,model,lnL,AIC,AICc,timing,tree.no,delta,w
531,DensDep,205.4685905,-406.9371809,-406.8854568,DensDep48,49,5.85900530000004,0.0250463226233208
532,TS,205.7790794,-405.5581588,-405.453811,TS 1121,49,7.29065110000005,0.0122423850519842
533,TRC,210.4595673,-412.9191346,-412.7444621,TRC 37,49,0,0.468825047259567
534,SRC,208.1603739,-410.3207477,-410.2163999,SRC 64,49,2.52806220000002,0.132449119153763
535,OUS,205.4457086,-400.8914172,-400.6294085,OUS 51.0732144767376,49,12.1150536,0.00109713568973604
536,OUMA,207.7588025,-403.517605,-403.149184,OUMA 52.0391251294033,49,9.59527810000003,0.00386743159158883
537,OUMV,208.9658468,-405.9316936,-405.5632725,OUMV 51.5792015312955,49,7.18118960000004,0.0129310948618604
538,OUMVA,207.7457889,-401.4915779,-400.9981858,OUMVA 51.6146691938038,49,11.7462763,0.0013192871004525
539,fit_env,205.124036189852,-404.248072379703,-404.144176275807,NA,49,8.60028582419301,0.00636037128119021
540,EB,202.7820079,-397.5640159,-397.3901028,EB49,50,2.52547229999999,0.0960752998052468
541,delta,200.8135656,-393.6271312,-393.4532181,delta49,50,6.462357,0.0134192454875611
542,DensDep,200.7594433,-397.5188865,-397.4671624,DensDep49,50,2.44841270000001,0.0998493007646418
543,TS,201.2315618,-396.4631235,-396.3587757,TS 324,50,3.55679939999999,0.0573669702765412
544,TRC,204.0451238,-400.0902476,-399.9155751,TRC 78,50,0,0.339633945579792
545,SRC,202.7241266,-399.4482532,-399.3439054,SRC 86,50,0.571669700000029,0.255196428630833
546,OUS,202.7896678,-395.5793356,-395.3173269,OUS 43.4874229022867,50,4.5982482,0.0340811452782679
547,OUMA,203.656116,-395.3122321,-394.943811,OUMA 53.2343006825872,50,4.97176410000003,0.0282752356724636
548,OUMV,203.9404545,-395.880909,-395.512488,OUMV 49.3702935572685,50,4.40308709999999,0.0375744709980895
549,OUMVA,202.5414097,-391.0828193,-390.5894272,OUMVA 53.2342943780621,50,9.32614790000002,0.00320526399584684
550,fit_env,200.74639282801,-395.492785656019,-395.388889552123,NA,50,4.52668554787704,0.0353226935107169
551,EB,208.2883928,-408.5767856,-408.4028726,EB50,51,667.1755564,1.33250453994026e-145
552,delta,541.876171,-1075.752342,-1075.578429,delta50,51,0,1
553,DensDep,206.4035779,-408.8071558,-408.7554317,DensDep50,51,666.8229973,1.58937337397862e-145
554,TS,206.8565551,-407.7131101,-407.6087623,TS 1122,51,667.9696667,8.95838734643253e-146
555,TRC,209.6854636,-411.3709272,-411.1962547,TRC 65,51,664.3821743,5.38572176506579e-145
556,SRC,208.6353465,-411.270693,-411.1663452,SRC 65,51,664.4120838,5.30577889520944e-145
557,OUS,206.5464077,-403.0928154,-402.8308066,OUS 58.0639280441922,51,672.7476224,8.21693665683477e-147
558,OUMA,208.1430803,-404.2861607,-403.9177396,OUMA 52.5038429827406,51,671.6606894,1.41492832645554e-146
559,OUMV,209.4579257,-406.9158515,-406.5474304,OUMV 52.5378054309336,51,669.0309986,5.26944095947651e-146
560,OUMVA,208.1751906,-402.3503812,-401.8569891,OUMVA 52.5038193467904,51,673.7214399,5.04949743303817e-147
561,fit_env,205.894267998551,-405.788535997103,-405.684639893207,NA,51,669.893789106793,3.42303992674223e-146
562,EB,207.2517863,-406.5035726,-406.3296596,EB51,52,1.70167359999999,0.126489688786623
563,delta,206.521087,-405.0421741,-404.868261,delta51,52,3.16307219999999,0.060913906187842
564,DensDep,205.3471709,-406.6943418,-406.6426177,DensDep51,52,1.38871549999999,0.147915304531373
565,TS,205.7445338,-405.4890677,-405.3847198,TS 1123,52,2.64661339999998,0.0788613220853912
566,TRC,207.4756597,-406.9513193,-406.7766468,TRC 811,52,1.25468640000003,0.158167467608125
567,SRC,207.0678405,-408.135681,-408.0313332,SRC 95,52,0,0.296188949411685
568,OUS,207.0961266,-404.1922533,-403.9302445,OUS 59.9041665504044,52,4.10108869999999,0.0381091055074924
569,OUMA,206.6290389,-401.2580777,-400.8896567,OUMA 51.4188817558755,52,7.14167650000002,0.00833246510420768
570,OUMV,207.8818586,-403.7637171,-403.3952961,OUMV 50.5532760893868,52,4.63603710000001,0.0291652824081482
571,OUMVA,206.8420592,-399.6841183,-399.1907262,OUMVA 49.4143669924633,52,8.84060700000003,0.00356332498412623
572,fit_env,205.33348308444,-404.66696616888,-404.563070064984,NA,52,3.468263135016,0.0522931833849849
573,EB,209.4078588,-410.8157175,-410.6418045,EB52,53,0,0.592004138884907
574,delta,208.3917261,-408.7834521,-408.6095391,delta52,53,2.03226539999997,0.21430086228915
575,DensDep,198.2796421,-392.5592841,-392.50756,DensDep52,53,18.1342445,6.83161814095815e-05
576,TS,199.6135033,-393.2270066,-393.1226588,TS 325,53,17.5191457,9.29160182123529e-05
577,TRC,208.2267858,-408.4535716,-408.2788991,TRC 79,53,2.36290539999999,0.181646215825238
578,SRC,203.7063482,-401.4126965,-401.3083486,SRC 96,53,9.33345589999999,0.00556660680007492
579,OUS,199.0940495,-388.188099,-387.9260903,OUS 45.8496869652843,53,22.7157142,6.9130560524781e-06
580,OUMA,206.9498919,-401.8997837,-401.5313627,OUMA 39.3129211921583,53,9.11044179999999,0.0062232527873279
581,OUMV,201.6074629,-391.2149259,-390.8465048,OUMV 53.336874785873,53,19.7952997,2.97735094996161e-05
582,OUMVA,202.0867797,-390.1735594,-389.6801673,OUMVA 55.9325017788767,53,20.9616372,1.66173994356436e-05
583,fit_env,198.87453363333,-391.74906726666,-391.645171162764,NA,53,18.996633337236,4.438724869263e-05
584,EB,207.6751192,-407.3502383,-407.1763253,EB53,54,5.23578550000002,0.0388270096420714
585,delta,205.8419764,-403.6839528,-403.5100398,delta53,54,8.90207099999998,0.00620883563044737
586,DensDep,205.8792632,-407.7585263,-407.7068022,DensDep53,54,4.70530859999997,0.0506203960587797
587,TS,206.0413107,-406.0826214,-405.9782736,TS 91,54,6.43383719999997,0.0213294826846464
588,TRC,210.2933916,-412.5867833,-412.4121108,TRC 710,54,0,0.532194422945136
589,SRC,208.7657617,-411.5315233,-411.4271755,SRC 75,54,0.984935300000018,0.325232798584023
590,OUS,206.5034692,-403.0069384,-402.7449297,OUS 41.3186636388781,54,9.66718109999999,0.00423514823241525
591,OUMA,206.38296,-400.76592,-400.397499,OUMA 49.4310057587339,54,12.0146118,0.00130957542187735
592,OUMV,206.3820424,-400.7640848,-400.3956637,OUMV 35.9030737088336,54,12.0164471,0.00130837424120749
593,OUMVA,208.3928008,-402.7856016,-402.2922095,OUMVA 41.3617694474437,54,10.1199013,0.00337723804582184
594,fit_env,205.712547639162,-405.425095278324,-405.321199174428,NA,54,7.09091162557201,0.0153567185135743
595,EB,208.7529339,-409.5058678,-409.3319548,EB54,55,3.82285710000002,0.0425540534015749
596,delta,208.6062372,-409.2124743,-409.0385613,delta54,55,4.1162506,0.0367478000971085
597,DensDep,208.603268,-413.206536,-413.1548119,DensDep54,55,0,0.287782118997741
598,TS,209.2537579,-412.5075158,-412.4031679,TS 1124,55,0.751643999999999,0.19762704879577
599,TRC,209.8359795,-411.671959,-411.4972865,TRC 47,55,1.65752540000005,0.125642548996789
600,SRC,209.2483717,-412.4967434,-412.3923956,SRC 1119,55,0.762416300000041,0.196565461367897
601,OUS,208.1599381,-406.3198762,-406.0578674,OUS 48.2837762273914,55,7.09694450000001,0.0082790763692198
602,OUMA,208.9238606,-405.8477213,-405.4793002,OUMA 40.2657012043264,55,7.67551170000002,0.00619937085910273
603,OUMV,208.6409436,-405.2818873,-404.9134662,OUMV 43.7287217113206,55,8.24134570000001,0.00467173635264073
604,OUMVA,209.0404518,-404.0809037,-403.5875116,OUMVA 48.54882456664,55,9.5673003,0.0024074148912605
605,fit_env,208.483744687479,-410.967489374959,-410.863593271063,NA,55,2.29121862893703,0.091523369870897
606,EB,213.6696826,-419.3393652,-419.1654522,EB55,56,8.01607089999999,0.0129222357071382
607,delta,212.5532571,-417.1065141,-416.9326011,delta55,56,10.248922,0.00423136220600398
608,DensDep,211.8323561,-419.6647121,-419.612988,DensDep55,56,7.56853510000002,0.0161628827589501
609,TS,212.2938748,-418.5877496,-418.4834018,TS 1125,56,8.69812129999997,0.00918823926695665
610,TRC,217.6780978,-427.3561956,-427.1815231,TRC 66,56,0,0.711222254886328
611,SRC,215.5577059,-425.1154118,-425.011064,SRC 66,56,2.17045910000002,0.24026811021872
612,OUS,211.9135737,-413.8271475,-413.5651388,OUS 47.5002773330009,56,13.6163843,0.000785678837088494
613,OUMA,212.8673879,-413.7347758,-413.3663548,OUMA 45.0079807222815,56,13.8151683,0.000711343976041598
614,OUMV,211.8391306,-411.6782611,-411.3098401,OUMV 40.5786673941996,56,15.871683,0.00025439769088494
615,OUMVA,212.6794924,-411.3589848,-410.8655928,OUMVA 47.9696085247485,56,16.3159303,0.00020372582702502
616,fit_env,211.474384376039,-416.948768752078,-416.844872648181,NA,56,10.336650451819,0.00404976862486297
617,EB,211.4262167,-414.8524334,-414.6785204,EB56,57,0.0702008999999748,0.314331610990345
618,delta,210.1882414,-412.3764827,-412.2025697,delta56,57,2.54615159999997,0.0911469614262699
619,DensDep,206.9752205,-409.9504411,-409.898717,DensDep56,57,4.85000430000002,0.0288049375339462
620,TS,207.8477312,-409.6954624,-409.5911145,TS 1126,57,5.1576068,0.0246985753689059
621,TRC,211.4616969,-414.9233938,-414.7487213,TRC 53,57,0,0.32556071237146
622,SRC,209.8764347,-413.7528693,-413.6485215,SRC 5,57,1.10019979999998,0.187813427771396
623,OUS,207.7255007,-405.4510015,-405.1889927,OUS 49.6145009216492,57,9.55972860000003,0.00273377835347967
624,OUMA,208.7964373,-405.5928747,-405.2244536,OUMA 55.8629942551839,57,9.5242677,0.00278268173220796
625,OUMV,210.2362025,-408.472405,-408.1039839,OUMV 53.3337826334158,57,6.6447374,0.0117420951922668
626,OUMVA,209.0226612,-404.0453224,-403.5519303,OUMVA 54.1015947123012,57,11.196791,0.00120581232035473
627,fit_env,206.857722336341,-407.715444672681,-407.611548568785,NA,57,7.137172731215,0.00917940693936779
628,EB,201.3440875,-394.6881749,-394.5142619,EB57,58,19.3930199,5.31000869242868e-05
629,delta,209.0615453,-410.1230906,-409.9491776,delta57,58,3.95810420000004,0.119328612423918
630,DensDep,201.3701695,-398.7403389,-398.6886148,DensDep57,58,15.218667,0.000428099230314504
631,TS,201.7956997,-397.5913993,-397.4870515,TS 326,58,16.4202303,0.000234762265338968
632,TRC,211.0409772,-414.0819543,-413.9072818,TRC 48,58,0,0.863447620530186
633,SRC,205.9847962,-405.9695924,-405.8652446,SRC 51,58,8.04203720000004,0.0154856631257435
634,OUS,202.0323714,-394.0647428,-393.8027341,OUS 55.740693832997,58,20.1045477,3.72039398359182e-05
635,OUMA,202.8385045,-393.677009,-393.3085879,OUMA 53.6426374718174,58,20.5986939,2.90593870466929e-05
636,OUMV,206.0876216,-400.1752431,-399.8068221,OUMV 53.3433712780574,58,14.1004597,0.000748790071034269
637,OUMVA,203.3750393,-392.7500785,-392.2566865,OUMVA 54.7233709118823,58,21.6505953,1.71739013011077e-05
638,fit_env,201.583477242319,-397.166954484637,-397.063058380741,NA,58,16.844223419259,0.000189915038356934
639,EB,212.2477203,-416.4954405,-416.3215275,EB58,59,2.27834660000002,0.209911684881704
640,delta,211.1709556,-414.3419112,-414.1679981,delta58,59,4.43187600000005,0.071516071029035
641,DensDep,205.0145637,-406.0291273,-405.9774032,DensDep58,59,12.6224709,0.00119079927828069
642,TS,205.8680962,-405.7361924,-405.6318446,TS 327,59,12.9680295,0.00100184714795983
643,TRC,213.3872733,-418.7745466,-418.5998741,TRC 711,59,0,0.655802839403326
644,SRC,209.936194,-413.872388,-413.7680402,SRC 87,59,4.83183390000005,0.0585536392319135
645,OUS,206.0531117,-402.1062234,-401.8442147,OUS 48.5724955517162,59,16.7556594,0.000150774564822516
646,OUMA,206.133514,-400.2670279,-399.8986069,OUMA 48.7997109519674,59,18.7012672,5.69960446352102e-05
647,OUMV,206.8277019,-401.6554039,-401.2869828,OUMV 48.8448707753459,59,17.3128913,0.000114110790512938
648,OUMVA,210.1467578,-406.2935155,-405.8001234,OUMVA 48.8448708841347,59,12.7997507,0.00108978981141269
649,fit_env,205.374099243328,-404.748198486657,-404.64430238276,NA,59,13.95557171724,0.000611447816397733
650,EB,211.5784287,-415.1568575,-414.9829444,EB59,60,6.35290789999999,0.0160901467816397
651,delta,212.1421027,-416.2842055,-416.1102924,delta59,60,5.22555990000001,0.0282722591967223
652,DensDep,211.4835732,-418.9671465,-418.9154223,DensDep59,60,2.42043000000001,0.114944112675198
653,TS,211.8720499,-417.7440998,-417.639752,TS 1127,60,3.69610030000001,0.060740511668825
654,TRC,214.0828521,-420.1657043,-419.9910318,TRC 67,60,1.34482050000003,0.196812359208186
655,SRC,213.7201,-421.4402001,-421.3358523,SRC 67,60,0,0.385546201280121
656,OUS,212.5153886,-415.0307771,-414.7687684,OUS 53.7951902834584,60,6.5670839,0.014456137769386
657,OUMA,214.6395312,-417.2790624,-416.9106414,OUMA 51.9837405877526,60,4.42521090000002,0.042184615100892
658,OUMV,215.0370643,-418.0741285,-417.7057075,OUMV 51.97785602413,60,3.63014479999998,0.0627769917855012
659,OUMVA,215.7019364,-417.4038727,-416.9104806,OUMVA 51.9837370557007,60,4.42537169999997,0.0421812235941794
660,fit_env,211.34860545831,-416.69721091662,-416.593314812724,NA,60,4.74253748727602,0.0359954409393487
661,EB,213.0169683,-418.0339367,-417.8600237,EB60,61,0.283444900000006,0.413937671607249
662,delta,211.6835111,-415.3670223,-415.1931092,delta60,61,2.95035940000002,0.109099265538973
663,DensDep,187.1850567,-370.3701135,-370.3183893,DensDep60,61,47.8250793,1.96517039145463e-11
664,TS,190.9488185,-375.8976369,-375.7932891,TS 328,61,42.3501795,3.03570522552061e-10
665,TRC,213.1590705,-418.3181411,-418.1434686,TRC 49,61,0,0.476962494930963
666,SRC,197.9164965,-389.832993,-389.7286452,SRC 76,61,28.4148234,3.22317382095086e-07
667,OUS,188.3627762,-366.7255524,-366.4635437,OUS 50.8528566497224,61,51.6799249,2.8597701308255e-12
668,OUMA,196.1033588,-380.2067175,-379.8382965,OUMA 52.9671138228329,61,38.3051721,2.29414991797072e-09
669,OUMV,200.7559199,-389.5118398,-389.1434188,OUMV 52.4134169302592,61,29.0000498,2.40548929708057e-07
670,OUMVA,197.1853474,-380.3706948,-379.8773028,OUMVA 54.2564288963786,61,38.2661658,2.33933223452374e-09
671,fit_env,189.807068213139,-373.614136426278,-373.510240322381,NA,61,44.633228277619,9.6939741028784e-11
672,EB,210.8692733,-413.7385465,-413.5646335,EB61,62,0.3451953,0.400396060577496
673,delta,209.6949085,-411.389817,-411.215904,delta61,62,2.69392479999999,0.123728476453745
674,DensDep,195.1558365,-386.311673,-386.2599488,DensDep61,62,27.64988,4.71360133567009e-07
675,TS,197.491983,-388.983966,-388.8796182,TS 329,62,25.0302106,1.74665379027419e-06
676,TRC,211.0422506,-414.0845013,-413.9098288,TRC 38,62,0,0.475825817992068
677,SRC,200.7508601,-395.5017202,-395.3973724,SRC 1120,62,18.5124564,4.54484600452738e-05
678,OUS,195.980134,-381.9602679,-381.6982592,OUS 60.1597220072697,62,32.2115696,4.81719844520634e-08
679,OUMA,198.3285564,-384.6571128,-384.2886918,OUMA 50.8785260755199,62,29.621137,1.75913767333926e-07
680,OUMV,199.5155868,-387.0311737,-386.6627526,OUMV 51.3157424025088,62,27.2470762,5.76528235891746e-07
681,OUMVA,200.5508997,-387.1017993,-386.6084073,OUMVA 52.3217878784002,62,27.3014215,5.61073361782798e-07
682,fit_env,196.450869779194,-386.901739558388,-386.797843454492,NA,62,27.111985345508,6.16815371856801e-07
683,EB,212.2207784,-416.4415568,-416.2676438,EB62,63,0.740803400000004,0.408413490354599
684,delta,191.6759385,-375.351877,-375.1779639,delta62,63,41.8304833,4.88190649566929e-10
685,DensDep,192.6020973,-381.2041946,-381.1524704,DensDep62,63,35.8559768,9.68137538012773e-09
686,TS,196.5792528,-387.1585055,-387.0541577,TS 330,63,29.9542895,1.85128027435226e-07
687,TRC,212.5915598,-417.1831197,-417.0084472,TRC 812,63,0,0.5915119096983
688,SRC,202.5676551,-399.1353102,-399.0309624,SRC 97,63,17.9774848,7.38247984068808e-05
689,OUS,193.3634209,-376.7268418,-376.464833,OUS 45.477066193938,63,40.5436142,9.2902955761561e-10
690,OUMA,197.2397187,-382.4794375,-382.1110164,OUMA 48.7415533537943,63,34.8974308,1.56344525502084e-08
691,OUMV,200.554377,-389.1087539,-388.7403329,OUMV 48.6230314744738,63,28.2681143,4.30150533752808e-07
692,OUMVA,200.0439685,-386.0879371,-385.594545,OUMVA 52.9022363201676,63,31.4139022,8.92321388693824e-08
693,fit_env,195.140006244135,-384.28001248827,-384.176116384374,NA,63,32.832330815626,4.39049455268529e-08
694,EB,203.7377817,-399.4755634,-399.3016504,EB63,64,17.1758636,0.000138736521925413
695,delta,210.8535367,-413.7070734,-413.5331604,delta63,64,2.9443536,0.170814185237857
696,DensDep,203.7304389,-403.4608777,-403.4091536,DensDep63,64,13.0683604,0.00108174224336856
697,TS,204.1863365,-402.372673,-402.2683252,TS 1128,64,14.2091888,0.000611499421218382
698,TRC,212.3260932,-416.6521865,-416.477514,TRC 68,64,0,0.744529987221782
699,SRC,209.0837262,-412.1674524,-412.0631046,SRC 88,64,4.41440940000001,0.0819040491370522
700,OUS,204.7486339,-399.4972678,-399.2352591,OUS 53.202528119472,64,17.2422549,0.000134206674481432
701,OUMA,205.3817834,-398.7635668,-398.3951458,OUMA 52.8809162613047,64,18.0823682,8.81750734065822e-05
702,OUMV,206.207872,-400.4157441,-400.047323,OUMV 53.505305874336,64,16.430191,0.000201424155017582
703,OUMVA,206.8742281,-399.7484562,-399.2550641,OUMVA 52.7827652815873,64,17.2224499,0.00013554225796936
704,fit_env,203.657555597913,-401.315111195825,-401.211215091929,NA,64,15.266298908071,0.000360452055921039
705,EB,212.969385,-417.9387701,-417.764857,EB64,65,2.8580475,0.180420989579021
706,delta,211.3004621,-414.6009243,-414.4270112,delta64,65,6.19589330000002,0.0340003239011995
707,DensDep,204.0743305,-404.148661,-404.0969368,DensDep64,65,16.5259677,0.000194238761177681
708,TS,204.5908731,-403.1817462,-403.0773984,TS 1129,65,17.5455061,0.000116666440828621
709,TRC,214.3987885,-420.797577,-420.6229045,TRC 69,65,0,0.753189383188816
710,SRC,210.2046259,-414.4092517,-414.3049039,SRC 68,65,6.3180006,0.0319865787601754
711,OUS,204.6929987,-399.3859973,-399.1239886,OUS 44.5905955704385,65,21.4989159,1.61612116731915e-05
712,OUMA,204.1217464,-396.2434928,-395.8750718,OUMA 51.2866431243888,65,24.7478327,3.18405528133199e-06
713,OUMV,204.0265932,-396.0531864,-395.6847653,OUMV 41.3109856204709,65,24.9381392,2.89504999428462e-06
714,OUMVA,204.8759165,-395.751833,-395.2584409,OUMVA 64.2641470904689,65,25.3644636,2.33927295958219e-06
715,fit_env,204.039593341809,-402.079186683618,-401.975290579722,NA,65,18.647613920278,6.72397788735139e-05
716,EB,211.6543089,-415.3086178,-415.1347048,EB65,66,3.6012336,0.134961826028664
717,delta,202.4228507,-396.8457013,-396.6717883,delta65,66,22.0641501,1.32141602031175e-05
718,DensDep,202.3452814,-400.6905628,-400.6388387,DensDep65,66,18.0970997,9.60447469829032e-05
719,TS,203.0090975,-400.0181951,-399.9138472,TS 331,66,18.8220912,6.68411191481387e-05
720,TRC,213.4553055,-418.9106109,-418.7359384,TRC 610,66,0,0.816975223570752
721,SRC,209.5792381,-413.1584762,-413.0541284,SRC 77,66,5.68180999999998,0.0476891433037357
722,OUS,204.039723,-398.0794461,-397.8174373,OUS 53.6166868642737,66,20.9185011,2.34322551231484e-05
723,OUMA,204.7598645,-397.5197291,-397.151308,OUMA 53.6121664297117,66,21.5846304,1.67944562574297e-05
724,OUMV,206.2399947,-400.4799893,-400.1115683,OUMV 53.0194175121751,66,18.6243701,7.37867367983391e-05
725,OUMVA,206.7941986,-399.5883973,-399.0950052,OUMVA 53.6168760860231,66,19.6409332,4.43848168126184e-05
726,fit_env,202.478001757544,-398.956003515088,-398.852107411192,NA,66,19.883830988808,3.93088055223849e-05
727,EB,211.1541067,-414.3082133,-414.1343003,EB66,67,6.84022279999999,0.0165725051880365
728,delta,210.960535,-413.9210699,-413.7471569,delta66,67,7.22736620000001,0.0136559224709039
729,DensDep,211.0975383,-418.1950767,-418.1433525,DensDep66,67,2.83117060000001,0.123010671058724
730,TS,211.7993613,-417.5987225,-417.4943747,TS 92,67,3.48014840000002,0.0889240120798396
731,TRC,213.6505363,-419.3010726,-419.1264001,TRC 712,67,1.84812299999999,0.201098514159172
732,SRC,213.5394355,-421.0788709,-420.9745231,SRC 78,67,0,0.506668228728523
733,OUS,210.5517509,-411.1035018,-410.8414931,OUS 48.3009480062458,67,10.13303,0.00319421514994829
734,OUMA,211.7183749,-411.4367498,-411.0683287,OUMA 56.2224047956596,67,9.9061944,0.0035778397918306
735,OUMV,212.3991792,-412.7983585,-412.4299374,OUMV 51.2772022224755,67,8.54458570000003,0.00706790107503345
736,OUMVA,212.1627079,-410.3254157,-409.8320237,OUMVA 52.1997617081835,67,11.1424994,0.00192823814583476
737,fit_env,210.846555460373,-415.693110920746,-415.58921481685,NA,67,5.38530828314998,0.0343019521521531
738,EB,210.0957071,-412.1914142,-412.0175012,EB67,68,0,0.343822913846557
739,delta,209.0263656,-410.0527312,-409.8788182,delta67,68,2.13868300000001,0.118011873170898
740,DensDep,205.589986,-407.1799721,-407.1282479,DensDep67,68,4.88925330000001,0.02982956719876
741,TS,206.1550474,-406.3100948,-406.2057469,TS 93,68,5.81175430000002,0.0188073845795526
742,TRC,209.7805799,-411.5611599,-411.3864874,TRC 39,68,0.631013800000005,0.250790979071178
743,SRC,208.6079228,-411.2158456,-411.1114978,SRC 98,68,0.906003400000031,0.218574089512257
744,OUS,205.8341289,-401.6682577,-401.406249,OUS 65.7431277077697,68,10.6112522,0.00170659582288966
745,OUMA,206.6577584,-401.3155167,-400.9470957,OUMA 54.5789841801058,68,11.0704055,0.00135652188917511
746,OUMV,207.9504284,-403.9008568,-403.5324358,OUMV 54.6448307626216,68,8.48506540000005,0.00494112994819308
747,OUMVA,207.8114856,-401.6229712,-401.1295791,OUMVA 53.8270278011836,68,10.8879221,0.00148611553088688
748,fit_env,205.588273118775,-405.17654623755,-405.072650133654,NA,68,6.94485106634602,0.0106728294296536
749,EB,208.239798,-408.4795961,-408.305683,EB68,69,0.460257899999988,0.316782425397274
750,delta,206.8543217,-405.7086433,-405.5347303,delta68,69,3.2312106,0.0792604157397456
751,DensDep,202.6103792,-401.2207584,-401.1690343,DensDep68,69,7.59690659999995,0.00893423773765492
752,TS,203.0813648,-400.1627296,-400.0583817,TS 1130,69,8.70755919999999,0.0051272247736965
753,TRC,208.4703067,-408.9406134,-408.7659409,TRC 713,69,0,0.398753779735271
754,SRC,206.6502868,-407.3005736,-407.1962258,SRC 108,69,1.5697151,0.181905365672564
755,OUS,203.450068,-396.900136,-396.6381272,OUS 35.597498752792,69,12.1278137,0.000927221576167831
756,OUMA,203.0669075,-394.1338149,-393.7653939,OUMA 49.4091621231297,69,15.000547,0.000220484172440682
757,OUMV,203.5490028,-395.0980056,-394.7295846,OUMV 38.6078886279339,69,14.0363563,0.000357066222578615
758,OUMVA,207.1482598,-400.2965196,-399.8031276,OUMVA 34.7808748708139,69,8.96281329999999,0.00451288881083932
759,fit_env,202.615610998819,-399.231221997638,-399.127325893742,NA,69,9.63861500625796,0.00321889016176668
760,EB,208.6343511,-409.2687022,-409.0947892,EB69,70,1.13432310000002,0.348444895534774
761,delta,201.2920499,-394.5840997,-394.4101867,delta69,70,15.8189256,0.000225638492465122
762,DensDep,201.2904491,-398.5808983,-398.5291741,DensDep69,70,11.6999382,0.00176945669717205
763,TS,201.9957726,-397.9915451,-397.8871973,TS 332,70,12.341915,0.00128361991965356
764,TRC,209.2018924,-410.4037848,-410.2291123,TRC 410,70,0,0.614397214859231
765,SRC,205.2394129,-404.4788259,-404.3744781,SRC 79,70,5.85463420000002,0.032895127572929
766,OUS,201.766978,-393.533956,-393.2719472,OUS 57.2228650891431,70,16.9571651,0.000127716680581437
767,OUMA,201.3533111,-390.7066222,-390.3382011,OUMA 49.8792510781036,70,19.8909112,2.94572873498217e-05
768,OUMV,201.8814631,-391.7629262,-391.3945051,OUMV 50.9376189880499,70,18.8346072,4.99535377143456e-05
769,OUMVA,202.066696,-390.1333921,-389.64,OUMVA 58.1067024319767,70,20.5891123,2.07768789127438e-05
770,fit_env,201.466337176595,-396.93267435319,-396.828778249293,NA,70,13.400334050707,0.00075614253921694
771,EB,209.3083982,-410.6167964,-410.4428834,EB70,71,0.949899099999982,0.328612018438997
772,delta,207.9661797,-407.9323594,-407.7584463,delta70,71,3.63433620000001,0.0858549487313555
773,DensDep,200.6339299,-397.2678597,-397.2161356,DensDep70,71,14.1766469,0.00044109450899331
774,TS,202.0405622,-398.0811245,-397.9767766,TS 333,71,13.4160059,0.000645212460443899
775,TRC,209.7837275,-411.567455,-411.3927825,TRC 93,71,0,0.528386133361498
776,SRC,206.4919573,-406.9839146,-406.8795668,SRC 109,71,4.51321569999999,0.0553247008958571
777,OUS,201.1961454,-392.3922907,-392.130282,OUS 34.1070507142305,71,19.2625005,3.46858685842035e-05
778,OUMA,202.4164011,-392.8328022,-392.4643812,OUMA 54.3449930817657,71,18.9284013,4.09922063083171e-05
779,OUMV,204.1350762,-396.2701524,-395.9017313,OUMV 51.470542096229,71,15.4910512,0.000228619033395821
780,OUMVA,205.0502558,-396.1005117,-395.6071196,OUMVA 50.935297400611,71,15.7856629,0.000197305079665419
781,fit_env,201.0273138603,-396.0546277206,-395.950731616704,NA,71,15.442050883296,0.000234289414900655
782,EB,194.4194753,-380.8389505,-380.6650375,EB71,72,21.9530641,1.57572435361292e-05
783,delta,202.8065739,-397.6131478,-397.4392348,delta71,72,5.17886679999998,0.0691752775270262
784,DensDep,194.9794238,-385.9588477,-385.9071235,DensDep71,72,16.7109781,0.000216663003380201
785,TS,197.7514,-389.5027999,-389.3984521,TS 334,72,13.2196495,0.00124141540912593
786,TRC,205.396387,-402.792774,-402.6181016,TRC 813,72,0,0.921568341444622
787,SRC,199.3144498,-392.6288997,-392.5245519,SRC 1121,72,10.0935497,0.00592571934221432
788,OUS,195.1041569,-380.2083139,-379.9463051,OUS 56.9955086935015,72,22.6717965,1.10004256400818e-05
789,OUMA,199.2496172,-386.4992344,-386.1308134,OUMA 51.0928244137989,72,16.4872882,0.000242302783747426
790,OUMV,200.3948526,-388.7897052,-388.4212841,OUMV 50.9840805430508,72,14.1968175,0.000761601510349859
791,OUMVA,201.2145019,-388.4290039,-387.9356118,OUMVA 52.2998920348518,72,14.6824898,0.000597400245424296
792,fit_env,196.126468095695,-386.252936191389,-386.149040087493,NA,72,16.469061512507,0.00024452106493304
793,EB,203.341818,-398.683636,-398.509723,EB72,73,3.75729109999997,0.0635634650151348
794,delta,202.9734322,-397.9468645,-397.7729515,delta72,73,4.49406260000001,0.043976399096361
795,DensDep,202.0851747,-400.1703493,-400.1186252,DensDep72,73,2.14838889999999,0.142094162756503
796,TS,202.4199203,-398.8398406,-398.7354927,TS 1131,73,3.53152139999997,0.0711594907126611
797,TRC,204.2585471,-400.5170942,-400.3424217,TRC 113,73,1.92459239999999,0.158917977738831
798,SRC,204.185681,-402.371362,-402.2670141,SRC 1122,73,0,0.415999644560573
799,OUS,203.3813928,-396.7627856,-396.5007769,OUS 53.454211726537,73,5.76623719999998,0.0232793291493467
800,OUMA,203.6685309,-395.3370619,-394.9686408,OUMA 53.1765675814589,73,7.29837329999998,0.0108210980955116
