1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	lowerCI	upperCI	meanCI
12.1 to 13.1	0.7	0.355	0.38	0.8	0.895	0.475	0.645	0.695	0.925	0.67	0.745	0.665	0.43	0.71	0.93	0.47	0.62	0.435	0.505	0.715	0.82	0.7	0.355	0.38	0.8	0.895	0.475	0.645	0.695	0.925	0.67	0.745	0.665	0.43	0.71	0.93	0.47	0.62	0.435	0.505	0.715	0.82	0.7	0.355	0.38	0.8	0.895	0.475	0.645	0.695	0.925	0.67	0.745	0.665	0.43	0.71	0.93	0.47	0.62	0.435	0.505	0.715	0.82	0.7	0.355	0.38	0.8	0.895	0.475	0.645	0.695	0.925	0.67	0.745	0.665	0.43	0.71	0.93	0.47	0.62	0.435	0.505	0.715	0.82	0.7	0.355	0.38	0.8	0.895	0.475	0.645	0.695	0.925	0.67	0.745	0.665	0.43	0.71	0.93	0.47	0.613567981130105	0.683032018869895	0.6483
12.2 to 13.2	0.7	0.355	0.38	0.8	0.895	0.475	0.645	0.695	0.925	0.67	0.745	0.665	0.43	0.71	0.93	0.47	0.62	0.435	0.505	0.715	0.82	0.7	0.355	0.38	0.8	0.895	0.475	0.645	0.695	0.925	0.67	0.745	0.665	0.43	0.71	0.93	0.47	0.62	0.435	0.505	0.715	0.82	0.7	0.355	0.38	0.8	0.895	0.475	0.645	0.695	0.925	0.67	0.745	0.665	0.43	0.71	0.93	0.47	0.62	0.435	0.505	0.715	0.82	0.7	0.355	0.38	0.8	0.895	0.475	0.645	0.695	0.925	0.67	0.745	0.665	0.43	0.71	0.93	0.47	0.62	0.435	0.505	0.715	0.82	0.7	0.355	0.38	0.8	0.895	0.475	0.645	0.695	0.925	0.67	0.745	0.665	0.43	0.71	0.93	0.47	0.613567981130105	0.683032018869895	0.6483
12.3 to 13.3	0.7	0.355	0.38	0.8	0.895	0.475	0.645	0.695	0.925	0.67	0.745	0.665	0.43	0.71	0.93	0.47	0.62	0.435	0.505	0.715	0.82	0.7	0.355	0.38	0.8	0.895	0.475	0.645	0.695	0.925	0.67	0.745	0.665	0.43	0.71	0.93	0.47	0.62	0.435	0.505	0.715	0.82	0.7	0.355	0.38	0.8	0.895	0.475	0.645	0.695	0.925	0.67	0.745	0.665	0.43	0.71	0.93	0.47	0.62	0.435	0.505	0.715	0.82	0.7	0.355	0.38	0.8	0.895	0.475	0.645	0.695	0.925	0.67	0.745	0.665	0.43	0.71	0.93	0.47	0.62	0.435	0.505	0.715	0.82	0.7	0.355	0.38	0.8	0.895	0.475	0.645	0.695	0.925	0.67	0.745	0.665	0.43	0.71	0.93	0.47	0.613567981130105	0.683032018869895	0.6483
12.4 to 13.4	0.94	0	0.76	0.88	0.89	0.44	0.5	0.7	0.92	0.57	1	0.8	0.43	0.97	1	0.36	0.39	0.03	0.7	0.85	0.74	0.94	0	0.76	0.88	0.89	0.44	0.5	0.7	0.92	0.57	1	0.8	0.43	0.97	1	0.36	0.39	0.03	0.7	0.85	0.74	0.94	0	0.76	0.88	0.89	0.44	0.5	0.7	0.92	0.57	1	0.8	0.43	0.97	1	0.36	0.39	0.03	0.7	0.85	0.74	0.94	0	0.76	0.88	0.89	0.44	0.5	0.7	0.92	0.57	1	0.8	0.43	0.97	1	0.36	0.39	0.03	0.7	0.85	0.74	0.94	0	0.76	0.88	0.89	0.44	0.5	0.7	0.92	0.57	1	0.8	0.43	0.97	1	0.36	0.608658993991258	0.724141006008742	0.6664
12.5 to 13.5	1	0	0.88	0.82	0.9	0.84	1	1	0.94	0.84	1	0.82	0.78	1	1	0	0.78	0	0.68	0.76	0.82	1	0	0.88	0.82	0.9	0.84	1	1	0.94	0.84	1	0.82	0.78	1	1	0	0.78	0	0.68	0.76	0.82	1	0	0.88	0.82	0.9	0.84	1	1	0.94	0.84	1	0.82	0.78	1	1	0	0.78	0	0.68	0.76	0.82	1	0	0.88	0.82	0.9	0.84	1	1	0.94	0.84	1	0.82	0.78	1	1	0	0.78	0	0.68	0.76	0.82	1	0	0.88	0.82	0.9	0.84	1	1	0.94	0.84	1	0.82	0.78	1	1	0	0.69863167488153	0.82656832511847	0.7626
12.6 to 13.6	1	0	0.88	0.82	0.9	0.84	1	1	0.94	0.84	1	0.82	0.78	1	1	0	0.78	0	0.68	0.76	0.82	1	0	0.88	0.82	0.9	0.84	1	1	0.94	0.84	1	0.82	0.78	1	1	0	0.78	0	0.68	0.76	0.82	1	0	0.88	0.82	0.9	0.84	1	1	0.94	0.84	1	0.82	0.78	1	1	0	0.78	0	0.68	0.76	0.82	1	0	0.88	0.82	0.9	0.84	1	1	0.94	0.84	1	0.82	0.78	1	1	0	0.78	0	0.68	0.76	0.82	1	0	0.88	0.82	0.9	0.84	1	1	0.94	0.84	1	0.82	0.78	1	1	0	0.69863167488153	0.82656832511847	0.7626
12.7 to 13.7	0.96	0.49	0.77	0.78	0.89	0.42	0.65	0.91	0.73	0.79	0.57	0.65	0.88	0.92	0.71	0.47	0.6	0.09	0.71	0.83	0.91	0.96	0.49	0.77	0.78	0.89	0.42	0.65	0.91	0.73	0.79	0.57	0.65	0.88	0.92	0.71	0.47	0.6	0.09	0.71	0.83	0.91	0.96	0.49	0.77	0.78	0.89	0.42	0.65	0.91	0.73	0.79	0.57	0.65	0.88	0.92	0.71	0.47	0.6	0.09	0.71	0.83	0.91	0.96	0.49	0.77	0.78	0.89	0.42	0.65	0.91	0.73	0.79	0.57	0.65	0.88	0.92	0.71	0.47	0.6	0.09	0.71	0.83	0.91	0.96	0.49	0.77	0.78	0.89	0.42	0.65	0.91	0.73	0.79	0.57	0.65	0.88	0.92	0.71	0.47	0.665207269078793	0.744992730921207	0.7051
12.8 to 13.8	0.85	0.585	0.66	0.835	0.735	0.63	0.635	0.72	0.37	0.685	0.77	0.72	0.725	0.615	0.72	0.6	0.305	0.25	0.685	0.905	0.805	0.85	0.585	0.66	0.835	0.735	0.63	0.635	0.72	0.37	0.685	0.77	0.72	0.725	0.615	0.72	0.6	0.305	0.25	0.685	0.905	0.805	0.85	0.585	0.66	0.835	0.735	0.63	0.635	0.72	0.37	0.685	0.77	0.72	0.725	0.615	0.72	0.6	0.305	0.25	0.685	0.905	0.805	0.85	0.585	0.66	0.835	0.735	0.63	0.635	0.72	0.37	0.685	0.77	0.72	0.725	0.615	0.72	0.6	0.305	0.25	0.685	0.905	0.805	0.85	0.585	0.66	0.835	0.735	0.63	0.635	0.72	0.37	0.685	0.77	0.72	0.725	0.615	0.72	0.6	0.629294370362353	0.692205629637646	0.66075
12.9 to 13.9	0.85	0.585	0.66	0.835	0.735	0.63	0.635	0.72	0.37	0.685	0.77	0.72	0.725	0.615	0.72	0.6	0.305	0.25	0.685	0.905	0.805	0.85	0.585	0.66	0.835	0.735	0.63	0.635	0.72	0.37	0.685	0.77	0.72	0.725	0.615	0.72	0.6	0.305	0.25	0.685	0.905	0.805	0.85	0.585	0.66	0.835	0.735	0.63	0.635	0.72	0.37	0.685	0.77	0.72	0.725	0.615	0.72	0.6	0.305	0.25	0.685	0.905	0.805	0.85	0.585	0.66	0.835	0.735	0.63	0.635	0.72	0.37	0.685	0.77	0.72	0.725	0.615	0.72	0.6	0.305	0.25	0.685	0.905	0.805	0.85	0.585	0.66	0.835	0.735	0.63	0.635	0.72	0.37	0.685	0.77	0.72	0.725	0.615	0.72	0.6	0.629294370362353	0.692205629637646	0.66075
13 to 14	0.72	0.656	0.588	0.8	0.628	0.688	0.516	0.752	0.456	0.676	0.78	0.576	0.78	0.656	0.64	0.62	0.372	0.36	0.688	0.78	0.844	0.72	0.656	0.588	0.8	0.628	0.688	0.516	0.752	0.456	0.676	0.78	0.576	0.78	0.656	0.64	0.62	0.372	0.36	0.688	0.78	0.844	0.72	0.656	0.588	0.8	0.628	0.688	0.516	0.752	0.456	0.676	0.78	0.576	0.78	0.656	0.64	0.62	0.372	0.36	0.688	0.78	0.844	0.72	0.656	0.588	0.8	0.628	0.688	0.516	0.752	0.456	0.676	0.78	0.576	0.78	0.656	0.64	0.62	0.372	0.36	0.688	0.78	0.844	0.72	0.656	0.588	0.8	0.628	0.688	0.516	0.752	0.456	0.676	0.78	0.576	0.78	0.656	0.64	0.62	0.623371411768443	0.673348588231557	0.64836
13.1 to 14.1	0.65	0.82	0.515	0.795	0.56	0.65	0.395	0.69	0.335	0.635	0.725	0.515	0.78	0.57	0.55	0.775	0.27	0.45	0.69	0.785	0.85	0.65	0.82	0.515	0.795	0.56	0.65	0.395	0.69	0.335	0.635	0.725	0.515	0.78	0.57	0.55	0.775	0.27	0.45	0.69	0.785	0.85	0.65	0.82	0.515	0.795	0.56	0.65	0.395	0.69	0.335	0.635	0.725	0.515	0.78	0.57	0.55	0.775	0.27	0.45	0.69	0.785	0.85	0.65	0.82	0.515	0.795	0.56	0.65	0.395	0.69	0.335	0.635	0.725	0.515	0.78	0.57	0.55	0.775	0.27	0.45	0.69	0.785	0.85	0.65	0.82	0.515	0.795	0.56	0.65	0.395	0.69	0.335	0.635	0.725	0.515	0.78	0.57	0.55	0.775	0.588514387737721	0.651085612262279	0.6198
13.2 to 14.2	0.692	0.812	0.412	0.636	0.616	0.52	0.516	0.552	0.428	0.708	0.728	0.412	0.748	0.58	0.624	0.764	0.308	0.468	0.688	0.792	0.88	0.692	0.812	0.412	0.636	0.616	0.52	0.516	0.552	0.428	0.708	0.728	0.412	0.748	0.58	0.624	0.764	0.308	0.468	0.688	0.792	0.88	0.692	0.812	0.412	0.636	0.616	0.52	0.516	0.552	0.428	0.708	0.728	0.412	0.748	0.58	0.624	0.764	0.308	0.468	0.688	0.792	0.88	0.692	0.812	0.412	0.636	0.616	0.52	0.516	0.552	0.428	0.708	0.728	0.412	0.748	0.58	0.624	0.764	0.308	0.468	0.688	0.792	0.88	0.692	0.812	0.412	0.636	0.616	0.52	0.516	0.552	0.428	0.708	0.728	0.412	0.748	0.58	0.624	0.764	0.583732839844829	0.641947160155171	0.61284
13.3 to 14.3	0.692	0.812	0.412	0.636	0.616	0.52	0.516	0.552	0.428	0.708	0.728	0.412	0.748	0.58	0.624	0.764	0.308	0.468	0.688	0.792	0.88	0.692	0.812	0.412	0.636	0.616	0.52	0.516	0.552	0.428	0.708	0.728	0.412	0.748	0.58	0.624	0.764	0.308	0.468	0.688	0.792	0.88	0.692	0.812	0.412	0.636	0.616	0.52	0.516	0.552	0.428	0.708	0.728	0.412	0.748	0.58	0.624	0.764	0.308	0.468	0.688	0.792	0.88	0.692	0.812	0.412	0.636	0.616	0.52	0.516	0.552	0.428	0.708	0.728	0.412	0.748	0.58	0.624	0.764	0.308	0.468	0.688	0.792	0.88	0.692	0.812	0.412	0.636	0.616	0.52	0.516	0.552	0.428	0.708	0.728	0.412	0.748	0.58	0.624	0.764	0.583732839844829	0.641947160155171	0.61284
13.4 to 14.4	0.692	0.812	0.412	0.636	0.616	0.52	0.516	0.552	0.428	0.708	0.728	0.412	0.748	0.58	0.624	0.764	0.308	0.468	0.688	0.792	0.88	0.692	0.812	0.412	0.636	0.616	0.52	0.516	0.552	0.428	0.708	0.728	0.412	0.748	0.58	0.624	0.764	0.308	0.468	0.688	0.792	0.88	0.692	0.812	0.412	0.636	0.616	0.52	0.516	0.552	0.428	0.708	0.728	0.412	0.748	0.58	0.624	0.764	0.308	0.468	0.688	0.792	0.88	0.692	0.812	0.412	0.636	0.616	0.52	0.516	0.552	0.428	0.708	0.728	0.412	0.748	0.58	0.624	0.764	0.308	0.468	0.688	0.792	0.88	0.692	0.812	0.412	0.636	0.616	0.52	0.516	0.552	0.428	0.708	0.728	0.412	0.748	0.58	0.624	0.764	0.583732839844829	0.641947160155171	0.61284
13.5 to 14.5	0.692	0.812	0.412	0.636	0.616	0.52	0.516	0.552	0.428	0.708	0.728	0.412	0.748	0.58	0.624	0.764	0.308	0.468	0.688	0.792	0.88	0.692	0.812	0.412	0.636	0.616	0.52	0.516	0.552	0.428	0.708	0.728	0.412	0.748	0.58	0.624	0.764	0.308	0.468	0.688	0.792	0.88	0.692	0.812	0.412	0.636	0.616	0.52	0.516	0.552	0.428	0.708	0.728	0.412	0.748	0.58	0.624	0.764	0.308	0.468	0.688	0.792	0.88	0.692	0.812	0.412	0.636	0.616	0.52	0.516	0.552	0.428	0.708	0.728	0.412	0.748	0.58	0.624	0.764	0.308	0.468	0.688	0.792	0.88	0.692	0.812	0.412	0.636	0.616	0.52	0.516	0.552	0.428	0.708	0.728	0.412	0.748	0.58	0.624	0.764	0.583732839844829	0.641947160155171	0.61284
13.6 to 14.6	0.692	0.812	0.412	0.636	0.616	0.52	0.516	0.552	0.428	0.708	0.728	0.412	0.748	0.58	0.624	0.764	0.308	0.468	0.688	0.792	0.88	0.692	0.812	0.412	0.636	0.616	0.52	0.516	0.552	0.428	0.708	0.728	0.412	0.748	0.58	0.624	0.764	0.308	0.468	0.688	0.792	0.88	0.692	0.812	0.412	0.636	0.616	0.52	0.516	0.552	0.428	0.708	0.728	0.412	0.748	0.58	0.624	0.764	0.308	0.468	0.688	0.792	0.88	0.692	0.812	0.412	0.636	0.616	0.52	0.516	0.552	0.428	0.708	0.728	0.412	0.748	0.58	0.624	0.764	0.308	0.468	0.688	0.792	0.88	0.692	0.812	0.412	0.636	0.616	0.52	0.516	0.552	0.428	0.708	0.728	0.412	0.748	0.58	0.624	0.764	0.583732839844829	0.641947160155171	0.61284
13.7 to 14.7	0.635	0.77	0.35	0.61	0.55	0.65	0.57	0.485	0.405	0.7	0.875	0.395	0.69	0.515	0.675	0.72	0.28	0.54	0.675	0.765	0.85	0.635	0.77	0.35	0.61	0.55	0.65	0.57	0.485	0.405	0.7	0.875	0.395	0.69	0.515	0.675	0.72	0.28	0.54	0.675	0.765	0.85	0.635	0.77	0.35	0.61	0.55	0.65	0.57	0.485	0.405	0.7	0.875	0.395	0.69	0.515	0.675	0.72	0.28	0.54	0.675	0.765	0.85	0.635	0.77	0.35	0.61	0.55	0.65	0.57	0.485	0.405	0.7	0.875	0.395	0.69	0.515	0.675	0.72	0.28	0.54	0.675	0.765	0.85	0.635	0.77	0.35	0.61	0.55	0.65	0.57	0.485	0.405	0.7	0.875	0.395	0.69	0.515	0.675	0.72	0.573462094758869	0.63483790524113	0.60415
13.8 to 14.8	0.53	0.86	0.15	0.33	0.52	0.46	0.52	0.44	0.8	0.82	0.78	0	0.81	0.72	0.62	0.71	0.55	0.67	0.69	0.55	1	0.53	0.86	0.15	0.33	0.52	0.46	0.52	0.44	0.8	0.82	0.78	0	0.81	0.72	0.62	0.71	0.55	0.67	0.69	0.55	1	0.53	0.86	0.15	0.33	0.52	0.46	0.52	0.44	0.8	0.82	0.78	0	0.81	0.72	0.62	0.71	0.55	0.67	0.69	0.55	1	0.53	0.86	0.15	0.33	0.52	0.46	0.52	0.44	0.8	0.82	0.78	0	0.81	0.72	0.62	0.71	0.55	0.67	0.69	0.55	1	0.53	0.86	0.15	0.33	0.52	0.46	0.52	0.44	0.8	0.82	0.78	0	0.81	0.72	0.62	0.71	0.545157334454561	0.638642665545439	0.5919
13.9 to 14.9	0.53	0.86	0.15	0.33	0.52	0.46	0.52	0.44	0.8	0.82	0.78	0	0.81	0.72	0.62	0.71	0.55	0.67	0.69	0.55	1	0.53	0.86	0.15	0.33	0.52	0.46	0.52	0.44	0.8	0.82	0.78	0	0.81	0.72	0.62	0.71	0.55	0.67	0.69	0.55	1	0.53	0.86	0.15	0.33	0.52	0.46	0.52	0.44	0.8	0.82	0.78	0	0.81	0.72	0.62	0.71	0.55	0.67	0.69	0.55	1	0.53	0.86	0.15	0.33	0.52	0.46	0.52	0.44	0.8	0.82	0.78	0	0.81	0.72	0.62	0.71	0.55	0.67	0.69	0.55	1	0.53	0.86	0.15	0.33	0.52	0.46	0.52	0.44	0.8	0.82	0.78	0	0.81	0.72	0.62	0.71	0.545157334454561	0.638642665545439	0.5919
14 to 15	0.86	0.78	0	0	0.84	0	1	0	0.8	1	0.74	0	0.62	0.62	0.92	0.72	0.46	0.54	0.68	0.82	1	0.86	0.78	0	0	0.84	0	1	0	0.8	1	0.74	0	0.62	0.62	0.92	0.72	0.46	0.54	0.68	0.82	1	0.86	0.78	0	0	0.84	0	1	0	0.8	1	0.74	0	0.62	0.62	0.92	0.72	0.46	0.54	0.68	0.82	1	0.86	0.78	0	0	0.84	0	1	0	0.8	1	0.74	0	0.62	0.62	0.92	0.72	0.46	0.54	0.68	0.82	1	0.86	0.78	0	0	0.84	0	1	0	0.8	1	0.74	0	0.62	0.62	0.92	0.72	0.512537036186503	0.657462963813497	0.585
14.1 to 15.1	0.81	0.66	0.22	0.18	0.77	0.47	0.89	0.36	0.7	0.94	0.87	0.33	0.5	0.81	0.95	0.86	0.39	0.58	0.7	0.65	0.71	0.81	0.66	0.22	0.18	0.77	0.47	0.89	0.36	0.7	0.94	0.87	0.33	0.5	0.81	0.95	0.86	0.39	0.58	0.7	0.65	0.71	0.81	0.66	0.22	0.18	0.77	0.47	0.89	0.36	0.7	0.94	0.87	0.33	0.5	0.81	0.95	0.86	0.39	0.58	0.7	0.65	0.71	0.81	0.66	0.22	0.18	0.77	0.47	0.89	0.36	0.7	0.94	0.87	0.33	0.5	0.81	0.95	0.86	0.39	0.58	0.7	0.65	0.71	0.81	0.66	0.22	0.18	0.77	0.47	0.89	0.36	0.7	0.94	0.87	0.33	0.5	0.81	0.95	0.86	0.590448499687529	0.683951500312471	0.6372
14.2 to 15.2	0.76	0.54	0.44	0.36	0.7	0.94	0.78	0.72	0.6	0.88	1	0.66	0.38	1	0.98	1	0.32	0.62	0.72	0.48	0.42	0.76	0.54	0.44	0.36	0.7	0.94	0.78	0.72	0.6	0.88	1	0.66	0.38	1	0.98	1	0.32	0.62	0.72	0.48	0.42	0.76	0.54	0.44	0.36	0.7	0.94	0.78	0.72	0.6	0.88	1	0.66	0.38	1	0.98	1	0.32	0.62	0.72	0.48	0.42	0.76	0.54	0.44	0.36	0.7	0.94	0.78	0.72	0.6	0.88	1	0.66	0.38	1	0.98	1	0.32	0.62	0.72	0.48	0.42	0.76	0.54	0.44	0.36	0.7	0.94	0.78	0.72	0.6	0.88	1	0.66	0.38	1	0.98	1	0.644992300237807	0.733807699762193	0.6894
14.3 to 15.3	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.647204637709778	0.703462028956889	0.675333333333333
14.4 to 15.4	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.647204637709778	0.703462028956889	0.675333333333333
14.5 to 15.5	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.647204637709778	0.703462028956889	0.675333333333333
14.6 to 15.6	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.647204637709778	0.703462028956889	0.675333333333333
14.7 to 15.7	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.647204637709778	0.703462028956889	0.675333333333333
14.8 to 15.8	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.647204637709778	0.703462028956889	0.675333333333333
14.9 to 15.9	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.386666666666667	0.64	0.766666666666667	0.806666666666667	0.566666666666667	0.873333333333333	0.626666666666667	0.453333333333333	0.74	0.533333333333333	0.88	0.68	0.606666666666667	0.726666666666667	0.72	0.94	0.6	0.613333333333333	0.52	0.62	0.84	0.647204637709778	0.703462028956889	0.675333333333333
