	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
0.5 to 1.5	0.5	0.57	0.04	0.5	0	1	0.5	0.02	0.5	0.51	0.5	0	0.03	0.5	0.56	0.5	0	0.08	0.02	0.01	0	0.5	0.57	0.04	0.5	0	1	0.5	0.02	0.5	0.51	0.5	0	0.03	0.5	0.56	0.5	0	0.08	0.02	0.01	0	0.5	0.57	0.04	0.5	0	1	0.5	0.02	0.5	0.51	0.5	0	0.03	0.5	0.56	0.5	0	0.08	0.02	0.01	0	0.5	0.57	0.04	0.5	0	1	0.5	0.02	0.5	0.51	0.5	0	0.03	0.5	0.56	0.5	0	0.08	0.02	0.01	0	0.5	0.57	0.04	0.5	0	1	0.5	0.02	0.5	0.51	0.5	0	0.03	0.5	0.56	0.5
0.6 to 1.6	0.666666667	0.38	0.36	0.333333333	0.033333333	0.666666667	0.333333333	0.013333333	0.333333333	0.366666667	0.333333333	0.066666667	0.353333333	0.333333333	0.706666667	0.666666667	0.333333333	0.093333333	0.04	0.006666667	0	0.666666667	0.38	0.36	0.333333333	0.033333333	0.666666667	0.333333333	0.013333333	0.333333333	0.366666667	0.333333333	0.066666667	0.353333333	0.333333333	0.706666667	0.666666667	0.333333333	0.093333333	0.04	0.006666667	0	0.666666667	0.38	0.36	0.333333333	0.033333333	0.666666667	0.333333333	0.013333333	0.333333333	0.366666667	0.333333333	0.066666667	0.353333333	0.333333333	0.706666667	0.666666667	0.333333333	0.093333333	0.04	0.006666667	0	0.666666667	0.38	0.36	0.333333333	0.033333333	0.666666667	0.333333333	0.013333333	0.333333333	0.366666667	0.333333333	0.066666667	0.353333333	0.333333333	0.706666667	0.666666667	0.333333333	0.093333333	0.04	0.006666667	0	0.666666667	0.38	0.36	0.333333333	0.033333333	0.666666667	0.333333333	0.013333333	0.333333333	0.366666667	0.333333333	0.066666667	0.353333333	0.333333333	0.706666667	0.666666667
0.7 to 1.7	0.666666667	0.38	0.36	0.333333333	0.033333333	0.666666667	0.333333333	0.013333333	0.333333333	0.366666667	0.333333333	0.066666667	0.353333333	0.333333333	0.706666667	0.666666667	0.333333333	0.093333333	0.04	0.006666667	0	0.666666667	0.38	0.36	0.333333333	0.033333333	0.666666667	0.333333333	0.013333333	0.333333333	0.366666667	0.333333333	0.066666667	0.353333333	0.333333333	0.706666667	0.666666667	0.333333333	0.093333333	0.04	0.006666667	0	0.666666667	0.38	0.36	0.333333333	0.033333333	0.666666667	0.333333333	0.013333333	0.333333333	0.366666667	0.333333333	0.066666667	0.353333333	0.333333333	0.706666667	0.666666667	0.333333333	0.093333333	0.04	0.006666667	0	0.666666667	0.38	0.36	0.333333333	0.033333333	0.666666667	0.333333333	0.013333333	0.333333333	0.366666667	0.333333333	0.066666667	0.353333333	0.333333333	0.706666667	0.666666667	0.333333333	0.093333333	0.04	0.006666667	0	0.666666667	0.38	0.36	0.333333333	0.033333333	0.666666667	0.333333333	0.013333333	0.333333333	0.366666667	0.333333333	0.066666667	0.353333333	0.333333333	0.706666667	0.666666667
0.8 to 1.8	0.492	0.292	0.416	0.2	0.22	0.6	0.228	0.208	0.2	0.44	0.2	0.052	0.224	0.2	0.468	0.6	0.248	0.264	0.224	0.004	0.212	0.492	0.292	0.416	0.2	0.22	0.6	0.228	0.208	0.2	0.44	0.2	0.052	0.224	0.2	0.468	0.6	0.248	0.264	0.224	0.004	0.212	0.492	0.292	0.416	0.2	0.22	0.6	0.228	0.208	0.2	0.44	0.2	0.052	0.224	0.2	0.468	0.6	0.248	0.264	0.224	0.004	0.212	0.492	0.292	0.416	0.2	0.22	0.6	0.228	0.208	0.2	0.44	0.2	0.052	0.224	0.2	0.468	0.6	0.248	0.264	0.224	0.004	0.212	0.492	0.292	0.416	0.2	0.22	0.6	0.228	0.208	0.2	0.44	0.2	0.052	0.224	0.2	0.468	0.6
0.9 to 1.9	0.453333333	0.41	0.373333333	0.166666667	0.183333333	0.506666667	0.19	0.173333333	0.333333333	0.533333333	0.166666667	0.056666667	0.353333333	0.166666667	0.413333333	0.51	0.22	0.23	0.186666667	0.17	0.343333333	0.453333333	0.41	0.373333333	0.166666667	0.183333333	0.506666667	0.19	0.173333333	0.333333333	0.533333333	0.166666667	0.056666667	0.353333333	0.166666667	0.413333333	0.51	0.22	0.23	0.186666667	0.17	0.343333333	0.453333333	0.41	0.373333333	0.166666667	0.183333333	0.506666667	0.19	0.173333333	0.333333333	0.533333333	0.166666667	0.056666667	0.353333333	0.166666667	0.413333333	0.51	0.22	0.23	0.186666667	0.17	0.343333333	0.453333333	0.41	0.373333333	0.166666667	0.183333333	0.506666667	0.19	0.173333333	0.333333333	0.533333333	0.166666667	0.056666667	0.353333333	0.166666667	0.413333333	0.51	0.22	0.23	0.186666667	0.17	0.343333333	0.453333333	0.41	0.373333333	0.166666667	0.183333333	0.506666667	0.19	0.173333333	0.333333333	0.533333333	0.166666667	0.056666667	0.353333333	0.166666667	0.413333333	0.51
1 to 2	0.3	0.357142857	0.334285714	0.142857143	0.197142857	0.474285714	0.314285714	0.305714286	0.434285714	0.617142857	0.142857143	0.191428571	0.294285714	0.005714286	0.231428571	0.58	0.342857143	0.345714286	0.165714286	0.3	0.58	0.3	0.357142857	0.334285714	0.142857143	0.197142857	0.474285714	0.314285714	0.305714286	0.434285714	0.617142857	0.142857143	0.191428571	0.294285714	0.005714286	0.231428571	0.58	0.342857143	0.345714286	0.165714286	0.3	0.58	0.3	0.357142857	0.334285714	0.142857143	0.197142857	0.474285714	0.314285714	0.305714286	0.434285714	0.617142857	0.142857143	0.191428571	0.294285714	0.005714286	0.231428571	0.58	0.342857143	0.345714286	0.165714286	0.3	0.58	0.3	0.357142857	0.334285714	0.142857143	0.197142857	0.474285714	0.314285714	0.305714286	0.434285714	0.617142857	0.142857143	0.191428571	0.294285714	0.005714286	0.231428571	0.58	0.342857143	0.345714286	0.165714286	0.3	0.58	0.3	0.357142857	0.334285714	0.142857143	0.197142857	0.474285714	0.314285714	0.305714286	0.434285714	0.617142857	0.142857143	0.191428571	0.294285714	0.005714286	0.231428571	0.58
1.1 to 2.1	0.2825	0.4375	0.4175	0.125	0.1825	0.54	0.275	0.3925	0.505	0.565	0.125	0.1675	0.285	0.13	0.2225	0.5125	0.3025	0.4275	0.1475	0.3875	0.6325	0.2825	0.4375	0.4175	0.125	0.1825	0.54	0.275	0.3925	0.505	0.565	0.125	0.1675	0.285	0.13	0.2225	0.5125	0.3025	0.4275	0.1475	0.3875	0.6325	0.2825	0.4375	0.4175	0.125	0.1825	0.54	0.275	0.3925	0.505	0.565	0.125	0.1675	0.285	0.13	0.2225	0.5125	0.3025	0.4275	0.1475	0.3875	0.6325	0.2825	0.4375	0.4175	0.125	0.1825	0.54	0.275	0.3925	0.505	0.565	0.125	0.1675	0.285	0.13	0.2225	0.5125	0.3025	0.4275	0.1475	0.3875	0.6325	0.2825	0.4375	0.4175	0.125	0.1825	0.54	0.275	0.3925	0.505	0.565	0.125	0.1675	0.285	0.13	0.2225	0.5125
1.2 to 2.2	0.348888889	0.44	0.413333333	0.222222222	0.273333333	0.493333333	0.248888889	0.357777778	0.453333333	0.513333333	0.222222222	0.175555556	0.257777778	0.131111111	0.217777778	0.457777778	0.268888889	0.491111111	0.24	0.362222222	0.617777778	0.348888889	0.44	0.413333333	0.222222222	0.273333333	0.493333333	0.248888889	0.357777778	0.453333333	0.513333333	0.222222222	0.175555556	0.257777778	0.131111111	0.217777778	0.457777778	0.268888889	0.491111111	0.24	0.362222222	0.617777778	0.348888889	0.44	0.413333333	0.222222222	0.273333333	0.493333333	0.248888889	0.357777778	0.453333333	0.513333333	0.222222222	0.175555556	0.257777778	0.131111111	0.217777778	0.457777778	0.268888889	0.491111111	0.24	0.362222222	0.617777778	0.348888889	0.44	0.413333333	0.222222222	0.273333333	0.493333333	0.248888889	0.357777778	0.453333333	0.513333333	0.222222222	0.175555556	0.257777778	0.131111111	0.217777778	0.457777778	0.268888889	0.491111111	0.24	0.362222222	0.617777778	0.348888889	0.44	0.413333333	0.222222222	0.273333333	0.493333333	0.248888889	0.357777778	0.453333333	0.513333333	0.222222222	0.175555556	0.257777778	0.131111111	0.217777778	0.457777778
1.3 to 2.3	0.314	0.396	0.472	0.204	0.346	0.452	0.23	0.422	0.508	0.47	0.218	0.258	0.248	0.12	0.25	0.512	0.244	0.542	0.23	0.426	0.562	0.314	0.396	0.472	0.204	0.346	0.452	0.23	0.422	0.508	0.47	0.218	0.258	0.248	0.12	0.25	0.512	0.244	0.542	0.23	0.426	0.562	0.314	0.396	0.472	0.204	0.346	0.452	0.23	0.422	0.508	0.47	0.218	0.258	0.248	0.12	0.25	0.512	0.244	0.542	0.23	0.426	0.562	0.314	0.396	0.472	0.204	0.346	0.452	0.23	0.422	0.508	0.47	0.218	0.258	0.248	0.12	0.25	0.512	0.244	0.542	0.23	0.426	0.562	0.314	0.396	0.472	0.204	0.346	0.452	0.23	0.422	0.508	0.47	0.218	0.258	0.248	0.12	0.25	0.512
1.4 to 2.4	0.414	0.396	0.48	0.304	0.446	0.352	0.13	0.422	0.42	0.402	0.118	0.358	0.348	0.12	0.256	0.512	0.266	0.532	0.238	0.424	0.568	0.414	0.396	0.48	0.304	0.446	0.352	0.13	0.422	0.42	0.402	0.118	0.358	0.348	0.12	0.256	0.512	0.266	0.532	0.238	0.424	0.568	0.414	0.396	0.48	0.304	0.446	0.352	0.13	0.422	0.42	0.402	0.118	0.358	0.348	0.12	0.256	0.512	0.266	0.532	0.238	0.424	0.568	0.414	0.396	0.48	0.304	0.446	0.352	0.13	0.422	0.42	0.402	0.118	0.358	0.348	0.12	0.256	0.512	0.266	0.532	0.238	0.424	0.568	0.414	0.396	0.48	0.304	0.446	0.352	0.13	0.422	0.42	0.402	0.118	0.358	0.348	0.12	0.256	0.512
1.5 to 2.5	0.393333333	0.333333333	0.496666667	0.266666667	0.396666667	0.46	0.2	0.371666667	0.44	0.336666667	0.181666667	0.32	0.293333333	0.183333333	0.213333333	0.43	0.236666667	0.455	0.365	0.37	0.49	0.393333333	0.333333333	0.496666667	0.266666667	0.396666667	0.46	0.2	0.371666667	0.44	0.336666667	0.181666667	0.32	0.293333333	0.183333333	0.213333333	0.43	0.236666667	0.455	0.365	0.37	0.49	0.393333333	0.333333333	0.496666667	0.266666667	0.396666667	0.46	0.2	0.371666667	0.44	0.336666667	0.181666667	0.32	0.293333333	0.183333333	0.213333333	0.43	0.236666667	0.455	0.365	0.37	0.49	0.393333333	0.333333333	0.496666667	0.266666667	0.396666667	0.46	0.2	0.371666667	0.44	0.336666667	0.181666667	0.32	0.293333333	0.183333333	0.213333333	0.43	0.236666667	0.455	0.365	0.37	0.49	0.393333333	0.333333333	0.496666667	0.266666667	0.396666667	0.46	0.2	0.371666667	0.44	0.336666667	0.181666667	0.32	0.293333333	0.183333333	0.213333333	0.43
1.6 to 2.6	0.338181818	0.363636364	0.450909091	0.290909091	0.423636364	0.501818182	0.218181818	0.405454545	0.48	0.36	0.198181818	0.330909091	0.229090909	0.2	0.141818182	0.378181818	0.167272727	0.485454545	0.390909091	0.403636364	0.534545455	0.338181818	0.363636364	0.450909091	0.290909091	0.423636364	0.501818182	0.218181818	0.405454545	0.48	0.36	0.198181818	0.330909091	0.229090909	0.2	0.141818182	0.378181818	0.167272727	0.485454545	0.390909091	0.403636364	0.534545455	0.338181818	0.363636364	0.450909091	0.290909091	0.423636364	0.501818182	0.218181818	0.405454545	0.48	0.36	0.198181818	0.330909091	0.229090909	0.2	0.141818182	0.378181818	0.167272727	0.485454545	0.390909091	0.403636364	0.534545455	0.338181818	0.363636364	0.450909091	0.290909091	0.423636364	0.501818182	0.218181818	0.405454545	0.48	0.36	0.198181818	0.330909091	0.229090909	0.2	0.141818182	0.378181818	0.167272727	0.485454545	0.390909091	0.403636364	0.534545455	0.338181818	0.363636364	0.450909091	0.290909091	0.423636364	0.501818182	0.218181818	0.405454545	0.48	0.36	0.198181818	0.330909091	0.229090909	0.2	0.141818182	0.378181818
1.7 to 2.7	0.393333333	0.416666667	0.413333333	0.266666667	0.39	0.46	0.206666667	0.371666667	0.44	0.413333333	0.181666667	0.386666667	0.221666667	0.183333333	0.13	0.356666667	0.168333333	0.466666667	0.375	0.373333333	0.49	0.393333333	0.416666667	0.413333333	0.266666667	0.39	0.46	0.206666667	0.371666667	0.44	0.413333333	0.181666667	0.386666667	0.221666667	0.183333333	0.13	0.356666667	0.168333333	0.466666667	0.375	0.373333333	0.49	0.393333333	0.416666667	0.413333333	0.266666667	0.39	0.46	0.206666667	0.371666667	0.44	0.413333333	0.181666667	0.386666667	0.221666667	0.183333333	0.13	0.356666667	0.168333333	0.466666667	0.375	0.373333333	0.49	0.393333333	0.416666667	0.413333333	0.266666667	0.39	0.46	0.206666667	0.371666667	0.44	0.413333333	0.181666667	0.386666667	0.221666667	0.183333333	0.13	0.356666667	0.168333333	0.466666667	0.375	0.373333333	0.49	0.393333333	0.416666667	0.413333333	0.266666667	0.39	0.46	0.206666667	0.371666667	0.44	0.413333333	0.181666667	0.386666667	0.221666667	0.183333333	0.13	0.356666667
1.8 to 2.8	0.426	0.468	0.396	0.32	0.368	0.452	0.234	0.346	0.528	0.386	0.218	0.458	0.26	0.22	0.134	0.328	0.178	0.456	0.35	0.448	0.482	0.426	0.468	0.396	0.32	0.368	0.452	0.234	0.346	0.528	0.386	0.218	0.458	0.26	0.22	0.134	0.328	0.178	0.456	0.35	0.448	0.482	0.426	0.468	0.396	0.32	0.368	0.452	0.234	0.346	0.528	0.386	0.218	0.458	0.26	0.22	0.134	0.328	0.178	0.456	0.35	0.448	0.482	0.426	0.468	0.396	0.32	0.368	0.452	0.234	0.346	0.528	0.386	0.218	0.458	0.26	0.22	0.134	0.328	0.178	0.456	0.35	0.448	0.482	0.426	0.468	0.396	0.32	0.368	0.452	0.234	0.346	0.528	0.386	0.218	0.458	0.26	0.22	0.134	0.328
1.9 to 2.9	0.5	0.386	0.4	0.32	0.468	0.452	0.238	0.346	0.528	0.386	0.244	0.55	0.18	0.32	0.12	0.33	0.17	0.45	0.36	0.356	0.382	0.5	0.386	0.4	0.32	0.468	0.452	0.238	0.346	0.528	0.386	0.244	0.55	0.18	0.32	0.12	0.33	0.17	0.45	0.36	0.356	0.382	0.5	0.386	0.4	0.32	0.468	0.452	0.238	0.346	0.528	0.386	0.244	0.55	0.18	0.32	0.12	0.33	0.17	0.45	0.36	0.356	0.382	0.5	0.386	0.4	0.32	0.468	0.452	0.238	0.346	0.528	0.386	0.244	0.55	0.18	0.32	0.12	0.33	0.17	0.45	0.36	0.356	0.382	0.5	0.386	0.4	0.32	0.468	0.452	0.238	0.346	0.528	0.386	0.244	0.55	0.18	0.32	0.12	0.33
2 to 3	0.624444444	0.52	0.544444444	0.246666667	0.515555556	0.471111111	0.146666667	0.368888889	0.48	0.313333333	0.382222222	0.508888889	0.311111111	0.351111111	0.228888889	0.366666667	0.18	0.388888889	0.502222222	0.275555556	0.202222222	0.624444444	0.52	0.544444444	0.246666667	0.515555556	0.471111111	0.146666667	0.368888889	0.48	0.313333333	0.382222222	0.508888889	0.311111111	0.351111111	0.228888889	0.366666667	0.18	0.388888889	0.502222222	0.275555556	0.202222222	0.624444444	0.52	0.544444444	0.246666667	0.515555556	0.471111111	0.146666667	0.368888889	0.48	0.313333333	0.382222222	0.508888889	0.311111111	0.351111111	0.228888889	0.366666667	0.18	0.388888889	0.502222222	0.275555556	0.202222222	0.624444444	0.52	0.544444444	0.246666667	0.515555556	0.471111111	0.146666667	0.368888889	0.48	0.313333333	0.382222222	0.508888889	0.311111111	0.351111111	0.228888889	0.366666667	0.18	0.388888889	0.502222222	0.275555556	0.202222222	0.624444444	0.52	0.544444444	0.246666667	0.515555556	0.471111111	0.146666667	0.368888889	0.48	0.313333333	0.382222222	0.508888889	0.311111111	0.351111111	0.228888889	0.366666667
2.1 to 3.1	0.622222222	0.52	0.444444444	0.291111111	0.617777778	0.36	0.257777778	0.271111111	0.48	0.402222222	0.493333333	0.533333333	0.302222222	0.351111111	0.217777778	0.368888889	0.182222222	0.388888889	0.5	0.173333333	0.202222222	0.622222222	0.52	0.444444444	0.291111111	0.617777778	0.36	0.257777778	0.271111111	0.48	0.402222222	0.493333333	0.533333333	0.302222222	0.351111111	0.217777778	0.368888889	0.182222222	0.388888889	0.5	0.173333333	0.202222222	0.622222222	0.52	0.444444444	0.291111111	0.617777778	0.36	0.257777778	0.271111111	0.48	0.402222222	0.493333333	0.533333333	0.302222222	0.351111111	0.217777778	0.368888889	0.182222222	0.388888889	0.5	0.173333333	0.202222222	0.622222222	0.52	0.444444444	0.291111111	0.617777778	0.36	0.257777778	0.271111111	0.48	0.402222222	0.493333333	0.533333333	0.302222222	0.351111111	0.217777778	0.368888889	0.182222222	0.388888889	0.5	0.173333333	0.202222222	0.622222222	0.52	0.444444444	0.291111111	0.617777778	0.36	0.257777778	0.271111111	0.48	0.402222222	0.493333333	0.533333333	0.302222222	0.351111111	0.217777778	0.368888889
2.2 to 3.2	0.635555556	0.58	0.513333333	0.18	0.508888889	0.346666667	0.255555556	0.373333333	0.586666667	0.502222222	0.382222222	0.533333333	0.408888889	0.335555556	0.22	0.373333333	0.293333333	0.284444444	0.502222222	0.266666667	0.257777778	0.635555556	0.58	0.513333333	0.18	0.508888889	0.346666667	0.255555556	0.373333333	0.586666667	0.502222222	0.382222222	0.533333333	0.408888889	0.335555556	0.22	0.373333333	0.293333333	0.284444444	0.502222222	0.266666667	0.257777778	0.635555556	0.58	0.513333333	0.18	0.508888889	0.346666667	0.255555556	0.373333333	0.586666667	0.502222222	0.382222222	0.533333333	0.408888889	0.335555556	0.22	0.373333333	0.293333333	0.284444444	0.502222222	0.266666667	0.257777778	0.635555556	0.58	0.513333333	0.18	0.508888889	0.346666667	0.255555556	0.373333333	0.586666667	0.502222222	0.382222222	0.533333333	0.408888889	0.335555556	0.22	0.373333333	0.293333333	0.284444444	0.502222222	0.266666667	0.257777778	0.635555556	0.58	0.513333333	0.18	0.508888889	0.346666667	0.255555556	0.373333333	0.586666667	0.502222222	0.382222222	0.533333333	0.408888889	0.335555556	0.22	0.373333333
2.3 to 3.3	0.715	0.6525	0.4525	0.1975	0.4475	0.38	0.28	0.295	0.535	0.555	0.4075	0.475	0.44	0.375	0.18	0.295	0.3275	0.195	0.5475	0.175	0.2825	0.715	0.6525	0.4525	0.1975	0.4475	0.38	0.28	0.295	0.535	0.555	0.4075	0.475	0.44	0.375	0.18	0.295	0.3275	0.195	0.5475	0.175	0.2825	0.715	0.6525	0.4525	0.1975	0.4475	0.38	0.28	0.295	0.535	0.555	0.4075	0.475	0.44	0.375	0.18	0.295	0.3275	0.195	0.5475	0.175	0.2825	0.715	0.6525	0.4525	0.1975	0.4475	0.38	0.28	0.295	0.535	0.555	0.4075	0.475	0.44	0.375	0.18	0.295	0.3275	0.195	0.5475	0.175	0.2825	0.715	0.6525	0.4525	0.1975	0.4475	0.38	0.28	0.295	0.535	0.555	0.4075	0.475	0.44	0.375	0.18	0.295
