1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
5.6 to 6.6	21	53	72	81	67	35	75	48	56	44	57	39	63	63	90	88	46	18	61	67	19	34	64	66	37	43	58	35	44	57	39	63	63	90	88	46	18	61	67	19	34	64	66	37	43	58	35	44	57	39	63	63	90	88	46	18	61	67	19	34	64	66	37	43	58	35	44	57	39	63	63	90	88	46	18	61	67	19	34	64	66	37	43	58	35	44	57	39	63	63	90	88	46	18	61	67	19	34	64	66
5.7 to 6.7	34	76	72	107	90	35	109	81	84	66	81	70	63	96	104	96	57	34	61	98	55	45	86	83	63	73	80	67	66	81	70	63	96	104	96	57	34	61	98	55	45	86	83	63	73	80	67	66	81	70	63	96	104	96	57	34	61	98	55	45	86	83	63	73	80	67	66	81	70	63	96	104	96	57	34	61	98	55	45	86	83	63	73	80	67	66	81	70	63	96	104	96	57	34	61	98	55	45	86	83
5.8 to 6.8	23	67	59	83	67	17	105	61	64	58	71	60	55	87	87	82	52	34	43	67	50	36	75	64	62	67	60	62	58	71	60	55	87	87	82	52	34	43	67	50	36	75	64	62	67	60	62	58	71	60	55	87	87	82	52	34	43	67	50	36	75	64	62	67	60	62	58	71	60	55	87	87	82	52	34	43	67	50	36	75	64	62	67	60	62	58	71	60	55	87	87	82	52	34	43	67	50	36	75	64
5.9 to 6.9	23	106	70	125	101	65	150	91	102	113	113	110	98	127	117	116	81	63	69	92	89	67	115	78	106	112	107	92	113	113	110	98	127	117	116	81	63	69	92	89	67	115	78	106	112	107	92	113	113	110	98	127	117	116	81	63	69	92	89	67	115	78	106	112	107	92	113	113	110	98	127	117	116	81	63	69	92	89	67	115	78	106	112	107	92	113	113	110	98	127	117	116	81	63	69	92	89	67	115	78
6 to 7	57	130	108	144	126	106	173	127	122	148	142	127	110	158	139	155	106	97	102	106	131	85	152	106	132	145	146	132	148	142	127	110	158	139	155	106	97	102	106	131	85	152	106	132	145	146	132	148	142	127	110	158	139	155	106	97	102	106	131	85	152	106	132	145	146	132	148	142	127	110	158	139	155	106	97	102	106	131	85	152	106	132	145	146	132	148	142	127	110	158	139	155	106	97	102	106	131	85	152	106
6.1 to 7.1	75	142	108	151	147	127	190	136	124	161	147	127	114	161	139	155	120	97	119	108	149	88	165	111	132	155	161	152	161	147	127	114	161	139	155	120	97	119	108	149	88	165	111	132	155	161	152	161	147	127	114	161	139	155	120	97	119	108	149	88	165	111	132	155	161	152	161	147	127	114	161	139	155	120	97	119	108	149	88	165	111	132	155	161	152	161	147	127	114	161	139	155	120	97	119	108	149	88	165	111
6.2 to 7.2	85	157	111	156	149	151	196	144	160	173	143	144	104	161	136	151	122	119	137	107	174	101	174	103	159	179	177	169	173	143	144	104	161	136	151	122	119	137	107	174	101	174	103	159	179	177	169	173	143	144	104	161	136	151	122	119	137	107	174	101	174	103	159	179	177	169	173	143	144	104	161	136	151	122	119	137	107	174	101	174	103	159	179	177	169	173	143	144	104	161	136	151	122	119	137	107	174	101	174	103
6.3 to 7.3	145	220	203	232	216	213	242	218	226	217	163	217	137	245	212	187	198	186	200	216	263	160	240	185	235	252	257	204	217	163	217	137	245	212	187	198	186	200	216	263	160	240	185	235	252	257	204	217	163	217	137	245	212	187	198	186	200	216	263	160	240	185	235	252	257	204	217	163	217	137	245	212	187	198	186	200	216	263	160	240	185	235	252	257	204	217	163	217	137	245	212	187	198	186	200	216	263	160	240	185
6.4 to 7.4	145	220	203	232	216	213	242	218	226	217	163	217	137	245	212	187	198	186	200	216	263	160	240	185	235	252	257	204	217	163	217	137	245	212	187	198	186	200	216	263	160	240	185	235	252	257	204	217	163	217	137	245	212	187	198	186	200	216	263	160	240	185	235	252	257	204	217	163	217	137	245	212	187	198	186	200	216	263	160	240	185	235	252	257	204	217	163	217	137	245	212	187	198	186	200	216	263	160	240	185
6.5 to 7.5	145	220	203	232	216	213	242	218	226	217	163	217	137	245	212	187	198	186	200	216	263	160	240	185	235	252	257	204	217	163	217	137	245	212	187	198	186	200	216	263	160	240	185	235	252	257	204	217	163	217	137	245	212	187	198	186	200	216	263	160	240	185	235	252	257	204	217	163	217	137	245	212	187	198	186	200	216	263	160	240	185	235	252	257	204	217	163	217	137	245	212	187	198	186	200	216	263	160	240	185
6.6 to 7.6	135	186	166	193	203	207	206	214	209	193	147	199	114	223	164	145	188	171	175	187	251	138	212	174	205	236	232	185	193	147	199	114	223	164	145	188	171	175	187	251	138	212	174	205	236	232	185	193	147	199	114	223	164	145	188	171	175	187	251	138	212	174	205	236	232	185	193	147	199	114	223	164	145	188	171	175	187	251	138	212	174	205	236	232	185	193	147	199	114	223	164	145	188	171	175	187	251	138	212	174
6.7 to 7.7	140	172	174	181	200	215	185	203	191	176	130	180	124	195	158	148	181	158	186	168	225	131	196	167	186	211	225	168	176	130	180	124	195	158	148	181	158	186	168	225	131	196	167	186	211	225	168	176	130	180	124	195	158	148	181	158	186	168	225	131	196	167	186	211	225	168	176	130	180	124	195	158	148	181	158	186	168	225	131	196	167	186	211	225	168	176	130	180	124	195	158	148	181	158	186	168	225	131	196	167
6.8 to 7.8	140	172	174	181	200	215	185	203	191	176	130	180	124	195	158	148	181	158	186	168	225	131	196	167	186	211	225	168	176	130	180	124	195	158	148	181	158	186	168	225	131	196	167	186	211	225	168	176	130	180	124	195	158	148	181	158	186	168	225	131	196	167	186	211	225	168	176	130	180	124	195	158	148	181	158	186	168	225	131	196	167	186	211	225	168	176	130	180	124	195	158	148	181	158	186	168	225	131	196	167
6.9 to 7.9	140	143	174	158	178	184	143	181	169	129	95	149	91	163	142	121	159	139	167	147	196	114	172	165	142	188	195	160	129	95	149	91	163	142	121	159	139	167	147	196	114	172	165	142	188	195	160	129	95	149	91	163	142	121	159	139	167	147	196	114	172	165	142	188	195	160	129	95	149	91	163	142	121	159	139	167	147	196	114	172	165	142	188	195	160	129	95	149	91	163	142	121	159	139	167	147	196	114	172	165
7 to 8	106	122	143	145	153	144	126	152	150	96	66	136	84	145	126	83	135	105	136	135	159	98	137	139	118	163	157	120	96	66	136	84	145	126	83	135	105	136	135	159	98	137	139	118	163	157	120	96	66	136	84	145	126	83	135	105	136	135	159	98	137	139	118	163	157	120	96	66	136	84	145	126	83	135	105	136	135	159	98	137	139	118	163	157	120	96	66	136	84	145	126	83	135	105	136	135	159	98	137	139
7.1 to 8.1	88	110	143	138	132	123	109	143	148	83	61	136	80	142	126	83	121	105	119	133	141	95	124	134	118	153	142	100	83	61	136	80	142	126	83	121	105	119	133	141	95	124	134	118	153	142	100	83	61	136	80	142	126	83	121	105	119	133	141	95	124	134	118	153	142	100	83	61	136	80	142	126	83	121	105	119	133	141	95	124	134	118	153	142	100	83	61	136	80	142	126	83	121	105	119	133	141	95	124	134
7.2 to 8.2	78	90	118	116	111	95	86	127	112	66	47	108	66	119	115	67	95	80	93	127	116	80	100	118	91	126	118	83	66	47	108	66	119	115	67	95	80	93	127	116	80	100	118	91	126	118	83	66	47	108	66	119	115	67	95	80	93	127	116	80	100	118	91	126	118	83	66	47	108	66	119	115	67	95	80	93	127	116	80	100	118	91	126	118	83	66	47	108	66	119	115	67	95	80	93	127	116	80	100	118
7.3 to 8.3	25	42	38	48	63	40	31	60	30	37	28	53	40	49	40	22	46	13	39	36	46	23	28	30	20	67	43	56	37	28	53	40	49	40	22	46	13	39	36	46	23	28	30	20	67	43	56	37	28	53	40	49	40	22	46	13	39	36	46	23	28	30	20	67	43	56	37	28	53	40	49	40	22	46	13	39	36	46	23	28	30	20	67	43	56	37	28	53	40	49	40	22	46	13	39	36	46	23	28	30
7.4 to 8.4	25	42	38	48	63	40	31	60	30	37	28	53	40	49	40	22	46	13	39	36	46	23	28	30	20	67	43	56	37	28	53	40	49	40	22	46	13	39	36	46	23	28	30	20	67	43	56	37	28	53	40	49	40	22	46	13	39	36	46	23	28	30	20	67	43	56	37	28	53	40	49	40	22	46	13	39	36	46	23	28	30	20	67	43	56	37	28	53	40	49	40	22	46	13	39	36	46	23	28	30
7.5 to 8.5	25	42	38	48	63	40	31	60	30	37	28	53	40	49	40	22	46	13	39	36	46	23	28	30	20	67	43	56	37	28	53	40	49	40	22	46	13	39	36	46	23	28	30	20	67	43	56	37	28	53	40	49	40	22	46	13	39	36	46	23	28	30	20	67	43	56	37	28	53	40	49	40	22	46	13	39	36	46	23	28	30	20	67	43	56	37	28	53	40	49	40	22	46	13	39	36	46	23	28	30
7.6 to 8.6	51	72	84	86	92	52	56	85	35	59	52	75	61	68	67	45	59	38	65	64	88	61	58	44	46	107	68	60	59	52	75	61	68	67	45	59	38	65	64	88	61	58	44	46	107	68	60	59	52	75	61	68	67	45	59	38	65	64	88	61	58	44	46	107	68	60	59	52	75	61	68	67	45	59	38	65	64	88	61	58	44	46	107	68	60	59	52	75	61	68	67	45	59	38	65	64	88	61	58	44
7.7 to 8.7	33	63	76	72	72	44	43	63	25	54	45	63	51	63	59	34	55	35	54	52	78	57	52	34	39	102	53	45	54	45	63	51	63	59	34	55	35	54	52	78	57	52	34	39	102	53	45	54	45	63	51	63	59	34	55	35	54	52	78	57	52	34	39	102	53	45	54	45	63	51	63	59	34	55	35	54	52	78	57	52	34	39	102	53	45	54	45	63	51	63	59	34	55	35	54	52	78	57	52	34
7.8 to 8.8	71	78	97	99	102	76	69	75	55	72	61	92	52	75	89	77	67	84	94	76	105	98	95	77	67	120	92	83	72	61	92	52	75	89	77	67	84	94	76	105	98	95	77	67	120	92	83	72	61	92	52	75	89	77	67	84	94	76	105	98	95	77	67	120	92	83	72	61	92	52	75	89	77	67	84	94	76	105	98	95	77	67	120	92	83	72	61	92	52	75	89	77	67	84	94	76	105	98	95	77
7.9 to 8.9	97	76	104	92	104	80	81	88	48	77	79	90	67	102	92	93	77	75	104	90	103	92	94	82	86	128	85	85	77	79	90	67	102	92	93	77	75	104	90	103	92	94	82	86	128	85	85	77	79	90	67	102	92	93	77	75	104	90	103	92	94	82	86	128	85	85	77	79	90	67	102	92	93	77	75	104	90	103	92	94	82	86	128	85	85	77	79	90	67	102	92	93	77	75	104	90	103	92	94	82
8 to 9	97	73	97	86	104	79	75	81	47	75	79	86	62	89	86	92	76	75	102	88	98	90	92	80	84	120	84	85	75	79	86	62	89	86	92	76	75	102	88	98	90	92	80	84	120	84	85	75	79	86	62	89	86	92	76	75	102	88	98	90	92	80	84	120	84	85	75	79	86	62	89	86	92	76	75	102	88	98	90	92	80	84	120	84	85	75	79	86	62	89	86	92	76	75	102	88	98	90	92	80
8.1 to 9.1	102	76	100	93	111	82	76	83	53	80	81	89	65	91	93	101	80	78	103	91	102	92	98	81	90	124	87	86	80	81	89	65	91	93	101	80	78	103	91	102	92	98	81	90	124	87	86	80	81	89	65	91	93	101	80	78	103	91	102	92	98	81	90	124	87	86	80	81	89	65	91	93	101	80	78	103	91	102	92	98	81	90	124	87	86	80	81	89	65	91	93	101	80	78	103	91	102	92	98	81
8.2 to 9.2	102	76	100	93	111	82	76	83	53	80	81	89	65	91	93	101	80	78	103	91	102	92	98	81	90	124	87	86	80	81	89	65	91	93	101	80	78	103	91	102	92	98	81	90	124	87	86	80	81	89	65	91	93	101	80	78	103	91	102	92	98	81	90	124	87	86	80	81	89	65	91	93	101	80	78	103	91	102	92	98	81	90	124	87	86	80	81	89	65	91	93	101	80	78	103	91	102	92	98	81
8.3 to 9.3	103	63	97	100	81	68	79	68	54	66	76	92	58	75	100	114	47	90	96	82	95	96	109	80	79	102	93	84	66	76	92	58	75	100	114	47	90	96	82	95	96	109	80	79	102	93	84	66	76	92	58	75	100	114	47	90	96	82	95	96	109	80	79	102	93	84	66	76	92	58	75	100	114	47	90	96	82	95	96	109	80	79	102	93	84	66	76	92	58	75	100	114	47	90	96	82	95	96	109	80
8.4 to 9.4	112	71	119	118	100	83	79	84	55	78	96	106	62	94	105	121	56	108	107	82	105	106	120	94	97	126	96	99	78	96	106	62	94	105	121	56	108	107	82	105	106	120	94	97	126	96	99	78	96	106	62	94	105	121	56	108	107	82	105	106	120	94	97	126	96	99	78	96	106	62	94	105	121	56	108	107	82	105	106	120	94	97	126	96	99	78	96	106	62	94	105	121	56	108	107	82	105	106	120	94
8.5 to 9.5	121	74	126	128	106	84	88	87	62	91	104	120	69	96	113	139	69	116	110	84	113	113	126	94	107	131	110	104	91	104	120	69	96	113	139	69	116	110	84	113	113	126	94	107	131	110	104	91	104	120	69	96	113	139	69	116	110	84	113	113	126	94	107	131	110	104	91	104	120	69	96	113	139	69	116	110	84	113	113	126	94	107	131	110	104	91	104	120	69	96	113	139	69	116	110	84	113	113	126	94
8.6 to 9.6	99	47	83	97	82	79	75	64	65	79	87	114	55	86	93	122	59	93	89	61	78	83	105	95	90	101	93	108	79	87	114	55	86	93	122	59	93	89	61	78	83	105	95	90	101	93	108	79	87	114	55	86	93	122	59	93	89	61	78	83	105	95	90	101	93	108	79	87	114	55	86	93	122	59	93	89	61	78	83	105	95	90	101	93	108	79	87	114	55	86	93	122	59	93	89	61	78	83	105	95
8.7 to 9.7	99	47	83	97	82	79	75	64	65	79	87	114	55	86	93	122	59	93	89	61	78	83	105	95	90	101	93	108	79	87	114	55	86	93	122	59	93	89	61	78	83	105	95	90	101	93	108	79	87	114	55	86	93	122	59	93	89	61	78	83	105	95	90	101	93	108	79	87	114	55	86	93	122	59	93	89	61	78	83	105	95	90	101	93	108	79	87	114	55	86	93	122	59	93	89	61	78	83	105	95
8.8 to 9.8	61	32	62	70	52	47	49	52	35	61	71	85	54	74	63	79	47	44	49	37	51	42	62	52	62	83	54	70	61	71	85	54	74	63	79	47	44	49	37	51	42	62	52	62	83	54	70	61	71	85	54	74	63	79	47	44	49	37	51	42	62	52	62	83	54	70	61	71	85	54	74	63	79	47	44	49	37	51	42	62	52	62	83	54	70	61	71	85	54	74	63	79	47	44	49	37	51	42	62	52
8.9 to 9.9	35	24	44	58	38	26	34	31	26	48	46	68	29	39	46	56	30	43	32	19	43	34	47	35	43	53	44	46	48	46	68	29	39	46	56	30	43	32	19	43	34	47	35	43	53	44	46	48	46	68	29	39	46	56	30	43	32	19	43	34	47	35	43	53	44	46	48	46	68	29	39	46	56	30	43	32	19	43	34	47	35	43	53	44	46	48	46	68	29	39	46	56	30	43	32	19	43	34	47	35
9 to 10	43	27	52	67	42	34	36	31	26	48	60	76	37	58	54	59	39	45	41	33	50	41	53	35	58	59	44	54	48	60	76	37	58	54	59	39	45	41	33	50	41	53	35	58	59	44	54	48	60	76	37	58	54	59	39	45	41	33	50	41	53	35	58	59	44	54	48	60	76	37	58	54	59	39	45	41	33	50	41	53	35	58	59	44	54	48	60	76	37	58	54	59	39	45	41	33	50	41	53	35
9.1 to 10.1	48	40	71	77	62	60	54	43	35	74	75	104	54	77	62	72	46	54	60	37	59	55	72	43	67	78	69	89	74	75	104	54	77	62	72	46	54	60	37	59	55	72	43	67	78	69	89	74	75	104	54	77	62	72	46	54	60	37	59	55	72	43	67	78	69	89	74	75	104	54	77	62	72	46	54	60	37	59	55	72	43	67	78	69	89	74	75	104	54	77	62	72	46	54	60	37	59	55	72	43
9.2 to 10.2	48	40	71	77	62	60	54	43	35	74	75	104	54	77	62	72	46	54	60	37	59	55	72	43	67	78	69	89	74	75	104	54	77	62	72	46	54	60	37	59	55	72	43	67	78	69	89	74	75	104	54	77	62	72	46	54	60	37	59	55	72	43	67	78	69	89	74	75	104	54	77	62	72	46	54	60	37	59	55	72	43	67	78	69	89	74	75	104	54	77	62	72	46	54	60	37	59	55	72	43
9.3 to 10.3	50	49	82	88	66	67	49	48	38	72	77	98	62	92	62	63	64	45	69	28	54	57	77	47	77	93	77	96	72	77	98	62	92	62	63	64	45	69	28	54	57	77	47	77	93	77	96	72	77	98	62	92	62	63	64	45	69	28	54	57	77	47	77	93	77	96	72	77	98	62	92	62	63	64	45	69	28	54	57	77	47	77	93	77	96	72	77	98	62	92	62	63	64	45	69	28	54	57	77	47
9.4 to 10.4	41	41	60	70	47	52	49	32	37	60	57	84	58	73	57	56	55	27	58	28	44	47	66	33	59	69	74	81	60	57	84	58	73	57	56	55	27	58	28	44	47	66	33	59	69	74	81	60	57	84	58	73	57	56	55	27	58	28	44	47	66	33	59	69	74	81	60	57	84	58	73	57	56	55	27	58	28	44	47	66	33	59	69	74	81	60	57	84	58	73	57	56	55	27	58	28	44	47	66	33
9.5 to 10.5	32	38	53	60	41	51	40	29	30	47	49	70	51	71	49	38	42	19	55	26	36	40	60	33	49	64	60	76	47	49	70	51	71	49	38	42	19	55	26	36	40	60	33	49	64	60	76	47	49	70	51	71	49	38	42	19	55	26	36	40	60	33	49	64	60	76	47	49	70	51	71	49	38	42	19	55	26	36	40	60	33	49	64	60	76	47	49	70	51	71	49	38	42	19	55	26	36	40	60	33
9.6 to 10.6	36	48	53	64	38	51	47	29	25	38	50	66	48	70	60	36	49	24	52	35	38	38	64	35	46	57	56	76	38	50	66	48	70	60	36	49	24	52	35	38	38	64	35	46	57	56	76	38	50	66	48	70	60	36	49	24	52	35	38	38	64	35	46	57	56	76	38	50	66	48	70	60	36	49	24	52	35	38	38	64	35	46	57	56	76	38	50	66	48	70	60	36	49	24	52	35	38	38	64	35
9.7 to 10.7	36	48	53	64	38	51	47	29	25	38	50	66	48	70	60	36	49	24	52	35	38	38	64	35	46	57	56	76	38	50	66	48	70	60	36	49	24	52	35	38	38	64	35	46	57	56	76	38	50	66	48	70	60	36	49	24	52	35	38	38	64	35	46	57	56	76	38	50	66	48	70	60	36	49	24	52	35	38	38	64	35	46	57	56	76	38	50	66	48	70	60	36	49	24	52	35	38	38	64	35
9.8 to 10.8	51	76	56	76	52	78	58	51	49	48	72	74	69	92	72	54	71	35	69	48	54	43	70	55	61	79	68	92	48	72	74	69	92	72	54	71	35	69	48	54	43	70	55	61	79	68	92	48	72	74	69	92	72	54	71	35	69	48	54	43	70	55	61	79	68	92	48	72	74	69	92	72	54	71	35	69	48	54	43	70	55	61	79	68	92	48	72	74	69	92	72	54	71	35	69	48	54	43	70	55
9.9 to 10.9	51	76	56	76	52	78	58	51	49	48	72	74	69	92	72	54	71	35	69	48	54	43	70	55	61	79	68	92	48	72	74	69	92	72	54	71	35	69	48	54	43	70	55	61	79	68	92	48	72	74	69	92	72	54	71	35	69	48	54	43	70	55	61	79	68	92	48	72	74	69	92	72	54	71	35	69	48	54	43	70	55	61	79	68	92	48	72	74	69	92	72	54	71	35	69	48	54	43	70	55
10 to 11	43	73	48	67	48	70	56	51	49	48	58	66	61	73	64	51	62	33	60	34	47	36	64	55	46	73	68	84	48	58	66	61	73	64	51	62	33	60	34	47	36	64	55	46	73	68	84	48	58	66	61	73	64	51	62	33	60	34	47	36	64	55	46	73	68	84	48	58	66	61	73	64	51	62	33	60	34	47	36	64	55	46	73	68	84	48	58	66	61	73	64	51	62	33	60	34	47	36	64	55
10.1 to 11.1	38	58	29	53	22	48	45	41	38	20	48	43	52	57	50	39	58	29	46	39	46	28	48	51	43	59	43	60	20	48	43	52	57	50	39	58	29	46	39	46	28	48	51	43	59	43	60	20	48	43	52	57	50	39	58	29	46	39	46	28	48	51	43	59	43	60	20	48	43	52	57	50	39	58	29	46	39	46	28	48	51	43	59	43	60	20	48	43	52	57	50	39	58	29	46	39	46	28	48	51
10.2 to 11.2	38	58	29	53	22	48	45	41	38	20	48	43	52	57	50	39	58	29	46	39	46	28	48	51	43	59	43	60	20	48	43	52	57	50	39	58	29	46	39	46	28	48	51	43	59	43	60	20	48	43	52	57	50	39	58	29	46	39	46	28	48	51	43	59	43	60	20	48	43	52	57	50	39	58	29	46	39	46	28	48	51	43	59	43	60	20	48	43	52	57	50	39	58	29	46	39	46	28	48	51
10.3 to 11.3	28	42	9	26	17	41	38	28	31	14	37	28	36	35	31	32	39	26	25	39	37	19	28	42	33	34	19	36	14	37	28	36	35	31	32	39	26	25	39	37	19	28	42	33	34	19	36	14	37	28	36	35	31	32	39	26	25	39	37	19	28	42	33	34	19	36	14	37	28	36	35	31	32	39	26	25	39	37	19	28	42	33	34	19	36	14	37	28	36	35	31	32	39	26	25	39	37	19	28	42
10.4 to 11.4	40	52	24	38	33	57	51	39	43	28	41	52	41	38	42	45	49	29	44	49	45	28	44	53	38	39	28	51	28	41	52	41	38	42	45	49	29	44	49	45	28	44	53	38	39	28	51	28	41	52	41	38	42	45	49	29	44	49	45	28	44	53	38	39	28	51	28	41	52	41	38	42	45	49	29	44	49	45	28	44	53	38	39	28	51	28	41	52	41	38	42	45	49	29	44	49	45	28	44	53
10.5 to 11.5	40	52	24	38	33	57	51	39	43	28	41	52	41	38	42	45	49	29	44	49	45	28	44	53	38	39	28	51	28	41	52	41	38	42	45	49	29	44	49	45	28	44	53	38	39	28	51	28	41	52	41	38	42	45	49	29	44	49	45	28	44	53	38	39	28	51	28	41	52	41	38	42	45	49	29	44	49	45	28	44	53	38	39	28	51	28	41	52	41	38	42	45	49	29	44	49	45	28	44	53
10.6 to 11.6	42	39	26	32	45	50	42	44	45	35	54	54	52	47	39	52	44	39	55	49	51	33	31	48	39	45	28	67	35	54	54	52	47	39	52	44	39	55	49	51	33	31	48	39	45	28	67	35	54	54	52	47	39	52	44	39	55	49	51	33	31	48	39	45	28	67	35	54	54	52	47	39	52	44	39	55	49	51	33	31	48	39	45	28	67	35	54	54	52	47	39	52	44	39	55	49	51	33	31	48
10.7 to 11.7	42	39	26	32	45	50	42	44	45	35	54	54	52	47	39	52	44	39	55	49	51	33	31	48	39	45	28	67	35	54	54	52	47	39	52	44	39	55	49	51	33	31	48	39	45	28	67	35	54	54	52	47	39	52	44	39	55	49	51	33	31	48	39	45	28	67	35	54	54	52	47	39	52	44	39	55	49	51	33	31	48	39	45	28	67	35	54	54	52	47	39	52	44	39	55	49	51	33	31	48
10.8 to 11.8	27	11	23	20	31	23	31	22	21	25	32	46	31	25	27	34	22	28	38	36	35	28	25	28	24	23	16	51	25	32	46	31	25	27	34	22	28	38	36	35	28	25	28	24	23	16	51	25	32	46	31	25	27	34	22	28	38	36	35	28	25	28	24	23	16	51	25	32	46	31	25	27	34	22	28	38	36	35	28	25	28	24	23	16	51	25	32	46	31	25	27	34	22	28	38	36	35	28	25	28
10.9 to 11.9	27	11	23	20	31	23	31	22	21	25	32	46	31	25	27	34	22	28	38	36	35	28	25	28	24	23	16	51	25	32	46	31	25	27	34	22	28	38	36	35	28	25	28	24	23	16	51	25	32	46	31	25	27	34	22	28	38	36	35	28	25	28	24	23	16	51	25	32	46	31	25	27	34	22	28	38	36	35	28	25	28	24	23	16	51	25	32	46	31	25	27	34	22	28	38	36	35	28	25	28
11 to 12	46	33	43	46	43	37	44	42	46	42	64	70	49	44	45	56	43	48	52	47	58	47	40	45	50	31	26	71	42	64	70	49	44	45	56	43	48	52	47	58	47	40	45	50	31	26	71	42	64	70	49	44	45	56	43	48	52	47	58	47	40	45	50	31	26	71	42	64	70	49	44	45	56	43	48	52	47	58	47	40	45	50	31	26	71	42	64	70	49	44	45	56	43	48	52	47	58	47	40	45
11.1 to 12.1	41	32	40	43	42	30	36	38	42	39	57	62	38	39	44	46	36	40	46	35	46	39	31	40	38	22	23	59	39	57	62	38	39	44	46	36	40	46	35	46	39	31	40	38	22	23	59	39	57	62	38	39	44	46	36	40	46	35	46	39	31	40	38	22	23	59	39	57	62	38	39	44	46	36	40	46	35	46	39	31	40	38	22	23	59	39	57	62	38	39	44	46	36	40	46	35	46	39	31	40
11.2 to 12.2	41	32	40	43	42	30	36	38	42	39	57	62	38	39	44	46	36	40	46	35	46	39	31	40	38	22	23	59	39	57	62	38	39	44	46	36	40	46	35	46	39	31	40	38	22	23	59	39	57	62	38	39	44	46	36	40	46	35	46	39	31	40	38	22	23	59	39	57	62	38	39	44	46	36	40	46	35	46	39	31	40	38	22	23	59	39	57	62	38	39	44	46	36	40	46	35	46	39	31	40
11.3 to 12.3	50	50	47	51	55	37	46	42	42	52	66	76	50	58	47	50	46	54	51	36	51	45	47	51	46	25	32	76	52	66	76	50	58	47	50	46	54	51	36	51	45	47	51	46	25	32	76	52	66	76	50	58	47	50	46	54	51	36	51	45	47	51	46	25	32	76	52	66	76	50	58	47	50	46	54	51	36	51	45	47	51	46	25	32	76	52	66	76	50	58	47	50	46	54	51	36	51	45	47	51
11.4 to 12.4	38	40	32	39	39	21	33	31	30	38	62	52	45	55	36	37	36	51	32	26	43	36	31	40	41	20	23	61	38	62	52	45	55	36	37	36	51	32	26	43	36	31	40	41	20	23	61	38	62	52	45	55	36	37	36	51	32	26	43	36	31	40	41	20	23	61	38	62	52	45	55	36	37	36	51	32	26	43	36	31	40	41	20	23	61	38	62	52	45	55	36	37	36	51	32	26	43	36	31	40
11.5 to 12.5	60	52	45	64	56	47	67	39	47	60	94	60	56	81	51	59	66	82	46	37	64	60	53	69	66	47	50	82	60	94	60	56	81	51	59	66	82	46	37	64	60	53	69	66	47	50	82	60	94	60	56	81	51	59	66	82	46	37	64	60	53	69	66	47	50	82	60	94	60	56	81	51	59	66	82	46	37	64	60	53	69	66	47	50	82	60	94	60	56	81	51	59	66	82	46	37	64	60	53	69
11.6 to 12.6	54	53	40	65	42	47	59	35	48	59	80	56	45	70	44	55	68	70	37	27	57	52	61	63	64	42	50	63	59	80	56	45	70	44	55	68	70	37	27	57	52	61	63	64	42	50	63	59	80	56	45	70	44	55	68	70	37	27	57	52	61	63	64	42	50	63	59	80	56	45	70	44	55	68	70	37	27	57	52	61	63	64	42	50	63	59	80	56	45	70	44	55	68	70	37	27	57	52	61	63
11.7 to 12.7	54	53	40	65	42	47	59	35	48	59	80	56	45	70	44	55	68	70	37	27	57	52	61	63	64	42	50	63	59	80	56	45	70	44	55	68	70	37	27	57	52	61	63	64	42	50	63	59	80	56	45	70	44	55	68	70	37	27	57	52	61	63	64	42	50	63	59	80	56	45	70	44	55	68	70	37	27	57	52	61	63	64	42	50	63	59	80	56	45	70	44	55	68	70	37	27	57	52	61	63
11.8 to 12.8	54	53	40	65	42	47	59	35	48	59	80	56	45	70	44	55	68	70	37	27	57	52	61	63	64	42	50	63	59	80	56	45	70	44	55	68	70	37	27	57	52	61	63	64	42	50	63	59	80	56	45	70	44	55	68	70	37	27	57	52	61	63	64	42	50	63	59	80	56	45	70	44	55	68	70	37	27	57	52	61	63	64	42	50	63	59	80	56	45	70	44	55	68	70	37	27	57	52	61	63
11.9 to 12.9	54	53	40	65	42	47	59	35	48	59	80	56	45	70	44	55	68	70	37	27	57	52	61	63	64	42	50	63	59	80	56	45	70	44	55	68	70	37	27	57	52	61	63	64	42	50	63	59	80	56	45	70	44	55	68	70	37	27	57	52	61	63	64	42	50	63	59	80	56	45	70	44	55	68	70	37	27	57	52	61	63	64	42	50	63	59	80	56	45	70	44	55	68	70	37	27	57	52	61	63
