,model,lnL,AIC,AICc,timing,tree.no,delta,w
538,DensDep,60.7763777985592,-117.552755597118,-117.427755597118,NA,49,26.609344202882,1.0632442744367e-06
539,fit_env,61.0277741558311,-116.055548311662,-115.802916732715,NA,49,28.234183067285,4.7184980110871e-07
540,EB,74.82786789,-141.6557358,-141.2302039,NA49,50,3.7963273,0.129951831457957
541,delta,69.84268005,-131.6853601,-131.2598282,NA49,50,13.766703,0.000888674728206025
542,TS ,57.01928794,-108.0385759,-107.7832567,349,50,37.2432745,7.09365563835574e-09
543,TRC ,76.72831936,-145.4566387,-145.0265312,106,50,0,0.867250189665045
544,SRC ,65.25937348,-124.518747,-124.2634278,1127,50,20.7631034,2.6883993801124e-05
545,OUS ,50.66029759,-91.32059518,-90.67543389,NAS 42.2504191525614,50,54.35109731,1.36758264213479e-12
546,OUMA ,72.82802855,-133.6560571,-132.7430136,NAMA 34.81107792568,50,12.2835176,0.00186557385822602
547,OUMV ,67.81334558,-123.6266912,-122.7136477,NAMV 33.806425347517,50,22.3128835,1.23869194594551e-05
548,OUMVA ,67.94874998,-121.8975,-120.6667307,NAMVA 42.5234219952112,50,24.3598005,4.45123921872593e-06
549,DensDep,49.8938938559573,-95.7877877119145,-95.6627877119145,NA,50,49.3637434880855,1.65555533841513e-11
550,fit_env,55.0849059888685,-104.169811977737,-103.91718039879,NA,50,41.10935080121,1.02650790862718e-09
551,EB,73.6879748,-139.3759496,-138.9504177,NA50,51,9.5568548,0.00826985437066042
552,delta,69.46644079,-130.9328816,-130.5073497,NA50,51,17.9999228,0.00012136932608191
553,TS ,57.88039034,-109.7607807,-109.5054615,350,51,39.001811,3.33892653122691e-09
554,TRC ,78.46869003,-148.9373801,-148.5072725,814,51,0,0.983427874426386
555,SRC ,70.8749766,-135.7499532,-135.494634,97,51,13.0126385,0.00146921030583556
556,OUS ,57.71700545,-105.4340109,-104.7888496,NAS 42.8458883757208,51,43.7184229,3.15796710850736e-10
557,OUMA ,75.31167188,-138.6233438,-137.7103003,NAMA 41.067048014032,51,10.7969722,0.00444846102608838
558,OUMV ,70.96412584,-129.9282517,-129.0152082,NAMV 40.2613288124065,51,19.4920643,5.75565204012399e-05
559,OUMVA ,75.769007,-137.538014,-136.3072448,NAMVA 41.3920859973988,51,12.2000277,0.00220566808527896
560,DensDep,55.3174285572833,-106.634857114567,-106.509857114567,NA,51,41.997415385433,7.46654412158551e-10
561,fit_env,57.1038083701753,-108.207616740351,-107.954985161403,NA,51,40.552287338597,1.53788975566816e-09
562,EB,74.78490281,-141.5698056,-141.1442737,NA51,52,6.64556389999998,0.0297449512832275
563,delta,72.03416054,-136.0683211,-135.6427892,NA51,52,12.1470484,0.00190012022944318
564,TS ,68.93619807,-131.8723961,-131.617077,351,52,16.1727606,0.000253868481057652
565,TRC ,78.10997258,-148.2199452,-147.7898376,815,52,0,0.825047831990806
566,SRC ,75.21243067,-144.4248613,-144.1695422,98,52,3.6202954,0.135002549416216
567,OUS ,67.77775281,-125.5555056,-124.9103443,NAS 42.871851584203,52,22.8794933,8.8768786497596e-06
568,OUMA ,74.49801593,-136.9960319,-136.0829884,NAMA 53.3046169770026,52,11.7068492,0.00236793143745393
569,OUMV ,75.31103042,-138.6220608,-137.7090174,NAMV 53.3287239677319,52,10.0808202,0.00533896205749894
570,OUMVA ,68.8680015,-123.736003,-122.5052338,NAMVA 62.2771402444962,52,25.2846038,2.66684130917209e-06
571,DensDep,67.8956932173194,-131.791386434639,-131.666386434639,NA,52,16.123451165361,0.000260205332345707
572,fit_env,67.6752046634754,-129.350409326951,-129.097777748003,NA,52,18.692059851997,7.20360519920466e-05
573,EB,69.95317922,-131.9063584,-131.4808265,NA52,53,4.2699954,0.100787429993579
574,delta,58.00345539,-108.0069108,-107.5813789,NA52,53,28.169443,6.5118931304429e-07
575,TS ,62.39009088,-118.7801818,-118.5248626,352,53,17.2259593,0.000154901119462617
576,TRC ,72.09046473,-136.1809295,-135.7508219,96,53,0,0.852362022327845
577,SRC ,66.3622562,-126.7245124,-126.4691933,108,53,9.2816286,0.00822515421003923
578,OUS ,61.44191805,-112.8838361,-112.2386748,NAS 37.3364948302651,53,23.5121471,6.68384268499222e-06
579,OUMA ,70.95597866,-129.9119573,-128.9989138,NAMA 34.3648620524045,53,6.75190810000001,0.0291384117573723
580,OUMV ,65.60869925,-119.2173985,-118.304355,NAMV 36.1141278043395,53,17.4464669,0.000138730496141835
581,OUMVA ,70.95311305,-127.9062261,-126.6754569,NAMVA 34.3648620560666,53,9.07536500000001,0.00911871454753299
582,DensDep,60.0700215521961,-116.140043104392,-116.015043104392,NA,53,19.735778795608,4.41625536093105e-05
583,fit_env,60.4874347785184,-114.974869557037,-114.72223797809,NA,53,21.02858392191,2.31379624201484e-05
584,EB,73.04606506,-138.0921301,-137.6665982,NA53,54,5.79515649999999,0.0492331754553839
585,delta,61.42603396,-114.8520679,-114.426536,NA53,54,29.0352187,4.42325993507499e-07
586,TS ,64.67849612,-123.3569922,-123.1016731,353,54,20.3600816,3.38473402987416e-05
587,TRC ,75.94593111,-143.8918622,-143.4617547,97,54,0,0.8926065980701
588,SRC ,71.78784059,-137.5756812,-137.320362,99,54,6.14139270000001,0.0414069853200261
589,OUS ,64.2526823,-118.5053646,-117.8602033,NAS 41.8643159773171,54,25.6015514,2.46237300981822e-06
590,OUMA ,74.11786003,-136.2357201,-135.3226766,NAMA 40.5719053780282,54,8.13907810000001,0.0152504177197187
591,OUMV ,70.18737624,-128.3747525,-127.461709,NAMV 52.5585021970395,54,16.0000457,0.000299429313033744
592,OUMVA ,72.67780714,-131.3556143,-130.1248451,NAMVA 40.2194791935743,54,13.3369096,0.00113393189267818
593,DensDep,63.3258727154107,-122.651745430821,-122.526745430821,NA,54,20.935009269179,2.53910459070206e-05
594,fit_env,63.145785277128,-120.291570554256,-120.038938975309,NA,54,23.422815724691,7.31914385015791e-06
595,EB,74.20609597,-140.4121919,-139.98666,NA54,55,6.6141394,0.0337818625123713
596,delta,70.35475685,-132.7095137,-132.2839818,NA54,55,14.3168176,0.000717907137254324
597,TS ,61.09622732,-116.1924546,-115.9371355,354,55,30.6636639,2.02486325195068e-07
598,TRC ,77.51545347,-147.0309069,-146.6007994,113,55,0,0.922413630817205
599,SRC ,69.42882397,-132.8576479,-132.6023288,1128,55,13.9984706,0.000841775814631071
600,OUS ,56.52800566,-103.0560113,-102.41085,NAS 40.4991245871518,55,44.1899494,2.33991521863223e-10
601,OUMA ,76.6178504,-141.2357008,-140.3226573,NAMA 32.5336311572887,55,6.2781421,0.0399617479933587
602,OUMV ,71.70336367,-131.4067273,-130.4936839,NAMV 48.5945659693048,55,16.1071155,0.000293298621317234
603,OUMVA ,74.77669355,-135.5533871,-134.3226179,NAMVA 43.1410674979968,55,12.2781815,0.00198953908513867
604,DensDep,56.8098041296662,-109.619608259332,-109.494608259332,NA,55,37.106191140668,8.08013624205604e-09
605,fit_env,59.0880996664752,-112.17619933295,-111.923567754003,NA,55,34.677231645997,2.72182711532948e-08
606,EB,72.09923348,-136.198467,-135.772935,NA55,56,6.81561440000002,0.0273199627813415
607,delta,69.11419892,-130.2283978,-129.8028659,NA55,56,12.7856835,0.00138068965229828
608,TS ,66.04785114,-126.0957023,-125.8403831,355,56,16.7481663,0.000190394265048686
609,TRC ,75.50932847,-143.0186569,-142.5885494,98,56,0,0.825034226696427
610,SRC ,72.30112259,-138.6022452,-138.346926,109,56,4.24162340000001,0.0989498516077948
611,OUS ,67.02653056,-124.0530611,-123.4078998,NAS 37.9976149423805,56,19.1806496,5.64217854835632e-05
612,OUMA ,74.54507351,-137.090147,-136.1771035,NAMA 37.5913632221697,56,6.41144590000002,0.0334382990896492
613,OUMV ,72.18473022,-132.3694604,-131.456417,NAMV 51.9133704696839,56,11.1321324,0.00315616812268926
614,OUMVA ,74.53349836,-135.0669967,-133.8362275,NAMVA 37.591363223218,56,8.7523219,0.0103735979784589
615,DensDep,63.9783359283885,-123.956671856777,-123.831671856777,NA,56,18.756877543223,6.97377222243286e-05
616,fit_env,64.2200527421954,-122.440105484391,-122.187473905443,NA,56,20.401075494557,3.06502985845685e-05
617,EB,70.34929121,-132.6985824,-132.2730505,NA56,57,2.08587029999998,0.237731419849183
618,delta,67.95558409,-127.9111682,-127.4856363,NA56,57,6.8732845,0.0217026516388692
619,TS ,60.48880737,-114.9776147,-114.7222956,356,57,19.6366252,3.67272643622746e-05
620,TRC ,71.39451418,-134.7890284,-134.3589208,816,57,0,0.674570841580282
621,SRC ,65.02510283,-124.0502057,-123.7948865,1129,57,10.5640343,0.00342828298514471
622,OUS ,58.9913355,-107.982671,-107.3375097,NAS 41.0825416918419,57,27.0214111,9.1496124243608e-07
623,OUMA ,69.61777425,-127.2355485,-126.322505,NAMA 40.1583050401289,57,8.03641579999999,0.0121322694376596
624,OUMV ,70.40508798,-128.810176,-127.8971325,NAMV 53.4261838204988,57,6.46178829999999,0.0266604861140795
625,OUMVA ,71.44757054,-128.8951411,-127.6643719,NAMVA 38.9418169295153,57,6.69454889999999,0.0237314755291739
626,DensDep,57.4053975645776,-110.810795129155,-110.685795129155,NA,57,23.673125670845,4.88060477739477e-06
627,fit_env,53.8889162090883,-101.777832418177,-101.525200839229,NA,57,32.833719960771,5.00352259314073e-08
628,EB,70.96188061,-133.9237612,-133.4982293,NA57,58,5.7835365,0.0509502666977018
629,delta,67.42522917,-126.8504583,-126.4249264,NA57,58,12.8568394,0.00148319499913881
630,TS ,51.51641191,-97.03282382,-96.77750467,357,58,42.50426113,5.4118085257631e-10
631,TRC ,73.85593668,-139.7118734,-139.2817658,99,58,0,0.918386424851818
632,SRC ,60.3555838,-114.7111676,-114.4558485,1010,58,24.8259173,3.73375665574222e-06
633,OUS ,46.37183855,-82.74367711,-82.09851582,NAS 37.7389797862226,58,57.18324998,3.5143134428511e-13
634,OUMA ,72.25360756,-132.5072151,-131.5941716,NAMA 36.7728037216136,58,7.68759419999998,0.0196646212217242
635,OUMV ,67.17310928,-122.3462186,-121.4331751,NAMV 51.3806647757609,58,17.8485907,0.000122251227980615
636,OUMVA ,72.673242,-131.346484,-130.1157148,NAMVA 36.7728215680422,58,9.16605099999998,0.0093895065772295
637,DensDep,44.0795981900272,-84.1591963800545,-84.0341963800545,NA,58,55.2475694199455,9.25056345868268e-13
638,fit_env,50.0519769418933,-94.1039538837867,-93.8513223048393,NA,58,45.4304434951607,1.25293919541229e-10
639,EB,71.93708903,-135.8741781,-135.4486462,NA58,59,2.93672419999999,0.170176119717995
640,delta,68.40512121,-128.8102424,-128.3847105,NA58,59,10.0006599,0.00497719285869936
641,TS ,54.20549266,-102.4109853,-102.1556662,358,59,36.2297042,1.00327471428546e-08
642,TRC ,73.40773896,-138.8154779,-138.3853704,714,59,0,0.738924683603872
643,SRC ,62.37552345,-118.7510469,-118.4957277,1130,59,19.8896427,3.54502366337752e-05
644,OUS ,55.29189523,-100.5837905,-99.93862916,NAS 38.5727051163486,59,38.44674124,3.31128369371504e-09
645,OUMA ,73.2168697,-134.4337394,-133.5206959,NAMA 37.3618531120468,59,4.86467450000001,0.0649007220428287
646,OUMV ,69.33935853,-126.6787171,-125.7656736,NAMV 52.4658694867474,59,12.6196968,0.00134359330937165
647,OUMVA ,73.18055519,-132.3611104,-131.1303412,NAMVA 38.3703412127413,59,7.2550292,0.0196422213347649
648,DensDep,49.3946058523409,-94.7892117046819,-94.6642117046819,NA,59,43.7211586953181,2.36957900042144e-10
649,fit_env,53.0967054630072,-100.193410926014,-99.940779347067,NA,59,38.444591052933,3.31484554772174e-09
650,EB,57.64001757,-107.2800351,-106.8545032,NA59,60,39.2971924,2.74236732112831e-09
651,delta,69.50774501,-131.01549,-130.5899581,NA59,60,15.5617375,0.00039103368384272
652,TS ,63.0925307,-120.1850614,-119.9297423,359,60,26.2219533,1.89399016911682e-06
653,TRC ,77.29090157,-146.5818031,-146.1516956,114,60,0,0.936273069855573
654,SRC ,72.08311192,-138.1662238,-137.9109047,1131,60,8.24079090000001,0.0152032880757009
655,OUS ,61.37320015,-112.7464003,-112.101239,NAS 38.4664486361839,60,34.0504566,3.77954767660766e-08
656,OUMA ,76.15637367,-140.3127473,-139.3997039,NAMA 35.9945576847818,60,6.75199170000002,0.0320056140101037
657,OUMV ,72.84905765,-133.6981153,-132.7850718,NAMV 48.7874083502568,60,13.3666238,0.00117186356847539
658,OUMVA ,76.5542172,-139.1084344,-137.8776652,NAMVA 35.3469585853379,60,8.27403040000002,0.0149527013411264
659,DensDep,60.0373505543722,-116.074701108744,-115.949701108744,NA,60,30.201994491256,2.58894459808168e-07
660,fit_env,61.0087585980137,-116.017517196027,-115.76488561708,NA,60,30.38680998292,2.36042704926114e-07
661,EB,74.80798756,-141.6159751,-141.1904432,NA60,61,1.97633519999999,0.260935798809072
662,delta,70.8456109,-133.6912218,-133.2656899,NA60,61,9.90108849999999,0.00496244094400364
663,TS ,54.72808409,-103.4561682,-103.200849,360,61,39.9659294,1.46959647081175e-09
664,TRC ,75.79844297,-143.5968859,-143.1667784,115,61,0,0.70095381154885
665,SRC ,57.50850261,-109.0170052,-108.7616861,1132,61,34.4050923,2.36983731767555e-08
666,OUS ,49.3888339,-88.77766781,-88.13250652,NAS 34.1123777574788,61,55.03427188,7.85505273646884e-13
667,OUMA ,74.74597509,-137.4919502,-136.5789067,NAMA 31.017370491103,61,6.58787169999999,0.0260106519755924
668,OUMV ,68.10233318,-124.2046664,-123.2916229,NAMV 50.0453742020293,61,19.8751555,3.38730436150879e-05
669,OUMVA ,74.60690511,-135.2138102,-133.983041,NAMVA 31.0173860115181,61,9.18373740000001,0.00710339824422662
670,DensDep,44.5624902720395,-85.1249805440789,-84.9999805440789,NA,61,58.1667978559211,1.64032435130923e-13
671,fit_env,53.0164457745652,-100.03289154913,-99.7802599701831,NA,61,43.3865184298169,2.65721460063864e-10
672,EB,74.2404515,-140.480903,-140.0553711,NA61,62,3453.6153909,0
673,delta,71.43557646,-134.8711529,-134.445621,NA61,62,3459.225141,0
674,TS ,46.71763378,-87.43526756,-87.17994841,361,62,3506.49081359,0
675,TRC ,75.91528274,-143.8305655,-143.4004579,116,62,3450.2703041,0
676,SRC ,55.3049993,-104.6099986,-104.3546795,1133,62,3489.3160825,0
677,OUS ,42.39089582,-74.78179164,-74.13663035,NAS 36.2696432089588,62,3519.53413165,0
678,OUMA ,1803.291903,-3594.583805,-3593.670762,NAMA 49.9406378355075,62,0,1
679,OUMV ,72.69736721,-133.3947344,-132.4816909,NAMV 33.6074297447187,62,3461.1890711,0
680,OUMVA ,74.64435202,-135.288704,-134.0579348,NAMVA 33.6074339936817,62,3459.6128272,0
681,DensDep,34.4459540281729,-64.8919080563458,-64.7669080563458,NA,62,3528.90385394365,0
682,fit_env,46.5411845027482,-87.0823690054965,-86.8297374265491,NA,62,3506.84102457345,0
683,EB,71.16290045,-134.3258009,-133.900269,NA62,63,0,0.515386929851647
684,delta,68.67176615,-129.3435323,-128.9180004,NA62,63,4.9822686,0.0426822711584373
685,TS ,59.80020356,-113.6004071,-113.345088,362,63,20.555181,1.77268903874704e-05
686,TRC ,70.74659716,-133.4931943,-133.0630868,715,63,0.837182200000001,0.339110780001908
687,SRC ,65.28138057,-124.5627611,-124.307442,1134,63,9.59282700000001,0.00425674353121665
688,OUS ,56.97378991,-103.9475798,-103.3024185,NAS 46.6081909919362,63,30.5978505,1.16921555792954e-07
689,OUMA ,71.7041208,-131.4082416,-130.4951981,NAMA 40.4618039657696,63,3.4050709,0.0939142835063196
690,OUMV ,68.65414252,-125.308285,-124.3952416,NAMV 54.7820160063607,63,9.5050274,0.00444777618990405
691,OUMVA ,66.58951473,-119.1790295,-117.9482602,NAMVA 46.6984207815535,63,15.9520088,0.000177091901908252
692,DensDep,57.2324466995927,-110.464893399185,-110.339893399185,NA,63,23.560375600815,3.94514384892544e-06
693,fit_env,57.7717473633713,-109.543494726743,-109.290863147795,NA,63,24.609405852205,2.33490286700838e-06
694,EB,73.52310834,-139.0462167,-138.6206848,NA63,64,3.0322031,0.168736565538939
695,delta,70.9304743,-133.8609486,-133.4354167,NA63,64,8.21747120000001,0.0126253243379029
696,TS ,60.1307473,-114.2614946,-114.0061755,363,64,27.6467124,7.62493987288075e-07
697,TRC ,75.04149769,-142.0829954,-141.6528879,910,64,0,0.768499770974518
698,SRC ,67.10789183,-128.2157837,-127.9604645,1011,64,13.6924234,0.000817281708558631
699,OUS ,60.34596425,-110.6919285,-110.0467672,NAS 39.3729838527207,64,31.6061207,1.05308114076347e-07
700,OUMA ,74.26560047,-136.5312009,-135.6181575,NAMA 38.7505912062664,64,6.0347304,0.0376026702425129
701,OUMV ,68.15601415,-124.3120283,-123.3989848,NAMV 53.5156801934393,64,18.2539031,8.35331863273797e-05
702,OUMVA ,74.2513034,-134.5026068,-133.2718376,NAMVA 38.7505912721119,64,8.3810503,0.0116338053586864
703,DensDep,56.4395229755238,-108.879045951048,-108.754045951048,NA,64,32.898841948952,5.5176097789706e-08
704,fit_env,58.3265029982112,-110.653005996422,-110.400374417475,NA,64,31.252513482525,1.25674355550998e-07
705,EB,72.71948303,-137.4389661,-137.0134342,NA64,65,3.0038524,0.111182479209051
706,delta,71.04769652,-134.095393,-133.6698611,NA64,65,6.34742550000001,0.0208924167527312
707,TS ,63.10249713,-120.2049943,-119.9496751,364,65,20.0676115,2.1912309078699e-05
708,TRC ,74.22369705,-140.4473941,-140.0172866,117,65,0,0.499246024007218
709,SRC ,65.89885659,-125.7977132,-125.542394,1135,65,14.4748926,0.000359030731294015
710,OUS ,62.20582209,-114.4116442,-113.7664829,NAS 30.7535334015071,65,26.2508037,9.95462761821697e-07
711,OUMA ,75.88340883,-139.7668177,-138.8537742,NAMA 29.306730626983,65,1.1635124,0.27903655879171
712,OUMV ,65.82487795,-119.6497559,-118.7367124,NAMV 32.7959301604621,65,21.2805742,1.19480392726748e-05
713,OUMVA ,75.9022879,-137.8045758,-136.5738066,NAMVA 29.3067306314978,65,3.44347999999999,0.0892426450028912
714,DensDep,59.5350567382819,-115.070113476564,-114.945113476564,NA,65,25.072173123436,1.79457410359751e-06
715,fit_env,61.4480267203798,-116.89605344076,-116.643421861812,NA,65,23.373864738188,4.19511988768879e-06
716,EB,72.55591229,-137.1118246,-136.6862927,NA65,66,7.72772170000002,0.0204458612605608
717,delta,69.70394795,-131.4078959,-130.982364,NA65,66,13.4316504,0.00118035604812053
718,TS ,62.68074574,-119.3614915,-119.1061723,365,66,25.3078421,3.11265343711871e-06
719,TRC ,76.42206094,-144.8441219,-144.4140144,911,66,0,0.974224070136783
720,SRC ,69.76654372,-133.5330874,-133.2777683,1012,66,11.1362461,0.00371923602905288
721,OUS ,60.74519466,-111.4903893,-110.845228,NAS 37.4093007633653,66,33.5687864,5.00367975937899e-08
722,OUMA ,69.86919165,-127.7383833,-126.8253398,NAMA 36.5667456265308,66,17.5886746,0.00014768170377737
723,OUMV ,69.3061139,-126.6122278,-125.6991843,NAMV 35.2129881402807,66,18.7148301,8.40978967410687e-05
724,OUMVA ,71.30396755,-128.6079351,-127.3771659,NAMVA 35.5721397554568,66,17.0368485,0.000194605096230145
725,DensDep,59.7905872118738,-115.581174423748,-115.456174423748,NA,66,28.957839976252,5.01815186988947e-07
726,fit_env,60.6937120020818,-115.387424004164,-115.134792425216,NA,66,29.279221974784,4.27323312663489e-07
727,EB,70.50868251,-133.017365,-132.5918331,NA66,67,4.7905805,0.0730046977189467
728,delta,67.26464554,-126.5292911,-126.1037592,NA66,67,11.2786544,0.0028476293507763
729,TS ,60.710499,-115.420998,-115.1656788,366,67,22.2167348,1.20035437701959e-05
730,TRC ,72.90626054,-137.8125211,-137.3824136,817,67,0,0.800962429434548
731,SRC ,67.66080959,-129.3216192,-129.0663,1013,67,8.31611359999999,0.0125253832009885
732,OUS ,61.19129716,-112.3825943,-111.737433,NAS 41.1663876893873,67,25.6449806,2.1620979433206e-06
733,OUMA ,72.75293354,-133.5058671,-132.5928236,NAMA 40.1582628046293,67,4.78959,0.0730408622499949
734,OUMV ,71.12454577,-130.2490915,-129.3360481,NAMV 40.1582632957736,67,8.04636550000001,0.0143339563361293
735,OUMVA ,72.76766007,-131.5353201,-130.3045509,NAMVA 40.1582634824989,67,7.0778627,0.0232634321336471
736,DensDep,58.7513607553727,-113.502721510745,-113.377721510745,NA,67,24.004692089255,4.90975123594945e-06
737,fit_env,59.1538241792288,-112.307648358458,-112.05501677951,NA,67,25.32739682049,2.53418201927281e-06
738,EB,55.01129516,-102.0225903,-101.5970584,NA67,68,40.1882582,1.51104353685509e-09
739,delta,70.04392888,-132.0878578,-131.6623258,NA67,68,10.1229908,0.00510348499227467
740,TS ,62.70853177,-119.4170635,-119.1617444,367,68,22.6235722,9.84918013964599e-06
741,TRC ,75.10771205,-142.2154241,-141.7853166,118,68,0,0.805464426334712
742,SRC ,66.76968645,-127.5393729,-127.2840537,1136,68,14.5012629,0.0005716591185637
743,OUS ,61.19719996,-112.3943999,-111.7492386,NAS 31.2943408287854,68,30.036078,2.41988594806721e-07
744,OUMA ,68.48117974,-124.9623595,-124.049316,NAMA 32.8904907465487,68,17.7360006,0.000113428651392825
745,OUMV ,73.69743963,-135.3948793,-134.4818358,NAMV 30.8553585855555,68,7.30348079999999,0.0208985261675244
746,OUMVA ,76.93961805,-139.8792361,-138.6484669,NAMVA 30.8553584895154,68,3.1368497,0.167837154051206
747,DensDep,58.1969111300863,-112.393822260173,-112.268822260173,NA,68,29.516494339827,3.13776963512267e-07
748,fit_env,60.3301240321095,-114.660248064219,-114.407616485272,NA,68,27.377700114728,9.14227584469074e-07
749,EB,70.43206948,-132.864139,-132.438607,NA68,69,6.9731032,0.0286372579679495
750,delta,68.35345995,-128.7069199,-128.281388,NA68,69,11.1303222,0.00358263690945207
751,TS ,62.02986368,-118.0597274,-117.8044082,368,69,21.607302,1.90175925633276e-05
752,TRC ,73.92090888,-139.8418178,-139.4117102,818,69,0,0.935667516694609
753,SRC ,68.59420905,-131.1884181,-130.9330989,85,69,8.47861129999998,0.0134900792667545
754,OUS ,63.73092731,-117.4618546,-116.8166933,NAS 40.1300302808631,69,22.5950169,1.16058238150631e-05
755,OUMA ,69.73082089,-127.4616418,-126.5485983,NAMA 39.5814970485612,69,12.8631119,0.00150637220387081
756,OUMV ,67.81307688,-123.6261538,-122.7131103,NAMV 51.6271411925123,69,16.6985999,0.000221343440604738
757,OUMVA ,73.30399721,-132.6079944,-131.3772252,NAMVA 38.3327012141061,69,8.03448499999999,0.0168443905472667
758,DensDep,60.6618491458182,-117.323698291636,-117.198698291636,NA,69,22.213011908364,1.40484141983747e-05
759,fit_env,60.8290696889564,-115.658139377913,-115.405507798965,NA,69,24.006202401035,5.73113891574474e-06
760,EB,50.50325702,-93.00651404,-92.58098212,NA69,70,44.77626628,1.88291244745555e-10
761,delta,52.79809856,-97.59619713,-97.17066521,NA69,70,40.18658319,1.86838833122082e-09
762,TS ,60.4362488,-114.8724976,-114.6171784,369,70,22.74007,1.14796685705292e-05
763,TRC ,72.89367794,-137.7873559,-137.3572484,819,70,0,0.995113938173201
764,SRC ,61.98996526,-117.9799305,-117.7246114,1014,70,19.632637,5.42875012187962e-05
765,OUS ,57.67770961,-105.3554192,-104.7102579,NAS 36.2707653841342,70,32.6469905,8.10343022255107e-08
766,OUMA ,65.18238564,-118.3647713,-117.4517278,NAMA 35.5415379429856,70,19.9055206,4.73635156507764e-05
767,OUMV ,69.79437179,-127.5887436,-126.6757001,NAMV 50.312253590896,70,10.6815483,0.00476874463648948
768,OUMVA ,63.3089883,-112.6179766,-111.3872074,NAMVA 52.0850461376991,70,25.970041,2.28323208505617e-06
769,DensDep,55.4332236006309,-106.866447201262,-106.741447201262,NA,70,30.615801198738,2.23736092751984e-07
770,fit_env,58.4621071959753,-110.924214391951,-110.671582813003,NA,70,26.685665586997,1.59644570977019e-06
771,EB,71.34099936,-134.6819987,-134.2564668,NA70,71,4.6951516,0.0511296300255329
772,delta,69.28515768,-130.5703154,-130.1447835,NA70,71,8.80683490000001,0.00654382935962803
773,TS ,58.51664683,-111.0332937,-110.7779745,370,71,28.1736439,4.0773953709479e-07
774,TRC ,72.83815484,-137.6763097,-137.2462022,820,71,1.7054162,0.22797406514239
775,SRC ,62.21298488,-118.4259698,-118.1706506,1015,71,20.7809678,1.64316828474667e-05
776,OUS ,55.75222534,-101.5044507,-100.8592894,NAS 38.9589058821183,71,38.092329,2.86132851031111e-09
777,OUMA ,75.93233092,-139.8646618,-138.9516184,NAMA 35.8080163541091,71,0,0.534825204584792
778,OUMV ,71.9819566,-131.9639132,-131.0508697,NAMV 35.808016379352,71,7.90074870000001,0.0102940455189173
779,OUMVA ,75.94043147,-137.8808629,-136.6500937,NAMVA 35.8080166071593,71,2.30152469999999,0.169216273751081
780,DensDep,54.7949684815767,-105.589936963153,-105.464936963153,NA,71,33.486681436847,2.8620115582718e-08
781,fit_env,56.8955843942565,-107.791168788513,-107.538537209566,NA,71,31.413081190434,8.07138299837599e-08
782,EB,73.11674586,-138.2334917,-137.8079598,NA71,72,4.3875266,0.0962867993214019
783,delta,69.79702982,-131.5940596,-131.1685277,NA71,72,11.0269587,0.00348202903778702
784,TS ,62.31493476,-118.6298695,-118.3745504,371,72,23.820936,5.80303937049309e-06
785,TRC ,75.31279697,-142.6255939,-142.1954864,107,72,0,0.863586901074549
786,SRC ,68.56652702,-131.133054,-130.8777349,1137,72,11.3177515,0.00301083900977897
787,OUS ,60.51937788,-111.0387558,-110.3935945,NAS 36.0590800028056,72,31.8018919,1.07303271523625e-07
788,OUMA ,72.18185101,-132.363702,-131.4506585,NAMA 34.5523693600129,72,10.7448279,0.00400955627551244
789,OUMV ,71.37996371,-130.7599274,-129.8468839,NAMV 49.8503122648941,72,12.3486025,0.00179821279629136
790,OUMVA ,75.27774312,-136.5554862,-135.324717,NAMVA 32.8099466806547,72,6.8707694,0.0278187382306713
791,DensDep,58.3955858956602,-112.79117179132,-112.66617179132,NA,72,29.52931460868,3.34269577045068e-07
792,fit_env,60.1690197791397,-114.338039558279,-114.085407979332,NA,72,28.110078420668,6.79641788898334e-07
793,EB,41.99758533,-75.99517065,-75.56963874,NA72,73,67.07346456,2.58177059120855e-15
794,delta,70.26719017,-132.5343803,-132.1088484,NA72,73,10.5342549,0.00488934893887214
795,TS ,54.14401483,-102.2880297,-102.0327105,372,73,40.6103928,1.43979502722584e-09
796,TRC ,75.5366054,-143.0732108,-142.6431033,119,73,0,0.947840845140368
797,SRC ,62.02575446,-118.0515089,-117.7961898,1138,73,24.8469135,3.81326253940505e-06
798,OUS ,52.94149644,-95.88299287,-95.23783158,NAS 39.498897222812,73,47.40527172,4.81738614423118e-11
799,OUMA ,74.77967582,-137.5593516,-136.6463082,NAMA 36.4009135683471,73,5.99679510000001,0.0472658975430042
800,OUMV ,61.64526824,-111.2905365,-110.377493,NAMV 38.9666062988789,73,32.2656103,9.34000622060294e-08
801,OUMVA ,51.45064345,-88.9012869,-87.67051767,NAMVA 63.360592957891,73,54.97258563,1.09544385178448e-12
802,DensDep,47.4221757510623,-90.8443515021246,-90.7193515021246,NA,73,51.9237517978754,5.03078754428583e-12
803,fit_env,52.2688332972345,-98.537666594469,-98.2850350155216,NA,73,44.3580682844784,2.21056494040994e-10
804,EB,70.38350282,-132.7670056,-132.3414737,NA73,74,5.12831550000001,0.0706000107502161
805,delta,67.61372772,-127.2274554,-126.8019235,NA73,74,10.6678657,0.004424933264019
806,TS ,60.33144309,-114.6628862,-114.407567,373,74,23.0622222,9.00547049763138e-06
807,TRC ,72.94994838,-137.8998968,-137.4697892,1110,74,0,0.917073889804352
808,SRC ,66.19102437,-126.3820487,-126.1267296,1139,74,11.3430596,0.0031571137714673
