,model,lnL,AIC,AICc,timing,tree.no,delta,w
495,ts ,223.0837853,-440.1675706,-440.0371359,NA 1139,42,3.43275940000001,0.0678893198867178
496,trc ,224.8065611,-441.6131221,-441.3945429,NA 1019,42,2.07535240000004,0.133831591593952
497,src ,224.8001651,-443.6003301,-443.4698953,NA 1017,42,0,0.377759757121131
498,ous ,217.8584179,-425.7168359,-425.388967,42.80984931,42,18.0809283,4.47705053272738e-05
499,ouma ,217.580419,-423.1608379,-422.6992994,34.57834056,42,20.7705959,1.16664331787869e-05
500,oumv ,223.0465447,-434.0930895,-433.631551,42.80984795,42,9.83834430000002,0.00275960148660316
501,oumva ,223.2897682,-432.5795364,-431.9607519,a 40.5843959358494,42,11.5091434,0.00119684237004789
502,DensDep,221.161644131414,-438.323288262828,-438.258772133795,NA,42,5.21112316620503,0.0279019574897633
503,fit_env,222.927444122347,-439.854888244695,-439.725158514965,NA,42,3.744736785035,0.058083988337088
504,fit_bgb,217.773218425169,-429.546436850339,-429.416707120609,NA,42,14.053188179391,0.000335432122893314
505,EB,224.7287206,-441.4574411,-441.2400498,NA42,43,0,0.41864506052564
506,delta,221.5165162,-435.0330324,-434.8156411,NA42,43,6.42440870000001,0.0168578951170706
507,ts ,216.0520399,-426.1040797,-425.9736449,NA 1140,43,15.2664049,0.00020266944031835
508,trc ,224.6247127,-441.2494254,-441.0308461,NA 92,43,0.209203699999989,0.377066513400186
509,src ,222.8781549,-439.7563099,-439.6258751,NA 1018,43,1.61417470000004,0.186780867842041
510,ous ,213.7293849,-417.4587698,-417.130901,52.38973939,43,24.1091488,2.43562726969885e-06
511,ouma ,213.0859152,-414.1718303,-413.7102919,32.00723449,43,27.5297579,4.40387516210702e-07
512,oumv ,218.4893186,-424.9786372,-424.5170987,42.78485337,43,16.7229511,9.78370342804011e-05
513,oumva ,218.4926696,-422.9853392,-422.3665546,a 42.8165078945871,43,18.8734952,3.33824772468208e-05
514,DensDep,214.826944086408,-425.653888172815,-425.589372043783,NA,43,15.650677756217,0.000167241663107863
515,fit_env,214.898069226371,-423.796138452741,-423.666408723012,NA,43,17.573641076988,6.39408342216732e-05
516,fit_bgb,215.143356587341,-424.286713174683,-424.156983444953,NA,43,17.083066355047,8.17156511009501e-05
517,EB,228.5692936,-449.1385872,-448.9211959,NA43,44,5.35530590000002,0.0468945368417048
518,delta,223.8116171,-439.6232343,-439.4058429,NA43,44,14.8706589,0.000402614674712238
519,ts ,226.2383422,-446.4766844,-446.3462496,NA 1141,44,7.93025219999998,0.0129413554627866
520,trc ,230.2655513,-452.5311027,-452.3125234,NA 1020,44,1.96397840000003,0.255587529813421
521,src ,230.2034683,-454.4069366,-454.2765018,NA 1019,44,0,0.682357786157192
522,ous ,219.289664,-428.579328,-428.2514592,49.57253421,44,26.0250426,1.52316150517527e-06
523,ouma ,218.5604808,-425.1209616,-424.6594231,33.50775335,44,29.6170787,2.52781465157853e-07
524,oumv ,223.8008262,-435.6016523,-435.1401139,34.94171588,44,19.1363879,4.7708780684906e-05
525,oumva ,224.0464254,-434.0928508,-433.4740663,a 37.0234751677197,44,20.8024355,2.07405695198522e-05
526,DensDep,222.347768603165,-440.69553720633,-440.631021077298,NA,44,13.645480722702,0.000742905649693655
527,fit_env,223.674259583947,-441.348519167894,-441.218789438164,NA,44,13.057712361836,0.000996703398260949
528,fit_bgb,218.617112325228,-431.234224650455,-431.104494920725,NA,44,23.172006879275,6.34270905395234e-06
529,EB,223.6867666,-439.3735332,-439.1561419,NA44,45,11.7083906,0.00204731200031047
530,delta,222.6855302,-437.3710605,-437.1536692,NA44,45,13.7108633,0.00075223339566463
531,ts ,222.979444,-439.958888,-439.8284532,NA 1142,45,11.0360793,0.00286532953183252
532,trc ,228.5843587,-449.1687173,-448.9501381,NA 1115,45,1.91439439999999,0.274108993390606
533,src ,228.4974836,-450.9949672,-450.8645325,NA 1119,45,0,0.713885805582345
534,ous ,218.0214287,-426.0428574,-425.7149885,34.25983342,45,25.149544,2.46873603359025e-06
535,ouma ,217.7850899,-423.5701797,-423.1086413,32.67764066,45,27.7558912,6.70677215532836e-07
536,oumv ,222.3674514,-432.7349028,-432.2733643,34.25983555,45,18.5911682,6.5555308595647e-05
537,oumva ,227.849859,-441.699718,-441.0809335,a 16.2896428924811,45,9.78359899999998,0.00535978312971061
538,DensDep,220.071442846314,-436.142885692628,-436.078369563596,NA,45,14.786162936404,0.000439394140296854
539,fit_env,221.158877808914,-436.317755617829,-436.188025888099,NA,45,14.676506611901,0.000464157988357103
540,fit_bgb,217.134440641489,-428.268881282977,-428.139151553247,NA,45,22.725380946753,8.29611903242337e-06
541,EB,226.1060598,-444.2121195,-443.9947282,NA45,46,4.29633230000002,0.0601369441279455
542,delta,220.6618068,-433.3236136,-433.1062223,NA45,46,15.1848382,0.000259855756042414
543,ts ,216.6923733,-427.3847466,-427.2543119,NA 1143,46,21.0367486,1.39317651099881e-05
544,trc ,228.2548199,-448.5096398,-448.2910605,NA 1021,46,0,0.515321260839096
545,src ,227.0162618,-448.0325237,-447.9020889,NA 1020,46,0.388971599999991,0.424242282757764
546,ous ,212.5379028,-415.0758056,-414.7479367,53.7264321,46,33.5431238,2.68090407378737e-08
547,ouma ,212.6146739,-413.2293478,-412.7678093,36.59580232,46,35.5232512,9.96098011221141e-09
548,oumv ,217.2456066,-422.4912131,-422.0296747,37.40459748,46,26.2613858,1.02209341591929e-06
549,oumva ,221.3566523,-428.7133046,-428.09452,a 18.9680413465552,46,20.1965405,2.12058172498082e-05
550,DensDep,213.669833324203,-423.339666648406,-423.275150519373,NA,46,25.015909980627,1.90520726331331e-06
551,fit_env,213.945002460716,-421.890004921431,-421.760275191701,NA,46,26.530785308299,8.93287446309509e-07
552,fit_bgb,213.644722909206,-421.289445818411,-421.159716088681,NA,46,27.131344411319,6.61578645369758e-07
553,EB,222.1455289,-436.2910578,-436.0736665,NA46,47,7.82274999999998,0.0109835718574997
554,delta,213.0172284,-418.0344569,-417.8170656,NA46,47,26.0793509,1.19226578519653e-06
555,ts ,213.6960868,-421.3921735,-421.2617387,NA 1144,47,22.6346778,6.67381771964589e-06
556,trc ,225.8369108,-443.6738217,-443.4552424,NA 1116,47,0.441174100000012,0.440182158999107
557,src ,225.0134256,-444.0268513,-443.8964165,NA 1120,47,0,0.548822837443952
558,ous ,210.4284819,-410.8569637,-410.5290949,50.37360023,47,33.3673216,3.11752791846708e-08
559,ouma ,209.9343493,-407.8686986,-407.4071602,35.35770997,47,36.4892563,6.54471659170938e-09
560,oumv ,215.0136411,-418.0272823,-417.5657438,35.40592662,47,26.3306727,1.05147571250813e-06
561,oumva ,215.2994579,-416.5989157,-415.9801312,a 34.5870628174681,47,27.9162853,4.75869471423803e-07
562,DensDep,210.69020120119,-417.380402402381,-417.315886273348,NA,47,26.580530226652,9.27990164009574e-07
563,fit_env,210.736930283137,-415.473860566274,-415.344130836545,NA,47,28.552285663455,3.46243891407292e-07
564,fit_bgb,211.477773015398,-416.955546030797,-416.825816301067,NA,47,27.070600198933,7.26316701351429e-07
565,EB,223.0892246,-438.1784492,-437.9610579,NA47,48,4.47859489999996,0.0615942212000288
566,delta,217.9801908,-427.9603817,-427.7429904,NA47,48,14.6966624,0.000372147240379262
567,ts ,216.0875457,-426.1750913,-426.0446566,NA 1145,48,16.3949962,0.000159193856594181
568,trc ,224.8542453,-441.7084906,-441.4899114,NA 1117,48,0.949741399999994,0.359600899667665
569,src ,224.2850438,-442.5700876,-442.4396528,NA 1121,48,0,0.578168590062307
570,ous ,211.489961,-412.979922,-412.6520531,46.84996067,48,29.7875997,1.96679640050668e-07
571,ouma ,217.5667465,-423.1334929,-422.6719545,32.53314207,48,19.7676982999999,2.94817560612834e-05
572,oumv ,217.3237869,-422.6475737,-422.1860353,32.53312629,48,20.2536175,2.31226355904346e-05
573,oumva ,217.6262184,-421.2524368,-420.6336522,a 32.533142410002,48,21.8060006,1.06399999948891e-05
574,DensDep,213.253375250151,-422.506750500303,-422.442234371271,NA,48,19.997418428729,2.62827168473108e-05
575,fit_env,213.738946462304,-421.477892924608,-421.348163194878,NA,48,21.091489605122,1.52088269679165e-05
576,fit_bgb,206.840946796346,-407.681893592692,-407.552163862962,NA,48,34.887488937038,1.53579244847147e-08
577,EB,228.1073053,-448.2146106,-447.9972193,NA48,49,10.1869785,0.00451417293418749
578,delta,219.7393814,-431.4787628,-431.2613715,NA48,49,26.9228263,1.04817794598717e-06
579,ts ,224.6728996,-443.3457992,-443.2153644,NA 1146,49,14.9688334,0.000413248793548691
580,trc ,232.1592187,-456.3184375,-456.0998582,NA 1118,49,2.08433959999996,0.259444144922639
581,src ,232.1573163,-458.3146326,-458.1841978,NA 1122,49,0,0.735618203060747
582,ous ,217.0089575,-424.017915,-423.6900462,8.434747246,49,34.4941516,2.37871613548621e-08
583,ouma ,217.4327041,-422.8654082,-422.4038698,6.197288128,49,35.780328,1.25041150765599e-08
584,oumv ,221.2448463,-430.4896926,-430.0281542,32.7098014,49,28.1560436,5.65776993562533e-07
585,oumva ,221.9691369,-429.9382739,-429.3194893,a 26.8122107536275,49,28.8647085,3.96972713368831e-07
586,DensDep,219.350173594012,-434.700347188024,-434.635831058991,NA,49,23.548366741009,5.66486547082027e-06
587,fit_env,219.535400046469,-433.070800092938,-432.941070363209,NA,49,25.243127436791,2.42759923263433e-06
588,fit_bgb,216.247254066913,-426.494508133827,-426.364778404097,NA,49,31.819419395903,9.0605244556e-08
589,EB,223.2034152,-438.4068304,-438.1894391,NA49,50,10.5430792,0.00403162303448753
590,delta,209.4226525,-410.8453051,-410.6279138,NA49,50,38.1046045,4.17417586382837e-09
591,ts ,210.4249888,-414.8499776,-414.7195428,NA 1147,50,34.0129755,3.22891558264961e-08
592,trc ,228.4755488,-448.9510975,-448.7325183,NA 1119,50,0,0.785019558664023
593,src ,226.1173829,-446.2347658,-446.104331,NA 1123,50,2.62818729999998,0.210948701479598
594,ous ,209.8320689,-409.6641379,-409.336269,0.837635088,50,39.3962493,2.18823337658759e-09
595,ouma ,209.5595263,-407.1190527,-406.6575142,1.958408235,50,42.0750041,5.73336279571683e-10
596,oumv ,212.0220195,-412.0440389,-411.5825005,27.89856187,50,37.1500178,6.72754498904826e-09
597,oumva ,212.2317587,-410.4635175,-409.8447329,a 27.8985574645604,50,38.8877854,2.82166317913083e-09
598,DensDep,207.719296427236,-411.438592854471,-411.374076725439,NA,50,37.358441574561,6.06174919003427e-09
599,fit_env,207.488224540931,-408.976449081862,-408.846719352133,NA,50,39.885798947867,1.71312590611224e-09
600,fit_bgb,211.048787515226,-416.097575030452,-415.967845300723,NA,50,32.764672999277,6.02729065184126e-08
601,EB,225.7144258,-443.4288517,-443.2114604,NA50,51,7.21095879999996,0.019286708280128
602,delta,221.0246724,-434.0493448,-433.8319535,NA50,51,16.5904657,0.000177224625301922
603,ts ,220.5296861,-435.0593722,-434.9289375,NA 1148,51,15.4934817,0.000306712245661515
604,trc ,228.3545678,-448.7091356,-448.4905564,NA 1120,51,1.93186279999998,0.270146436263044
605,src ,228.276427,-450.5528539,-450.4224192,NA 1124,51,0,0.709737773350606
606,ous ,214.5890043,-419.1780086,-418.8501397,21.69886851,51,31.5722795,9.89155421536354e-08
607,ouma ,223.6803396,-435.3606792,-434.8991408,21.77461664,51,15.5232784,0.00030217660991492
