,model,lnL,AIC,AICc,timing,tree.no,delta,w
596,TS,61.34984456,-116.6996891,-116.5121891,TS 1131,36,11.852745,0.001609934
597,TRC,68.33994737,-128.6798947,-128.3649341,TRC 423,36,0,0.603391052
598,SRC,64.52225974,-123.0445195,-122.8570195,SRC 56,36,5.5079146,0.038421154
599,BMS,62.33950636,-114.6790127,-114.2065718,BMS 14.6897745321394,36,14.1583623,0.000508334
600,OUS,60.3469739,-110.6939478,-110.2215069,OUS 42.2317214572504,36,18.1434272,6.93E-05
601,OUMA,63.06905391,-114.1381078,-113.4714412,OUMA 32.8677322174054,36,14.8934929,0.00035198
602,OUMV,63.50338059,-115.0067612,-114.3400945,OUMV 26.8566208652393,36,14.0248396,0.00054343
603,OUMVA,63.70717496,-113.4143499,-112.5183499,OUMVA 26.8566178655888,36,15.8465842,0.000218553
604,DensDep,59.73393628,-115.4678726,-115.3755649,NA,36,12.98936924,0.000911997
605,BM,65.69654071,-125.3930814,-125.2070349,BM36,37,5.9856679,0.014651551
606,EB,68.37431658,-128.7486332,-128.4361332,EB36,37,2.7565696,0.07363315
607,OU,65.69654071,-123.3930814,-123.0805814,OU36,37,8.1121214,0.005059762
608,kappa,65.79337156,-123.5867431,-123.2742431,kappa36,37,7.9184597,0.005574208
609,delta,66.61942342,-125.2388468,-124.9263468,delta36,37,6.266356,0.012733065
610,lambda,65.69654071,-123.3930814,-123.0805814,lambda36,37,8.1121214,0.005059762
611,JN,61.3770153,-116.7540306,-116.5679841,NA,36,2.28475821,0.115183776
611,TS,68.69010141,-131.3802028,-131.1927028,TS 1132,37,0,0.292182947
612,NIG,62.32582477,-118.6516495,-118.465603,NA,36,0.387139279,0.297477433
612,TRC,69.17214614,-130.3442923,-130.0293317,TRC 11,37,1.1633711,0.163317243
613,SRC,68.18324925,-130.3664985,-130.1789985,SRC 713,37,1.0137043,0.176007743
614,BMS,69.56783649,-129.135673,-128.663232,BMS 27.365464754284,37,2.5294708,0.082487333
615,OUS,66.01571092,-122.0314218,-121.5589809,OUS 7.70630636706431,37,9.6337219,0.002364388
616,OUMA,69.77263311,-127.5452662,-126.8785996,OUMA 13.6071222176931,37,4.3141032,0.03379553
617,OUMV,69.7567947,-127.5135894,-126.8469227,OUMV 27.3662143787478,37,4.3457801,0.033264478
618,OUMVA,70.98152739,-127.9630548,-127.0670548,OUMVA 27.3661303850808,37,4.125648,0.037134859
619,DensDep,66.10402839,-128.2080568,-128.1157491,NA,37,3.076953716,0.062733982
620,BM,61.7804107,-117.5608214,-117.3747749,BM37,38,15.5993554,0.000391071
621,EB,66.9132594,-125.8265188,-125.5140188,EB37,38,7.4601115,0.022891264
622,OU,61.78041071,-115.5608214,-115.2483214,OU37,38,17.7258089,0.000135052
623,kappa,61.78041071,-115.5608214,-115.2483214,kappa37,38,17.7258089,0.000135052
624,delta,63.40522174,-118.8104435,-118.4979435,delta37,38,14.4761868,0.000685722
625,lambda,61.78041071,-115.5608214,-115.2483214,lambda37,38,17.7258089,0.000135052
626,TS,59.26143533,-112.5228707,-112.3353707,TS 1133,38,20.6387596,3.15E-05
627,TRC,70.64454544,-133.2890909,-132.9741303,TRC 56,38,0,0.954140654
628,JN,64.65235661,-123.3047132,-123.1186667,NA,37,4.346513341,0.091275741
628,SRC,65.7818907,-125.5637814,-125.3762814,SRC 57,38,7.5978489,0.021367833
629,NIG,66.82561328,-127.6512266,-127.46518,NA,37,0,0.802026553
629,BMS,60.46453518,-110.9290704,-110.4566294,BMS 26.3835774839339,38,22.5175009,1.23E-05
630,OUS,58.14329232,-106.2865846,-105.8141437,OUS 17.3068407857649,38,27.1599866,1.21E-06
631,OUMA,61.46876993,-110.9375399,-110.2708732,OUMA 30.265703371904,38,22.7032571,1.12E-05
632,OUMV,62.35015812,-112.7003162,-112.0336496,OUMV 28.613289055282,38,20.9404807,2.71E-05
633,OUMVA,62.26490375,-110.5298075,-109.6338075,OUMVA 30.2574610815233,38,23.3403228,8.15E-06
634,DensDep,58.05612713,-112.1122543,-112.0199466,NA,38,20.95418374,2.69E-05
635,BM,62.33253749,-118.665075,-118.4790285,BM38,39,6.5317333,0.013002444
636,EB,66.45087445,-124.9017489,-124.5892489,EB38,39,0.4215129,0.275957689
637,OU,62.33253749,-116.665075,-116.352575,OU38,39,8.6581868,0.00449026
638,kappa,61.85041816,-115.7008363,-115.3883363,kappa38,39,9.6224255,0.002772616
639,delta,63.66595533,-119.3319107,-119.0194107,delta38,39,5.9913511,0.017035995
640,lambda,62.33253747,-116.6650749,-116.3525749,lambda38,39,8.6581869,0.00449026
641,TS,62.65490871,-119.3098174,-119.1223174,TS 1134,39,5.8884444,0.017935497
642,TRC,66.66286121,-125.3257224,-125.0107618,TRC 424,39,0,0.340700572
643,SRC,65.44009061,-124.8801812,-124.6926812,SRC 714,39,0.3180806,0.290604636
644,BMS,64.27304546,-118.5460909,-118.07365,BMS 26.4490821268993,39,6.9371118,0.010616911
645,JN,61.3508548,-116.7017096,-116.5156631,NA,38,2.112522075,0.115167966
645,OUS,61.38170803,-112.7634161,-112.2909751,OUS 19.6131261933137,39,12.7197867,0.000589259
646,NIG,62.40711584,-118.8142317,-118.6281852,NA,38,0,0.331176901
646,OUMA,64.99892944,-117.9978589,-117.3311922,OUMA 32.2991596084074,39,7.6795696,0.007324458
647,OUMV,64.6781957,-117.3563914,-116.6897247,OUMV 26.4491671785514,39,8.3210371,0.005314747
648,OUMVA,65.13316871,-116.2663374,-115.3703374,OUMVA 24.8556330695211,39,9.6404244,0.002747776
649,DensDep,60.5794627,-117.1589254,-117.0666177,NA,39,7.944144097,0.00641688
650,BM,61.48934934,-116.9786987,-116.7926522,BM39,40,10.6487682,0.00358601
651,EB,66.69146085,-125.3829217,-125.0704217,EB39,40,2.3709987,0.2249605
652,OU,61.48934934,-114.9786987,-114.6661987,OU39,40,12.7752217,0.001238391
653,kappa,60.14788379,-112.2957676,-111.9832676,kappa39,40,15.4581528,0.000323793
654,delta,63.22872897,-118.4574579,-118.1449579,delta39,40,9.2964625,0.007051166
655,lambda,61.48934933,-114.9786987,-114.6661987,lambda39,40,12.7752217,0.001238391
656,TS,59.17646211,-112.3529242,-112.1654242,TS 1135,40,15.2759962,0.000354668
657,TRC,67.87819051,-127.756381,-127.4414204,TRC 425,40,0,0.736142843
658,SRC,63.40324988,-120.8064998,-120.6189998,SRC 715,40,6.8224206,0.024293623
659,BMS,60.28451183,-110.5690237,-110.0965827,BMS 16.64066468135,40,17.3448377,0.00012606
660,OUS,58.15481975,-106.3096395,-105.8371986,OUS 11.5683408075821,40,21.6042218,1.50E-05
661,OUMA,60.54717414,-109.0943483,-108.4276816,OUMA 17.6043588299805,40,19.0137388,5.47E-05
662,JN,61.77490019,-117.5498004,-117.3637539,NA,39,8.150212929,0.011684102
662,OUMV,62.08219159,-112.1643832,-111.4977165,OUMV 29.571066502212,40,15.9437039,0.000253998
663,NIG,61.59050234,-117.1810047,-116.9949582,NA,39,8.519008632,0.009716556
663,OUMVA,62.37048594,-110.7409719,-109.8449719,OUMVA 29.5710665554502,40,17.5964485,0.000111158
664,DensDep,57.77790293,-111.5558059,-111.4634982,NA,40,15.97792222,0.00024969
665,BM,63.00671585,-120.0134317,-119.8273852,BM40,41,7.3785187,0.008615116
666,EB,67.75920196,-127.5184039,-127.2059039,EB40,41,0,0.344735573
667,OU,63.00671585,-118.0134317,-117.7009317,OU40,41,9.5049722,0.002975141
668,kappa,62.75096518,-117.5019304,-117.1894304,kappa40,41,10.0164735,0.002303756
669,delta,64.56688313,-121.1337663,-120.8212663,delta40,41,6.3846376,0.014160535
670,lambda,63.00671585,-118.0134317,-117.7009317,lambda40,41,9.5049722,0.002975141
671,TS,64.5377922,-123.0755844,-122.8880844,TS 1136,41,4.3178195,0.03980004
672,TRC,67.47057634,-126.9411527,-126.626192,TRC 426,41,0.5797119,0.257990231
673,SRC,66.39363814,-126.7872763,-126.5997763,SRC 88,41,0.6061276,0.254605138
674,BMS,66.2892091,-122.5784182,-122.1059772,BMS 28.2683700131964,41,5.0999267,0.026918514
675,OUS,62.49130198,-114.982604,-114.510163,OUS 17.2448140327359,41,12.6957409,0.00060345
676,OUMA,66.151021,-120.302042,-119.6353753,OUMA 16.4718116618038,41,7.5705286,0.007826484
677,OUMV,66.85667499,-121.71335,-121.0466833,OUMV 28.2685319466592,41,6.1592206,0.015849966
678,OUMVA,67.35014196,-120.7002839,-119.8042839,OUMVA 28.2685311658486,41,7.40162,0.008516178
679,JN,60.11780701,-114.235614,-114.0495675,NA,40,8.930257997,0.008078042
679,DensDep,62.30157575,-120.6031515,-120.5108438,NA,41,6.695060086,0.012124736
680,NIG,45.5481309,-85.0962618,-84.91021529,NA,40,38.06961021,3.80E-09
680,BM,58.66481375,-111.3296275,-111.143581,BM41,42,5616.00585,0
681,EB,64.38714715,-120.7742943,-120.4617943,EB41,42,5606.687637,0
682,OU,58.66481376,-109.3296275,-109.0171275,OU41,42,5618.132304,0
683,kappa,50.70857416,-93.41714831,-93.10464831,kappa41,42,5634.044783,0
684,delta,60.55801193,-113.1160239,-112.8035239,delta41,42,5614.345907,0
685,lambda,58.66481374,-109.3296275,-109.0171275,lambda41,42,5618.132304,0
686,TS,5.922551587,-5.845103175,-5.657603175,TS 34,42,5721.491828,0
687,TRC,65.075394,-122.150788,-121.8358274,TRC 427,42,5605.313604,0
688,SRC,19.13539339,-32.27078678,-32.08328678,SRC 91,42,5695.066144,0
689,BMS,59.03816626,-108.0763325,-107.6038916,BMS 0.57112063138743,42,5619.545539,0
690,OUS,-6.92697281,23.85394562,24.32638657,OUS 40.6831432950577,42,5751.475818,0
691,OUMA,11.96420651,-11.92841301,-11.26174635,OUMA 25.4809059546397,42,5715.887685,0
692,OUMV,20.45957571,-28.91915141,-28.25248474,OUMV 32.4888574644442,42,5698.896946,0
693,OUMVA,2871.022715,-5728.045431,-5727.149431,OUMVA 33.1491924532288,42,0,1
694,DensDep,-10.20402512,24.40805023,24.50035792,NA,42,5751.649789,0
695,BM,60.02099198,-114.041984,-113.8559374,BM42,43,10.0830509,0.004191413
696,JN,61.92539903,-117.8507981,-117.6647515,NA,41,0,0.376562667
696,EB,65.46553253,-122.9310651,-122.6185651,EB42,43,1.3204232,0.335074142
697,NIG,61.00339699,-116.006794,-115.8207475,NA,41,1.844004082,0.149767253
697,OU,60.02099198,-112.041984,-111.729484,OU42,43,12.2095043,0.001447461
698,kappa,55.32881831,-102.6576366,-102.3451366,kappa42,43,21.5938517,1.33E-05
699,delta,61.89080297,-115.7816059,-115.4691059,delta42,43,8.4698824,0.009389783
700,lambda,60.02099193,-112.0419839,-111.7294839,lambda42,43,12.2095044,0.001447461
701,TS,42.4169729,-78.83394581,-78.64644581,TS 35,43,45.29254249,9.48E-11
702,TRC,66.12697448,-124.253949,-123.9389883,TRC 428,43,0,0.648436076
703,SRC,50.72988781,-95.45977562,-95.27227562,SRC 92,43,28.66671268,3.86E-07
704,BMS,38.74189622,-67.48379244,-67.01135149,BMS 29.1080639014534,43,56.92763681,2.82E-13
705,OUS,38.53896042,-67.07792085,-66.6054799,OUS 18.9847337728245,43,57.3335084,2.30E-13
706,OUMA,38.82746046,-65.65492092,-64.98825425,OUMA 13.3900312995133,43,58.95073405,1.03E-13
707,OUMV,47.44255295,-82.8851059,-82.21843924,OUMV 32.1383069899408,43,41.72054906,5.65E-10
708,OUMVA,51.12065848,-88.24131696,-87.34531696,OUMVA 18.7484503472896,43,36.59367134,7.34E-09
709,DensDep,40.86599533,-77.73199066,-77.63968297,NA,43,46.29930533,5.73E-11
710,BM,61.61315394,-117.2263079,-117.0402614,BM43,44,7.8624046,0.010549028
711,EB,66.60758301,-125.215166,-124.902666,EB43,44,0,0.537665183
712,OU,61.6131539,-115.2263078,-114.9138078,OU43,44,9.9888582,0.003642998
713,JN,56.17285489,-106.3457098,-106.1596633,NA,42,13.53673093,0.000708085
713,kappa,61.61315394,-115.2263079,-114.9138079,kappa43,44,9.9888581,0.003642998
714,NIG,57.01853389,-108.0370678,-107.8510213,NA,42,11.84537293,0.001649526
714,delta,-1.00E+200,2.00E+200,2.00E+200,delta43,44,2.00E+200,0
715,lambda,61.6131539,-115.2263078,-114.9138078,lambda43,44,9.9888582,0.003642998
716,TS,55.7623264,-105.5246528,-105.3371528,TS 1137,44,19.5655132,3.03E-05
717,TRC,66.385231,-124.770462,-124.4555014,TRC 429,44,0.4471646,0.429943467
718,SRC,61.63913567,-117.2782713,-117.0907713,SRC 89,44,7.8118947,0.010818836
719,BMS,57.10345951,-104.206919,-103.7344781,BMS 30.1065510966774,44,21.1681879,1.36E-05
720,OUS,55.13773941,-100.2754788,-99.80303787,OUS 5.85671120041822,44,25.09962813,1.91E-06
721,OUMA,55.47286212,-98.94572425,-98.27905758,OUMA 46.0599742122154,44,26.62360842,8.90E-07
722,OUMV,57.10470119,-102.2094024,-101.5427357,OUMV 30.1064600442614,44,23.3599303,4.55E-06
723,OUMVA,57.10489404,-100.2097881,-99.31378807,OUMVA 30.1066224686321,44,25.58887793,1.49E-06
724,DensDep,55.0332319,-106.0664638,-105.9741561,NA,44,18.92850989,4.17E-05
725,BM,62.28442663,-118.5688533,-118.3828068,BM44,45,7.2197612,0.017347744
726,EB,66.957534,-125.915068,-125.602568,EB44,45,0,0.641201054
727,OU,62.28442664,-116.5688533,-116.2563533,OU44,45,9.3462147,0.005990864
728,kappa,62.28442664,-116.5688533,-116.2563533,kappa44,45,9.3462147,0.005990864
729,delta,63.86422683,-119.7284537,-119.4159537,delta44,45,6.1866143,0.029079571
730,JN,54.084558,-102.169116,-101.9830695,NA,43,15.88835982,0.000243144
730,lambda,62.28442663,-116.5688533,-116.2563533,lambda44,45,9.3462147,0.005990864
731,NIG,57.85109958,-109.7021992,-109.5161527,NA,43,8.35527665,0.010511209
731,TS,51.4936767,-96.9873534,-96.7998534,TS 36,45,28.8027146,3.57E-07
732,TRC,66.17545441,-124.3509088,-124.0359482,TRC 430,45,1.5666198,0.292959145
733,SRC,59.79563711,-113.5912742,-113.4037742,SRC 93,45,12.1987938,0.001438997
734,BMS,51.91481553,-93.82963107,-93.35719012,BMS 29.342201051122,45,32.24537788,6.38E-08
735,OUS,50.35590673,-90.71181345,-90.23937251,OUS 24.067403471101,45,35.36319549,1.34E-08
736,OUMA,52.18946743,-92.37893486,-91.71226819,OUMA 26.5866002464997,45,33.89029981,2.80E-08
737,OUMV,51.14296969,-90.28593938,-89.61927271,OUMV 34.3111664752616,45,35.98329529,9.85E-09
738,OUMVA,52.01819728,-90.03639456,-89.14039456,OUMVA 29.3420503099483,45,36.46217344,7.75E-09
739,DensDep,50.59884662,-97.19769323,-97.10538554,NA,45,28.49718246,4.16E-07
740,BM,61.17646558,-116.3529312,-116.1668847,BM45,46,8.2266824,0.008280172
741,EB,66.2927809,-124.5855618,-124.2730618,EB45,46,0.1205053,0.476730981
742,OU,61.17646559,-114.3529312,-114.0404312,OU45,46,10.3531359,0.002859472
743,kappa,58.84891198,-109.697824,-109.385324,kappa45,46,15.0082431,0.000278896
744,delta,53.35376811,-98.70753621,-98.39503621,delta45,46,25.99853089,1.15E-06
745,lambda,61.17646556,-114.3529311,-114.0404311,lambda45,46,10.353136,0.002859472
746,TS,54.20451988,-102.4090398,-102.2215398,TS 1138,46,22.1720273,7.76E-06
747,JN,61.74789451,-117.495789,-117.3097425,NA,44,6.716505793,0.023113738
747,TRC,66.35426384,-124.7085277,-124.3935671,TRC 431,46,0,0.506338289
748,NIG,58.81194031,-111.6238806,-111.4378341,NA,44,12.58841418,0.001226878
748,SRC,60.03005025,-114.0601005,-113.8726005,SRC 810,46,10.5209666,0.002629311
749,BMS,54.8845172,-99.76903439,-99.29659345,BMS 17.7324566363148,46,25.09697365,1.80E-06
750,OUS,53.41455087,-96.82910174,-96.3566608,OUS 18.7304088419244,46,28.0369063,4.13E-07
751,OUMA,53.76216386,-95.52432773,-94.85766106,OUMA 31.8260710317679,46,29.53590604,1.95E-07
752,OUMV,55.65656427,-99.31312853,-98.64646187,OUMV 31.8258025017288,46,25.74710523,1.30E-06
753,OUMVA,56.00294417,-98.00588834,-97.10988834,OUMVA 29.4594707182836,46,27.28367876,6.02E-07
754,DensDep,53.42978372,-102.8595674,-102.7672597,NA,46,21.62630736,1.02E-05
755,BM,60.50407688,-115.0081538,-114.8221072,BM46,47,13.8462918,0.000886045
756,EB,66.27511997,-124.5502399,-124.2377399,EB46,47,4.4306591,0.098182615
757,OU,60.5040769,-113.0081538,-112.6956538,OU46,47,15.9727452,0.000305987
758,kappa,57.53837797,-107.0767559,-106.7642559,kappa46,47,21.9041431,1.58E-05
759,delta,50.99288158,-93.98576316,-93.67326316,delta46,47,34.99513584,2.26E-08
760,lambda,60.50407686,-113.0081537,-112.6956537,lambda46,47,15.9727453,0.000305987
761,TS,51.915708,-97.83141599,-97.64391599,TS 37,47,31.02448301,1.65E-07
762,TRC,68.49167983,-128.9833597,-128.668399,TRC 57,47,0,0.899787578
763,SRC,59.96184698,-113.923694,-113.736194,SRC 58,47,14.932205,0.000514817
764,JN,62.0302765,-118.060553,-117.8745065,NA,45,4.886220605,0.050544534
764,BMS,52.89815608,-95.79631217,-95.32387122,BMS 26.8427102068403,47,33.34452778,5.17E-08
765,NIG,62.22411947,-118.4482389,-118.2621924,NA,45,4.498534674,0.061356295
765,OUS,51.10472855,-92.20945711,-91.73701616,OUS 47.2933889745264,47,36.93138284,8.60E-09
766,OUMA,53.87869664,-95.75739329,-95.09072662,OUMA 30.7271314003115,47,33.57767238,4.60E-08
767,OUMV,56.42735009,-100.8547002,-100.1880335,OUMV 30.7271318427631,47,28.4803655,5.88E-07
768,OUMVA,54.46971345,-94.93942691,-94.04342691,OUMVA 29.6643834387676,47,34.62497209,2.73E-08
769,DensDep,51.4537281,-98.90745621,-98.81514852,NA,47,29.85325048,2.96E-07
770,BM,62.43120037,-118.8624007,-118.6763542,BM47,48,8.4471445,0.009911232
771,EB,61.72979368,-115.4595874,-115.1470874,EB47,48,11.9764113,0.001697294
772,OU,62.43120037,-116.8624007,-116.5499007,OU47,48,10.573598,0.003422742
773,kappa,62.09285709,-116.1857142,-115.8732142,kappa47,48,11.2502845,0.002440246
774,delta,63.87379654,-119.7475931,-119.4350931,delta47,48,7.6884056,0.014483907
775,lambda,62.43120037,-116.8624007,-116.5499007,lambda47,48,10.573598,0.003422742
776,TS,62.2181876,-118.4363752,-118.2488752,TS 1139,48,8.8746235,0.008003902
777,TRC,67.71922968,-127.4384594,-127.1234987,TRC 58,48,0,0.676708737
778,SRC,65.70363775,-125.4072755,-125.2197755,SRC 59,48,1.9037232,0.261224282
779,BMS,63.74924955,-117.4984991,-117.0260582,BMS 29.3955338727911,48,10.0974405,0.004342806
780,OUS,60.85230196,-111.7046039,-111.232163,OUS 21.8227923831489,48,15.8913357,0.000239686
781,JN,59.25031244,-112.5006249,-112.3145784,NA,46,10.58091713,0.003162909
781,OUMA,62.92856855,-113.8571371,-113.1904704,OUMA 17.2012569604455,48,13.9330283,0.000638092
782,NIG,60.05501709,-114.1100342,-113.9239877,NA,46,8.971507837,0.007072379
782,OUMV,65.06934092,-118.1386818,-117.4720152,OUMV 29.3955508767003,48,9.6514835,0.005427612
783,OUMVA,65.63885417,-117.2777083,-116.3817083,OUMVA 29.9228607658097,48,10.7417904,0.003146673
784,DensDep,60.67786425,-117.3557285,-117.2634208,NA,48,9.860077896,0.004890047
785,BM,64.38540706,-122.7708141,-122.5847676,BM48,49,8.5188496,0.007674906
786,EB,69.4687702,-130.9375404,-130.6250404,EB48,49,0.4785768,0.427559058
787,OU,64.38540706,-120.7708141,-120.4583141,OU48,49,10.6453031,0.00265045
788,kappa,61.19231911,-114.3846382,-114.0721382,kappa48,49,17.031479,0.000108788
789,delta,66.14340144,-124.2868029,-123.9743029,delta48,49,7.1293143,0.015374706
790,lambda,64.38540706,-120.7708141,-120.4583141,lambda48,49,10.6453031,0.00265045
791,TS,55.2293695,-104.458739,-104.271239,TS 38,49,26.8323782,8.10E-07
792,TRC,69.70928893,-131.4185779,-131.1036172,TRC 59,49,0,0.543147447
793,SRC,62.16423138,-118.3284628,-118.1409628,SRC 510,49,12.9626544,0.00083198
794,BMS,55.40493646,-100.8098729,-100.337432,BMS 17.0743114909486,49,30.7661852,1.13E-07
795,OUS,54.02806197,-98.05612395,-97.583683,OUS 17.0736765403457,49,33.5199342,2.86E-08
796,OUMA,56.38178123,-100.7635625,-100.0968958,OUMA 25.8557506982374,49,31.0067214,1.00E-07
797,OUMV,55.86788015,-99.7357603,-99.06909364,OUMV 29.061015781324,49,32.03452356,6.01E-08
798,JN,58.65075996,-111.3015199,-111.1154734,NA,47,11.37760889,0.00212073
798,OUMVA,56.0093961,-98.01879219,-97.12279219,OUMVA 29.0609853145892,49,33.98082501,2.27E-08
799,NIG,61.80229298,-117.604586,-117.4185394,NA,47,5.074542857,0.049565423
799,DensDep,54.47139272,-104.9427854,-104.8504778,NA,49,26.25313945,1.08E-06
800,BM,63.00516195,-120.0103239,-119.8242774,BM49,50,8.5706005,0.009178229
801,EB,68.35368893,-128.7073779,-128.3948779,EB49,50,0,0.666562888
802,OU,63.005162,-118.010324,-117.697824,OU49,50,10.6970539,0.003169607
803,kappa,59.69834696,-111.3966939,-111.0841939,kappa49,50,17.310684,0.000116111
804,delta,64.96135876,-121.9227175,-121.6102175,delta49,50,6.7846604,0.022416657
805,lambda,63.00516199,-118.010324,-117.697824,lambda49,50,10.6970539,0.003169607
806,TS,53.49897293,-100.9979459,-100.8104459,TS 39,50,27.584432,6.82E-07
807,TRC,67.53817669,-127.0763534,-126.7613927,TRC 510,50,1.6334852,0.294533247
808,SRC,60.62797455,-115.2559491,-115.0684491,SRC 811,50,13.3264288,0.000851224
809,BMS,54.63669743,-99.27339487,-98.80095392,BMS 16.3968250057292,50,29.59392398,2.50E-07
810,OUS,52.91185555,-95.8237111,-95.35127015,OUS 18.0271011906623,50,33.04360775,4.45E-08
811,OUMA,55.42854063,-98.85708126,-98.19041459,OUMA 25.2312041662858,50,30.20446331,1.84E-07
812,OUMV,55.13247931,-98.26495862,-97.59829195,OUMV 25.7627287687539,50,30.79658595,1.37E-07
813,OUMVA,55.66440073,-97.32880147,-96.43280147,OUMVA 28.1743320029433,50,31.96207643,7.64E-08
814,DensDep,52.88813106,-101.7762621,-101.6839544,NA,50,26.71092346,1.06E-06
815,JN,61.26033329,-116.5206666,-116.3346201,NA,48,4.925203826,0.046143535
815,BM,59.40446628,-112.8089326,-112.622886,BM50,51,17.0298931,0.000191614
816,NIG,61.57217797,-117.1443559,-116.9583094,NA,48,4.301514475,0.063029416
816,EB,65.88398255,-123.7679651,-123.4554651,EB50,51,6.197314,0.043121229
817,OU,59.40446629,-110.8089326,-110.4964326,OU50,51,19.1563465,6.62E-05
818,kappa,59.40446628,-110.8089326,-110.4964326,kappa50,51,19.1563465,6.62E-05
819,delta,61.55567132,-115.1113426,-114.7988426,delta50,51,14.8539365,0.000568761
820,lambda,59.40446621,-110.8089324,-110.4964324,lambda50,51,19.1563467,6.62E-05
821,TS,45.61186692,-85.22373383,-85.03623383,TS 310,51,44.61654527,1.96E-10
822,TRC,68.98386988,-129.9677398,-129.6527791,TRC 511,51,0,0.955918277
823,SRC,54.62236078,-103.2447216,-103.0572216,SRC 94,51,26.5955575,1.60E-06
824,BMS,42.85784122,-75.71568244,-75.24324149,BMS 28.6369957161878,51,54.40953761,1.46E-12
825,OUS,42.07055322,-74.14110645,-73.6686655,OUS 15.9126750763634,51,55.9841136,6.66E-13
826,OUMA,48.72834079,-85.45668159,-84.79001492,OUMA 28.6373116704167,51,44.86276418,1.73E-10
827,OUMV,49.33192889,-86.66385778,-85.99719111,OUMV 32.0897029504847,51,43.65558799,3.17E-10
828,OUMVA,48.25407661,-82.50815323,-81.61215323,OUMVA 25.825269154652,51,48.04062587,3.54E-11
829,DensDep,43.88316423,-83.76632846,-83.67402077,NA,51,45.97875833,9.91E-11
830,BM,58.94430358,-111.8886072,-111.7025606,BM51,52,9023.106139,0
831,EB,66.0509073,-124.1018146,-123.7893146,EB51,52,9011.019385,0
832,JN,62.27111769,-118.5422354,-118.3561889,NA,49,10.14781481,0.005709334
832,OU,60.93104802,-113.862096,-113.549596,OU51,52,9021.259104,0
833,NIG,67.34502509,-128.6900502,-128.5040037,NA,49,0,0.912337273
833,kappa,60.95401094,-113.9080219,-113.5955219,kappa51,52,9021.213178,0
834,delta,62.59020923,-117.1804185,-116.8679185,delta51,52,9017.940782,0
835,lambda,60.93104796,-113.8620959,-113.5495959,lambda51,52,9021.259104,0
836,TS,60.82877057,-115.6575411,-115.4700411,TS 1140,52,9019.338659,0
837,TRC,68.58909067,-129.1781813,-128.8632207,TRC 512,52,9005.945479,0
838,SRC,65.53617826,-125.0723565,-124.8848565,SRC 511,52,9009.923844,0
839,BMS,62.17301005,-114.3460201,-113.8735792,BMS 26.9444513557078,52,9020.935121,0
840,OUS,59.05051305,-108.1010261,-107.6285852,OUS 23.0908117979365,52,9027.180115,0
841,OUMA,62.16736779,-112.3347356,-111.6680689,OUMA 15.8535516318276,52,9023.140631,0
842,OUMV,63.07361344,-114.1472269,-113.4805602,OUMV 26.9448731143768,52,9021.32814,0
843,OUMVA,4574.85235,-9135.7047,-9134.8087,OUMVA 26.4001751980484,52,0,1
844,DensDep,58.96223924,-113.9244785,-113.8321708,NA,52,9020.976529,0
845,BM,61.93638433,-117.8727687,-117.6867221,BM52,53,4.9178478,0.046853986
846,EB,60.39711297,-112.7942259,-112.4817259,EB52,53,10.122844,0.003471331
847,OU,61.93638433,-115.8727687,-115.5602687,OU52,53,7.0443012,0.016180542
848,kappa,61.49864083,-114.9972817,-114.6847817,kappa52,53,7.9197882,0.010444399
849,JN,64.72538431,-123.4507686,-123.2647221,NA,50,0,0.796586887
849,delta,63.43043083,-118.8608617,-118.5483617,delta52,53,4.0562082,0.072085714
850,NIG,59.42734134,-112.8546827,-112.6686362,NA,50,10.59608593,0.003984028
850,lambda,61.93638432,-115.8727686,-115.5602686,lambda52,53,7.0443013,0.016180541
851,TS,60.92625581,-115.8525116,-115.6650116,TS 1141,53,6.9395583,0.017050522
852,TRC,65.45976529,-122.9195306,-122.6045699,TRC 432,53,0,0.54782724
853,SRC,63.59270765,-121.1854153,-120.9979153,SRC 812,53,1.6066546,0.245336977
854,BMS,62.40878285,-114.8175657,-114.3451248,BMS 27.2065766766889,53,8.2594451,0.008813084
855,OUS,59.55142568,-109.1028514,-108.6304104,OUS 22.8227554795477,53,13.9741595,0.00050605
856,OUMA,62.16535211,-112.3307042,-111.6640375,OUMA 24.5785320212444,53,10.9405324,0.002306414
857,OUMV,62.40991647,-112.8198329,-112.1531663,OUMV 27.2067462078929,53,10.4514036,0.00294544
858,OUMVA,62.59426363,-111.1885273,-110.2925273,OUMVA 27.206644272255,53,12.3120426,0.001161763
859,DensDep,59.22131281,-114.4426256,-114.3503179,NA,53,8.254251964,0.008835997
860,BM,59.63761093,-113.2752219,-113.0891754,BM53,54,7.2106793,0.012467889
861,EB,64.30617734,-120.6123547,-120.2998547,EB53,54,0,0.458745727
862,OU,59.63761093,-111.2752219,-110.9627219,OU53,54,9.3371328,0.004305657
863,kappa,59.76795828,-111.5359166,-111.2234166,kappa53,54,9.0764381,0.004905108
864,delta,61.14999187,-114.2999837,-113.9874837,delta53,54,6.312371,0.019537009
865,lambda,59.63761093,-111.2752219,-110.9627219,lambda53,54,9.3371328,0.004305657
866,JN,57.34764322,-108.6952864,-108.5092399,NA,51,18.68421427,6.34E-05
866,TS,56.70096863,-107.4019373,-107.2144373,TS 1142,54,13.0854174,0.00066086
867,NIG,58.520252,-111.040504,-110.8544575,NA,51,16.33899671,0.000204825
