,model,lnL,AIC,AICc,timing,tree.no,delta,w
366,TRC,64.89854392,-121.7970878,-121.5173676,TRC 68,22,6.88849540000001,0.0280018972590945
367,SRC,64.89699346,-123.7939869,-123.6273202,SRC 69,22,4.77854280000001,0.0804188472409525
368,BMS,61.53393447,-113.0678689,-112.6482885,BMS 16.1166367517929,22,15.7575745,0.000332117225720677
369,OUS,61.05056255,-112.1011251,-111.6815447,OUS 16.4926118456981,22,16.7243183,0.00020481683585609
370,OUMA,61.07018701,-110.140374,-109.5488247,OUMA 16.2137415953913,22,18.8570383,7.05101094586956e-05
371,OUMV,61.49605816,-110.9921163,-110.400567,OUMV 15.047865793338,22,18.005296,0.000107945583764548
372,OUMVA,65.14147206,-116.2829441,-115.4886179,OUMVA 7.04951397821559,22,12.9172451,0.00137423528100158
373,JN,67.28569014,-128.5713803,-128.405863,NA,22,0,0.877011378939081
374,NIG,61.61634843,-117.2326969,-117.0671796,NA,22,11.3386834,0.00302580831431806
375,BM,55.86346925,-105.7269385,-105.5614213,BM22,23,13.263615,0.000528631377222927
376,EB,59.07776053,-110.1555211,-109.8777433,EB22,23,8.94729299999999,0.00457541351543984
377,OU,57.38481115,-106.7696223,-106.4918445,OU22,23,12.3331918,0.00084176675223106
378,kappa,58.10673801,-108.213476,-107.9356982,kappa22,23,10.8893381,0.00173268898872086
379,delta,55.86600603,-103.7320121,-103.4542343,delta22,23,15.370802,0.000184324512578588
380,lambda,57.38481088,-106.7696218,-106.491844,lambda22,23,12.3331923,0.000841766541789399
381,DensDep,56.04858045,-108.0971609,-108.0149691,DensDep22,23,10.8100672,0.00180274405763504
382,TS,56.43385469,-106.8677094,-106.7010427,TS 65,23,12.1239936,0.000934584513102772
383,TRC,63.18037575,-118.3607515,-118.0810312,TRC 45,23,0.744005099999995,0.2765360052899
384,SRC,62.4958515,-118.991703,-118.8250363,SRC 59,23,0,0.401153272728129
385,BMS,57.08681935,-104.1736387,-103.7540583,BMS 12.7296047178757,23,15.070978,0.000214135685718503
386,OUS,56.91782229,-103.8356446,-103.4160642,OUS 12.7495001355975,23,15.4089721,0.000180840026599241
387,OUMA,56.70435066,-101.4087013,-100.817152,OUMA 14.1039113728329,23,18.0078843,4.93114699173826e-05
388,OUMV,57.50709296,-103.0141859,-102.4226366,OUMV 12.7295804327542,23,16.4023997,0.000110046060450111
389,OUMVA,57.08674095,-100.1734819,-99.37915565,OUMVA 12.7296046076425,23,19.44588065,2.40265275498241e-05
390,JN,60.32891579,-114.6578316,-114.4923143,NA,23,4.33272199999999,0.0459697044466395
391,NIG,62.07809649,-118.156193,-117.9906757,NA,23,0.834360599999997,0.264320737506375
392,BM,57.81313462,-109.6262692,-109.460752,BM23,24,11.3849594,0.00192716823585833
393,EB,60.44460948,-112.889219,-112.6114412,EB23,24,8.2342702,0.00931286046089217
394,OU,57.81313462,-107.6262692,-107.3484915,OU23,24,13.4972199,0.000670267387872844
395,kappa,57.86340662,-107.7268132,-107.4490355,kappa23,24,13.3966759,0.000704824417885342
396,delta,58.78472553,-109.5694511,-109.2916733,delta23,24,11.5540381,0.00177094329590658
397,lambda,57.81313462,-107.6262692,-107.3484915,lambda23,24,13.4972199,0.000670267387872844
398,DensDep,56.33879336,-108.6775867,-108.5953949,DensDep23,24,12.2503165,0.00125028701901225
399,TS,57.21912168,-108.4382434,-108.2715767,TS 84,24,12.5741347,0.00106339225643273
400,TRC,64.02401502,-120.04803,-119.7683098,TRC 58,24,1.0774016,0.333562612101137
401,SRC,63.50618905,-121.0123781,-120.8457114,SRC 610,24,0,0.571652557669856
402,BMS,57.8343341,-105.6686682,-105.2490878,BMS 0.00802000799337321,24,15.5966236,0.000234621803078294
403,OUS,56.52373877,-103.0474775,-102.6278971,OUS 17.1314702279435,24,18.2178143,6.32679903229933e-05
404,OUMA,56.84051615,-101.6810323,-101.089483,OUMA 15.9600950858577,24,19.7562284,2.931714414035e-05
405,OUMV,57.58896455,-103.1779291,-102.5863798,OUMV 15.0193979570021,24,18.2593316,6.19681701876748e-05
406,OUMVA,58.22244072,-102.4448814,-101.6505552,OUMVA 13.7394628613462,24,19.1951562,3.88111885266265e-05
407,JN,59.5245561,-113.0491122,-112.883595,NA,24,7.9621164,0.0106703961295325
408,NIG,61.35152073,-116.7030415,-116.5375242,NA,24,4.30818720000001,0.0663164373414858
409,BM,60.81159576,-115.6231915,-115.4576743,BM24,25,9.87546370000001,0.00481540085070889
410,EB,63.18661034,-118.3732207,-118.0954429,EB24,25,7.23769510000001,0.018005974008457
411,OU,60.81159578,-113.6231916,-113.3454138,OU24,25,11.9877242,0.00167479210673469
412,kappa,60.81159577,-113.6231915,-113.3454138,kappa24,25,11.9877242,0.00167479210673469
413,delta,61.55234221,-115.1046844,-114.8269066,delta24,25,10.5062314,0.00351287728921742
414,lambda,60.81159577,-113.6231915,-113.3454138,lambda24,25,11.9877242,0.00167479210673469
415,DensDep,60.03784796,-116.0756959,-115.9935041,DensDep24,25,9.33963390000001,0.00629486481440968
416,TS,61.74030722,-117.4806144,-117.3139478,TS 9,25,8.01919020000001,0.0121819584567404
417,TRC,65.84465649,-123.689313,-123.4095927,TRC 69,25,1.9235453,0.256666734943136
418,SRC,65.74990234,-125.4998047,-125.333138,SRC 611,25,0,0.671524930725234
419,BMS,61.51238758,-113.0247752,-112.6051947,BMS 15.903878678489,25,12.7279433,0.00115670968031542
420,OUS,60.79448991,-111.5889798,-111.1693994,OUS 16.4949863479776,25,14.1637386,0.000564215979840624
421,OUMA,60.83694297,-109.6738859,-109.0823366,OUMA 16.4688396393886,25,16.2508014,0.000198721773072966
422,OUMV,61.51322808,-111.0264562,-110.4349069,OUMV 15.9038628821932,25,14.8982311,0.000390798026857857
423,OUMVA,61.6253217,-109.2506434,-108.4563172,OUMVA 15.9039110753454,25,16.8768208,0.000145313869633768
424,JN,62.18720139,-118.3744028,-118.2088855,NA,25,7.12425250000001,0.0190568171307736
425,NIG,58.46391297,-110.9278259,-110.7623087,NA,25,14.5708293,0.000460306131398284
426,BM,57.36038676,-108.7207735,-108.5552563,BM25,26,8.4101165,0.00711444842243568
427,EB,59.43531327,-110.8706265,-110.5928488,EB25,26,6.372524,0.0197060157142992
428,OU,57.36038677,-106.7207735,-106.4429958,OU25,26,10.522377,0.00247439879484015
429,kappa,57.58270794,-107.1654159,-106.8876381,kappa25,26,10.0777347,0.00309045585320293
430,delta,58.05299205,-108.1059841,-107.8282063,delta25,26,9.13716649999999,0.00494611641160326
431,lambda,57.36038676,-106.7207735,-106.4429957,lambda25,26,10.5223771,0.0024743986711202
432,DensDep,56.39298105,-108.7859621,-108.7037703,DensDep25,26,8.2616025,0.00766285557947423
433,TS,57.26844533,-108.5368907,-108.370224,TS 711,26,8.5951488,0.00648577654462382
434,TRC,62.42126762,-116.8425352,-116.562815,TRC 59,26,0.402557799999997,0.389906534524817
435,SRC,61.56601971,-117.1320394,-116.9653728,SRC 510,26,0,0.47684236059628
436,BMS,57.68733609,-105.3746722,-104.9550918,BMS 14.9851370854063,26,12.010281,0.00117591369165963
437,OUS,57.15911379,-104.3182276,-103.8986472,OUS 15.2622318000204,26,13.0667256,0.000693380169784439
438,OUMA,57.17339046,-102.3467809,-101.7552316,OUMA 15.0879557237156,26,15.2101412,0.000237429475548633
439,OUMV,57.79999384,-103.5999877,-103.0084384,OUMV 14.9850978188946,26,13.9569344,0.000444288459180828
440,OUMVA,57.75585991,-101.5117198,-100.7173936,OUMVA 14.9851009076419,26,16.2479792,0.000141309374807045
441,JN,59.70780232,-113.4156046,-113.2500874,NA,26,3.7152854,0.0744064964078746
442,NIG,56.18572563,-106.3714513,-106.205934,NA,26,10.7594388,0.00219782130844807
443,BM,57.92513274,-109.8502655,-109.6847482,BM26,27,10.0171138,0.00455372627931236
444,EB,60.26285924,-112.5257185,-112.2479407,EB26,27,7.4539213,0.0164042772750951
445,OU,57.92513274,-107.8502655,-107.5724877,OU26,27,12.1293743,0.00158378192496682
446,kappa,57.96418885,-107.9283777,-107.6505999,kappa26,27,12.0512621,0.00164686208449062
447,delta,57.10137614,-106.2027523,-105.9249745,delta26,27,13.7768875,0.000694932201678382
448,lambda,57.92513269,-107.8502654,-107.5724876,lambda26,27,12.1293744,0.00158378184577773
449,DensDep,56.88489508,-109.7697902,-109.6875984,DensDep26,27,10.0142636,0.00456022042093453
450,TS,57.93687085,-109.8737417,-109.707075,TS 111,27,9.994787,0.004604846152168
451,TRC,63.00650732,-118.0130146,-117.7332944,TRC 610,27,1.9685676,0.254733769930748
452,SRC,62.93426432,-119.8685286,-119.701862,SRC 612,27,0,0.681640750515436
453,BMS,57.94703099,-105.894062,-105.4744816,BMS 0.0800816968858697,27,14.2273804,0.000554777892117514
454,OUS,61.73478172,-113.4695634,-113.049983,OUS 1.42465280639727,27,6.65187900000001,0.0244973086447597
455,OUMA,58.0676442,-104.1352884,-103.5437391,OUMA 4.52211922611845,27,16.1581229,0.000211282603255137
456,OUMV,58.61152435,-105.2230487,-104.6314994,OUMV 14.3986772806483,27,15.0703626,0.00036397192635513
457,OUMVA,58.70732941,-103.4146588,-102.6203326,OUMVA 14.981205974955,27,17.0815294,0.000133152267164949
458,JN,56.94524918,-107.8904984,-107.7249811,NA,27,11.9768809,0.00170926304585003
459,NIG,55.76157691,-105.5231538,-105.3576366,NA,27,14.3442254,0.000523294989890271
460,BM,60.58396692,-115.1679338,-115.0024166,BM27,28,10.5321881,0.0034124201737165
461,EB,62.71670369,-117.4334074,-117.1556296,EB27,28,8.37897510000001,0.0100144421680399
462,OU,60.58396692,-113.1679338,-112.8901561,OU27,28,12.6444486,0.00118683668275741
463,kappa,60.8510533,-113.7021066,-113.4243288,kappa27,28,12.1102759,0.00155019056404609
464,delta,61.304344,-114.608688,-114.3309102,delta27,28,11.2036945,0.0024391962222384
465,lambda,60.58396692,-113.1679338,-112.8901561,lambda27,28,12.6444486,0.00118683668275741
466,DensDep,60.31371637,-116.6274327,-116.545241,DensDep27,28,8.9893637,0.00738044524372045
467,TS,61.84059594,-117.6811919,-117.5145252,TS 712,28,8.02007950000001,0.0119828452911169
468,TRC,65.93806311,-123.8761262,-123.5964059,TRC 611,28,1.93819880000001,0.250739967963474
469,SRC,65.85063567,-125.7012713,-125.5346047,SRC 613,28,0,0.660842686225938
470,BMS,62.17274175,-114.3454835,-113.9259031,BMS 15.8528189417502,28,11.6087016,0.00199205151131106
471,OUS,61.37663813,-112.7532763,-112.3336958,OUS 14.9711914928015,28,13.2009089,0.000898580815333859
472,OUMA,61.22159851,-110.443197,-109.8516477,OUMA 16.5115544922464,28,15.682957,0.000259768953849681
473,OUMV,62.12865758,-112.2573152,-111.6657659,OUMV 16.3155425177161,28,13.8688388,0.000643454744150161
474,OUMVA,62.40630891,-110.8126178,-110.0182916,OUMVA 15.8536166026159,28,15.5163131,0.000282340713882359
475,JN,61.42949813,-116.8589963,-116.693479,NA,28,8.84112570000001,0.00794825945262981
476,NIG,62.97391995,-119.9478399,-119.7823226,NA,28,5.7522821,0.0372396765910376
477,BM,58.95356602,-111.907132,-111.7416148,BM28,29,9.7704928,0.00343065769070389
478,EB,60.84270073,-113.6854015,-113.4076237,EB28,29,8.10448389999999,0.00789126490388678
479,OU,58.95356605,-109.9071321,-109.6293543,OU28,29,11.8827533,0.00119317967484549
480,kappa,58.844498,-109.688996,-109.4112182,kappa28,29,12.1008894,0.00106988769963936
481,delta,59.42958159,-110.8591632,-110.5813854,delta28,29,10.9307222,0.00192059933189251
482,lambda,58.95356603,-109.9071321,-109.6293543,lambda28,29,11.8827533,0.00119317967484549
483,DensDep,58.26197267,-112.5239453,-112.4417536,DensDep28,29,9.07035399999999,0.00486867287338283
484,TS,59.57740523,-113.1548105,-112.9881438,TS 713,29,8.52396379999999,0.0063981986471027
485,TRC,63.96312791,-119.9262558,-119.6465355,TRC 510,29,1.86557209999999,0.178611371987507
486,SRC,63.83938714,-121.6787743,-121.5121076,SRC 614,29,0,0.4539551430738
487,BMS,59.3589482,-108.7178964,-108.298316,BMS 14.3819956203817,29,13.2137916,0.000613302242049771
488,OUS,59.11492215,-108.2298443,-107.8102639,OUS 14.5158637096942,29,13.7018437,0.000480502205466195
489,OUMA,59.11530113,-106.2306023,-105.639053,OUMA 14.8763929767243,29,15.8730546,0.00016226428069804
490,OUMV,59.35918232,-106.7183646,-106.1268153,OUMV 14.3819691945407,29,15.3852923,0.000207080481732042
491,OUMVA,59.36098766,-104.7219753,-103.9276491,OUMVA 14.3819862897055,29,17.5844585,6.89598477354143e-05
492,JN,61.75459597,-117.5091919,-117.3436747,NA,29,4.1684329,0.0564740894611221
493,NIG,63.3608102,-120.7216204,-120.5561032,NA,29,0.956004399999998,0.281461645923591
494,BM,60.42132397,-114.8426479,-114.6771307,BM29,30,11.4610127,0.00223688203544908
495,EB,62.45208385,-116.9041677,-116.6263899,EB29,30,9.5117535,0.00592815211296592
496,OU,60.42132398,-112.842648,-112.5648702,OU29,30,13.5732732,0.00077798557021794
497,kappa,60.42132398,-112.842648,-112.5648702,kappa29,30,13.5732732,0.00077798557021794
498,delta,59.28393507,-110.5678701,-110.2900924,delta29,30,15.848051,0.000249465112742855
499,lambda,60.42132396,-112.8426479,-112.5648701,lambda29,30,13.5732733,0.000777985531318659
500,DensDep,59.16852882,-114.3370576,-114.2548659,DensDep29,30,11.8832775,0.00181112925359105
501,TS,60.06274132,-114.1254826,-113.958816,TS 112,30,12.1793274,0.00156193525070802
502,TRC,64.73365237,-121.4673047,-121.1875845,TRC 511,30,4.9505589,0.0579922770718217
503,SRC,64.52942776,-123.0588555,-122.8921889,SRC 511,30,3.24595450000001,0.13599417415821
504,BMS,60.46718692,-110.9343738,-110.5147934,BMS 13.4789024286492,30,15.62335,0.000279127754019478
505,OUS,59.86235836,-109.7247167,-109.3051363,OUS 13.5726965319742,30,16.8330071,0.000152450663661178
506,OUMA,59.79733712,-107.5946742,-107.0031249,OUMA 13.9932527516694,30,19.1350185,4.82229634017615e-05
507,OUMV,60.46827656,-108.9365531,-108.3450038,OUMV 13.4788508632991,30,17.7931396,9.43276893269332e-05
508,OUMVA,60.47837532,-106.9567506,-106.1624244,OUMVA 13.4788507805127,30,19.975719,3.16736491065754e-05
509,JN,66.15183034,-126.3036607,-126.1381434,NA,30,0,0.689239832150535
510,NIG,64.24166857,-122.4833371,-122.3178199,NA,30,3.8203235,0.102046393462705
511,BM,56.76213298,-107.524266,-107.3587487,BM30,31,11.6335184,0.00278667760852652
512,EB,57.94997343,-107.8999469,-107.6221691,EB30,31,11.370098,0.00317897960041244
513,OU,56.76213298,-105.524266,-105.2464882,OU30,31,13.7457789,0.000969203978540521
514,kappa,56.8003757,-105.6007514,-105.3229736,kappa30,31,13.6692935,0.00100698680958381
515,delta,57.03671787,-106.0734357,-105.795658,delta30,31,13.1966091,0.00127545721576112
516,lambda,56.76213298,-105.524266,-105.2464882,lambda30,31,13.7457789,0.000969203978540521
517,DensDep,56.23712383,-108.4742477,-108.3920559,DensDep30,31,10.6002112,0.00467160952775308
518,TS,57.01949271,-108.0389854,-107.8723188,TS 113,31,11.1199483,0.00360252545547735
519,TRC,59.31758652,-110.635173,-110.3554528,TRC 46,31,8.63681430000001,0.0124684582450796
520,SRC,59.09385892,-112.1877178,-112.0210512,SRC 42,31,6.9712159,0.0286743018270213
521,BMS,57.43600301,-104.872006,-104.4524256,BMS 10.8893208542345,31,14.5398415,0.000651608416888696
522,OUS,57.03867057,-104.0773411,-103.6577607,OUS 12.8686342359848,31,15.3345064,0.000437952888420528
523,OUMA,57.79551449,-103.591029,-102.9994797,OUMA 12.868617621218,31,15.9927874,0.000315125459578499
524,OUMV,57.30850325,-102.6170065,-102.0254572,OUMV 12.8686130646329,31,16.9668099,0.000193632027779949
525,OUMVA,58.0022205,-102.004441,-101.2101148,OUMVA 11.4315951399596,31,17.7821523,0.000128803552383565
526,JN,56.72133973,-107.4426795,-107.2771622,NA,31,11.7151049,0.00267528740293318
527,NIG,62.57889216,-119.1577843,-118.9922671,NA,31,0,0.935994186005319
528,BM,59.59266965,-113.1853393,-113.0198221,BM31,32,8.9857332,0.00465108178251823
529,EB,61.4647599,-114.9295198,-114.651742,EB31,32,7.3538133,0.0105177024371264
530,OU,59.59266965,-111.1853393,-110.9075615,OU31,32,11.0979938,0.00161764200097953
531,kappa,59.72803836,-111.4560767,-111.178299,kappa31,32,10.8272563,0.00185213362239809
532,delta,59.50811216,-111.0162243,-110.7384465,delta31,32,11.2671088,0.0014864816722937
533,lambda,59.59266956,-111.1853391,-110.9075613,lambda31,32,11.097994,0.00161764183921534
534,DensDep,59.29185892,-114.5837178,-114.5015261,DensDep31,32,7.50402919999999,0.00975667663709275
535,TS,60.44124203,-114.8824841,-114.7158174,TS 714,32,7.28973789999999,0.0108601213007788
536,TRC,64.15981381,-120.3196276,-120.0399073,TRC 612,32,1.965648,0.155577256396654
537,SRC,64.08611096,-122.1722219,-122.0055553,SRC 615,32,0,0.415701075702308
538,BMS,59.64666989,-109.2933398,-108.8737594,BMS 0.000153954992157423,32,13.1317959,0.000585123983817877
539,OUS,60.10941022,-110.2188204,-109.79924,OUS 16.8515101398584,32,12.2063153,0.00092942309241531
540,OUMA,61.36286408,-110.7257282,-110.1341789,OUMA 16.3106457128117,32,11.8713764,0.00109886544505421
541,OUMV,60.74710653,-109.4942131,-108.9026638,OUMV 16.3106460692012,32,13.1028915,0.000593641714374684
542,OUMVA,60.84134878,-107.6826976,-106.8883713,OUMVA 15.805776164189,32,15.117184,0.000216833485906408
543,JN,61.85773832,-117.7154766,-117.5499594,NA,32,4.45559589999999,0.044798223469868
544,NIG,63.87903009,-121.7580602,-121.5925429,NA,32,0.4130124,0.338140075417199
545,BM,60.62280119,-115.2456024,-115.0800851,BM32,33,12.5781525,0.00105053697816606
546,EB,63.29521637,-118.5904327,-118.312655,EB32,33,9.3455826,0.0052887736310874
547,OU,60.62280124,-113.2456025,-112.9678247,OU32,33,14.6904129,0.000365375839184384
548,kappa,60.66823689,-113.3364738,-113.058696,kappa32,33,14.5995416,0.000382359845912319
549,delta,61.59664129,-115.1932826,-114.9155048,delta32,33,12.7427328,0.000967549484343603
550,lambda,60.62280108,-113.2456022,-112.9678244,lambda32,33,14.6904132,0.000365375784378013
551,DensDep,59.68206486,-115.3641297,-115.2819379,DensDep32,33,12.3762997,0.00116209898662082
552,TS,61.3874322,-116.7748644,-116.6081977,TS 91,33,11.0500399,0.00225546856611833
553,TRC,66.46424223,-124.9284845,-124.6487642,TRC 613,33,3.0094734,0.125667683621035
554,SRC,66.21856023,-126.4371205,-126.2704538,SRC 616,33,1.38778380000001,0.282728137548157
555,BMS,60.60498797,-111.2099759,-110.7903955,BMS 0.0155277131285771,33,16.8678421,0.00012300339052106
556,OUS,60.43610192,-110.8722038,-110.4526234,OUS 4.71638250317595,33,17.2056142,0.000103889295952523
557,OUMA,60.77672632,-109.5534526,-108.9619034,OUMA 4.50990287493866,33,18.6963342,4.9302060248425e-05
558,OUMV,60.98398106,-109.9679621,-109.3764128,OUMV 15.5134191010998,33,18.2818248,6.06561220054446e-05
559,OUMVA,60.96238033,-107.9247607,-107.1304344,OUMVA 15.5134214317904,33,20.5278032,1.97317965016357e-05
560,JN,66.91187742,-127.8237548,-127.6582376,NA,33,0,0.565877538218831
561,NIG,63.1785953,-120.3571906,-120.1916734,NA,33,7.46656420000001,0.0135325188309367
562,BM,58.53253716,-111.0650743,-110.8995571,BM33,34,7.34611670000001,0.0135024219802483
563,EB,59.77599953,-111.5519991,-111.2742213,EB33,34,6.97145250000001,0.0162842954702694
564,OU,58.53253747,-109.0650749,-108.7872972,OU33,34,9.45837660000001,0.00469613169070184
565,kappa,58.74050238,-109.4810048,-109.203227,kappa33,34,9.04244680000001,0.00578173624102422
566,delta,58.90654023,-109.8130805,-109.5353027,delta33,34,8.7103711,0.00682602064740386
567,lambda,58.53253747,-109.0650749,-108.7872972,lambda33,34,9.45837660000001,0.00469613169070184
568,DensDep,58.19450679,-112.3890136,-112.3068218,DensDep33,34,5.93885200000001,0.0272894839667289
569,TS,59.21829191,-112.4365838,-112.2699172,TS 715,34,5.97575660000001,0.026790547639835
570,TRC,62.27894425,-116.5578885,-116.2781682,TRC 614,34,1.96750560000001,0.198775217362536
571,SRC,62.20617024,-118.4123405,-118.2456738,SRC 617,34,0,0.531619190286797
572,BMS,59.83860257,-109.6772051,-109.2576247,BMS 16.6524762926948,34,8.98804910000001,0.0059411509385105
573,OUS,59.58494889,-109.1698978,-108.7503174,OUS 16.6524671587154,34,9.49535640000001,0.00461009850886396
574,OUMA,59.62200193,-107.2440039,-106.6524546,OUMA 16.7458416512913,34,11.5932192,0.00161497233306275
575,OUMV,59.84083379,-107.6816676,-107.0901183,OUMV 16.6524623674857,34,11.1555555,0.00201003005620978
576,OUMVA,59.87880785,-105.7576157,-104.9632894,OUMVA 16.652461981138,34,13.2823844,0.000694012869497586
577,JN,60.9060235,-115.812047,-115.6465298,NA,34,2.59914400000001,0.144945154392307
578,NIG,57.29662772,-108.5932554,-108.4277382,NA,34,9.81793560000001,0.00392340392530179
579,BM,58.20341574,-110.4068315,-110.2413142,BM34,35,11.0241609,0.00232728612989119
580,EB,60.86828274,-113.7365655,-113.4587877,EB34,35,7.8066874,0.0116282744811511
581,OU,58.80677985,-109.6135597,-109.3357819,OU34,35,11.9296932,0.00147984401597211
582,kappa,59.20036396,-110.4007279,-110.1229501,kappa34,35,11.142525,0.00219354901646367
583,delta,59.59942502,-111.19885,-110.9210723,delta34,35,10.3444028,0.00326931959262372
584,lambda,58.80677984,-109.6135597,-109.3357819,lambda34,35,11.9296932,0.00147984401597211
585,DensDep,58.20341898,-112.406838,-112.3246462,DensDep34,35,8.9408289,0.0065953762649727
586,TS,59.35117268,-112.7023454,-112.5356787,TS 66,35,8.7297964,0.00732933719060035
587,TRC,64.01718184,-120.0343637,-119.7546434,TRC 512,35,1.5108317,0.270796451614421
588,SRC,63.7160709,-121.4321418,-121.2654751,SRC 512,35,0,0.576389292594948
589,BMS,59.80462656,-109.6092531,-109.1896727,BMS 14.8417245064201,35,12.0758024,0.00137558911634016
590,OUS,58.91455467,-107.8291093,-107.4095289,OUS 14.8431247498911,35,13.8559462,0.000564852969660013
591,OUMA,59.18014903,-106.3602981,-105.7687488,OUMA 13.1105455465282,35,15.4967263,0.000248682110603162
592,OUMV,60.07479471,-108.1495894,-107.5580401,OUMV 14.0109870264532,35,13.707435,0.000608393007215418
593,OUMVA,59.86060108,-105.7212022,-104.9268759,OUMVA 14.8416945353748,35,16.3385992,0.000163242849550916
594,JN,56.68045424,-107.3609085,-107.1953912,NA,35,14.0700839,0.000507499952129748
595,NIG,62.08648261,-118.1729652,-118.007448,NA,35,3.25802710000001,0.113043165077484
596,BM,57.09312005,-108.1862401,-108.0207229,BM35,36,10.8320194,0.00213687177373223
597,EB,58.91796425,-109.8359285,-109.5581507,EB35,36,9.2945916,0.00460921182466917
598,OU,57.09312005,-106.1862401,-105.9084623,OU35,36,12.94428,0.000743202053528571
599,kappa,57.21005328,-106.4201066,-106.1423288,kappa35,36,12.7104135,0.000835392104273303
600,delta,57.52040284,-107.0408057,-106.7630279,delta35,36,12.0897144,0.00113939278025993
601,lambda,57.09312005,-106.1862401,-105.9084623,lambda35,36,12.94428,0.000743202053528571
602,DensDep,56.42619316,-108.8523863,-108.7701945,DensDep35,36,10.0825478,0.00310830876125357
603,TS,57.28984968,-108.5796994,-108.4130327,TS 85,36,10.4397096,0.00259996470933803
604,TRC,63.03901274,-118.0780255,-117.7983052,TRC 615,36,1.0544371,0.283761507092641
605,SRC,62.50970447,-119.0194089,-118.8527423,SRC 618,36,0,0.480752541796823
606,BMS,58.03904552,-106.078091,-105.6585106,BMS 15.623384335156,36,13.1942317,0.000655889349770009
607,OUS,57.89635547,-105.7927109,-105.3731305,OUS 16.28795022698,36,13.4796118,0.000568670994920243
608,OUMA,57.93041254,-103.8608251,-103.2692758,OUMA 16.2852202741682,36,15.5834665,0.000198616275733287
609,OUMV,58.03867794,-104.0773559,-103.4858066,OUMV 15.6232910984,36,15.3669357,0.000221326746502123
610,OUMVA,58.0692335,-102.138467,-101.3441408,OUMVA 15.6232777739605,36,17.5086015,7.58537542728344e-05
611,JN,61.71383154,-117.4276631,-117.2621458,NA,36,1.5905965,0.217034086446618
612,NIG,56.13038897,-106.2607779,-106.0952607,NA,36,12.7574816,0.000815961482136515
613,BM,58.88121227,-111.7624245,-111.5969073,BM36,37,15.0014726,0.000450867191086814
614,EB,61.01871655,-114.0374331,-113.7596553,EB36,37,12.8387246,0.00132948485565466
615,OU,58.88121227,-109.7624245,-109.4846468,OU36,37,17.1137331,0.000156811205593958
616,kappa,58.96703689,-109.9340738,-109.656296,kappa36,37,16.9420839,0.000170863872053813
617,delta,59.6841493,-111.3682986,-111.0905208,delta36,37,15.5078591,0.000350016245671322
618,lambda,58.88121221,-109.7624244,-109.4846466,lambda36,37,17.1137333,0.000156811189912839
619,DensDep,58.34146959,-112.6829392,-112.6007474,DensDep36,37,13.9976325,0.000744782976782969
620,TS,59.5011051,-113.0022102,-112.8355435,TS 86,37,13.7628364,0.000837558338857111
621,TRC,64.76351277,-121.5270255,-121.2473053,TRC 616,37,5.3510746,0.0561831303779222
622,SRC,64.34340591,-122.6868118,-122.5201452,SRC 619,37,4.0782347,0.106169459341526
623,BMS,58.9562545,-107.912509,-107.4929286,BMS 0.00945220501092336,37,19.1054513,5.79269926132381e-05
624,OUS,58.71477791,-107.4295558,-107.0099754,OUS 5.14396397544145,37,19.5884045,4.54997517368951e-05
625,OUMA,62.53854107,-113.0770821,-112.4855328,OUMA 1.3812488086579,37,14.1128471,0.000703090466313341
626,OUMV,59.56601992,-107.1320398,-106.5404906,OUMV 16.1729578300898,37,20.0578893,3.59800446543615e-05
627,OUMVA,59.57094135,-105.1418827,-104.3475565,OUMVA 16.1730296933327,37,22.2508234,1.20191044292105e-05
628,JN,66.38194859,-126.7638972,-126.5983799,NA,37,0,0.815787447989283
629,NIG,62.49966458,-118.9993292,-118.8338119,NA,37,7.764568,0.0168082500559082
630,BM,58.98514954,-111.9702991,-111.8047818,BM37,38,6.0738173,0.0139530393741488
631,EB,60.14563662,-112.2912732,-112.0134955,EB37,38,5.8651036,0.0154878246812406
632,OU,58.98514954,-109.9702991,-109.6925213,OU37,38,8.18607780000001,0.00485285460821861
633,kappa,59.01687992,-110.0337598,-109.7559821,kappa37,38,8.12261700000001,0.00500930664255052
634,delta,59.29828161,-110.5965632,-110.3187854,delta37,38,7.55981370000001,0.00663725955594478
635,lambda,58.98514954,-109.9702991,-109.6925213,lambda37,38,8.18607780000001,0.00485285460821861
636,DensDep,58.29019573,-112.5803915,-112.4981997,DensDep37,38,5.3803994,0.0197352486961962
637,TS,58.69906224,-111.3981245,-111.2314578,TS 67,38,6.6471413,0.0104754598103282
638,TRC,62.33021918,-116.6604384,-116.3807181,TRC 513,38,1.49788100000001,0.137505719254372
639,SRC,61.96172426,-117.9234485,-117.7567819,SRC 620,38,0.12181720000001,0.273608269704251
640,BMS,59.03185887,-108.0637177,-107.6441373,BMS 0.0519875398904688,38,10.2344618,0.00174259452825121
641,OUS,63.43362369,-116.8672474,-116.447667,OUS 1.31591255758902,38,1.43093210000001,0.142186554694229
642,OUMA,63.43927905,-114.8785581,-114.2870088,OUMA 1.31957119416722,38,3.59159030000001,0.0482700295000479
643,OUMV,60.24542678,-108.4908536,-107.8993043,OUMV 4.71132745578108,38,9.97929480000001,0.00197972631581921
644,OUMVA,63.70291031,-113.4058206,-112.6114944,OUMVA 1.3159726264352,38,5.2671047,0.020885469142303
645,JN,62.02205818,-118.0441164,-117.8785991,NA,38,0,0.290791353236934
