,model,lnL,AIC,AICc,timing,tree.no,delta,w
500,ts ,218.4567764,-430.9135529,-430.7831181,NA 1127,30,13.4998639,0.000670539590184642
501,trc ,225.9273707,-443.8547414,-443.6361621,NA 1013,30,0.646819900000025,0.41440736677761
502,src ,225.2067084,-444.4134168,-444.282982,NA 1010,30,0,0.572641243055368
503,bms ,213.6962248,-417.3924496,-417.0645807,65.74300895,30,27.2184013,7.03852857953945e-07
504,ous ,215.0722451,-420.1444902,-419.8166213,15.51812723,30,24.4663607,2.78663380736184e-06
505,ouma ,221.3567374,-430.7134748,-430.2519363,15.63887784,30,14.0310457,0.000514138069322234
506,oumv ,217.6008941,-423.2017882,-422.7402497,39.0173403,30,21.5427323,1.2020920979258e-05
507,oumva ,217.1127892,-420.2255784,-419.6067939,a 35.7252342895193,30,24.6761881,2.50909127746985e-06
508,DensDep,215.29245505782,-426.58491011564,-426.520393986608,NA,30,17.762588013392,7.95766485626628e-05
509,JN,221.305379958839,-436.610759917679,-436.481030187949,NA,30,7.80195181205102,0.0115800467785457
510,NIG,211.764905884461,-417.529811768923,-417.400082039193,NA,30,26.882899960807,8.32405744247054e-07
511,BM,216.6897283,-427.3794567,-427.249727,NA30,31,20.8288712,2.13411554019626e-05
512,EB,224.2710507,-440.5421014,-440.3247101,NA30,31,7.75388809999998,0.0147371815571582
513,OU,216.6897283,-425.3794567,-425.1620654,NA30,31,22.9165328,7.51429034509387e-06
514,kappa,216.7608065,-425.521613,-425.3042217,NA30,31,22.7743765,8.06783151661352e-06
515,delta,220.8630304,-433.7260608,-433.5086695,NA30,31,14.5699287,0.000487899107209002
516,lambda,216.6897283,-425.3794567,-425.1620654,NA30,31,22.9165328,7.51429034509387e-06
517,ts ,223.314069,-440.6281381,-440.4977033,NA 1128,31,7.58089489999998,0.016068651433645
518,trc ,227.1250185,-446.2500369,-446.0314577,NA 1014,31,2.04714050000001,0.255634185071926
519,src ,227.1045165,-448.209033,-448.0785982,NA 1011,31,0,0.711458940835206
520,bms ,221.6659799,-433.3319598,-433.004091,38.88055359,31,15.0745072,0.000379107341127673
521,ous ,217.3585685,-424.717137,-424.3892681,48.60993104,31,23.6893301,5.10595720238227e-06
522,ouma ,217.2010265,-422.4020529,-421.9405145,33.30919532,31,26.1380837,1.50084928360769e-06
523,oumv ,221.6453867,-431.2907734,-430.8292349,36.4708663,31,17.2493633,0.000127790389163926
524,oumva ,221.7869707,-429.5739414,-428.9551569,a 38.8804914218906,31,19.1234413,5.00665107740031e-05
525,DensDep,219.508205362352,-435.016410724705,-434.951894595672,NA,31,13.126703604328,0.00100397378042025
526,JN,213.777028708949,-421.554057417898,-421.424327688168,NA,31,26.654270511832,1.15944069694801e-06
527,NIG,204.879826917082,-403.759653834164,-403.629924104434,NA,31,44.448674095566,1.58577985934582e-10
528,BM,207.9827324,-409.9654649,-409.8357352,NA31,32,28.7061962,3.23131862536787e-07
529,EB,219.2309792,-430.4619583,-430.244567,NA31,32,8.29736439999999,0.00873175014970743
530,OU,209.0429868,-410.0859736,-409.8685823,NA31,32,28.6733491,3.28482654060611e-07
531,kappa,209.3684485,-410.7368971,-410.5195058,NA31,32,28.0224256,4.54840033797124e-07
532,delta,213.8594617,-419.7189235,-419.5015322,NA31,32,19.0403992,4.05770933458086e-05
533,lambda,209.0429868,-410.0859736,-409.8685823,NA31,32,28.6733491,3.28482654060611e-07
534,ts ,213.1671143,-420.3342287,-420.2037939,NA 1129,32,18.3381375,5.76467894089869e-05
535,trc ,223.146812,-438.2936239,-438.0750447,NA 1015,32,0.466886700000032,0.437993764992315
536,src ,222.3361831,-438.6723662,-438.5419314,NA 1012,32,0,0.5531604062969
537,bms ,208.2046337,-406.4092675,-406.0813986,61.61366202,32,32.4605328,4.94465448016374e-08
538,ous ,212.1905369,-414.3810738,-414.053205,8.423629943,32,24.4887264,2.66189986837608e-06
539,ouma ,212.2013796,-412.4027592,-411.9412208,8.917905878,32,26.6007106,9.25934301163838e-07
540,oumv ,213.5348152,-415.0696303,-414.6080919,34.52532161,32,23.9338395,3.51304630444224e-06
541,oumva ,213.5357598,-413.0715195,-412.452735,a 34.4788006544323,32,26.0891964,1.19578766731811e-06
542,DensDep,209.480249341902,-414.960498683804,-414.895982554772,NA,32,23.645948845228,4.05693953995966e-06
543,JN,209.774619651421,-413.549239302842,-413.419509573112,NA,32,25.122421826888,1.93903880826226e-06
544,NIG,206.556858859709,-407.113717719418,-406.983987989688,NA,32,31.557943410312,7.76480842670083e-08
545,BM,211.8544409,-417.7088819,-417.5791521,NA32,33,26.9561669,6.79409446572091e-07
546,EB,224.1764522,-440.3529044,-440.1355131,NA32,33,4.39980589999999,0.0537258305639346
547,OU,211.8544409,-415.7088819,-415.4914906,NA32,33,29.0438284,2.39222291569875e-07
548,kappa,210.8896552,-413.7793104,-413.5619191,NA32,33,30.9733999,9.11592028583856e-08
549,delta,217.8906219,-427.7812438,-427.5638525,NA32,33,16.9714665,0.000100064890539393
550,lambda,211.8544409,-415.7088819,-415.4914906,NA32,33,29.0438284,2.39222291569875e-07
551,ts ,215.9559231,-425.9118462,-425.7814114,NA 1130,33,18.7539076,4.10420984317786e-05
552,trc ,226.3271807,-444.6543615,-444.4357822,NA 1112,33,0.0995368000000099,0.46129071015185
553,src ,225.3328769,-444.6657538,-444.535319,NA 1116,33,0,0.484829291141807
554,bms ,215.6435257,-421.2870514,-420.9591826,43.32577684,33,23.5761364,3.68210253821693e-06
555,ous ,212.1323278,-414.2646557,-413.9367868,9.891493007,33,30.5985322,1.09951714454406e-07
556,ouma ,212.4914468,-412.9828937,-412.5213552,8.982951422,33,32.0139638,5.41807408222457e-08
557,oumv ,216.5948459,-421.1896918,-420.7281533,33.20466099,33,23.8071657,3.28041284198359e-06
558,oumva ,216.5948808,-419.1897616,-418.5709771,a 33.2046460748431,33,25.9643419,1.11558750999389e-06
559,DensDep,212.475133810605,-420.95026762121,-420.885751492178,NA,33,23.649567507822,3.54936380306482e-06
560,JN,207.787337484787,-409.574674969574,-409.444945239844,NA,33,35.090373760156,1.1636195360831e-08
561,NIG,207.519814260296,-409.039628520591,-408.909898790862,NA,33,35.625420209138,8.90486098161673e-09
562,BM,216.370108,-426.740216,-426.6104863,NA33,34,26.3809125,1.11638667241717e-06
563,EB,228.3478937,-448.6957874,-448.4783961,NA33,34,4.51300270000002,0.0625706867481055
564,OU,216.370108,-424.740216,-424.5228247,NA33,34,28.4685741,3.93083384471506e-07
565,kappa,216.370108,-424.740216,-424.5228247,NA33,34,28.4685741,3.93083384471506e-07
566,delta,223.2353469,-438.4706938,-438.2533025,NA33,34,14.7380963,0.000376721197471904
567,lambda,216.370108,-424.740216,-424.5228247,NA33,34,28.4685741,3.93083384471506e-07
568,ts ,226.1484653,-446.2969306,-446.1664958,NA 1131,34,6.82490300000001,0.0196946446897299
569,trc ,229.7202789,-451.4405578,-451.2219786,NA 1113,34,1.76942020000001,0.246679063975423
570,src ,229.5609168,-453.1218336,-452.9913988,NA 1117,34,0,0.597526273740881
571,bms ,223.4551438,-436.9102876,-436.5824187,40.43330743,34,16.4089801,0.000163377501725753
572,ous ,217.2488041,-424.4976081,-424.1697393,19.2474794,34,28.8216595,3.29467944388618e-07
573,ouma ,218.5850051,-425.1700102,-424.7084717,13.59229687,34,28.2829271,4.3131783890993e-07
574,oumv ,223.1058975,-434.2117951,-433.7502566,38.63133904,34,19.2411422,3.96456976742795e-05
575,oumva ,231.6968573,-449.3937147,-448.7749301,a 21.913315631798,34,4.21646870000001,0.0725708920603736
576,DensDep,221.155857245003,-438.311714490006,-438.247198360974,NA,34,14.744200439026,0.000375573171009643
577,JN,213.330210259429,-420.660420518857,-420.530690789127,NA,34,32.460708010873,5.34076934750269e-08
578,NIG,211.784754351691,-417.569508703381,-417.439778973651,NA,34,35.551619826349,1.13873022900132e-08
579,BM,213.0681731,-420.1363462,-420.0066164,NA34,35,18.1203788,7.53144665913333e-05
580,EB,221.210832,-434.421664,-434.2042727,NA34,35,3.92272250000002,0.0911717515002095
581,OU,213.0681731,-418.1363462,-417.9189549,NA34,35,20.2080403,2.6518470382248e-05
582,kappa,213.1278199,-418.2556398,-418.0382485,NA34,35,20.0887467,2.81483372616681e-05
583,delta,217.2275878,-426.4551755,-426.2377842,NA34,35,11.889211,0.00169808450967618
584,lambda,213.0681731,-418.1363462,-417.9189549,NA34,35,20.2080403,2.6518470382248e-05
585,ts ,218.3558018,-430.7116036,-430.5811689,NA 1132,35,7.54582629999999,0.0148974969182883
586,trc ,222.1680723,-436.3361447,-436.1175654,NA 1114,35,2.00942980000002,0.237315731930146
587,src ,222.128715,-438.25743,-438.1269952,NA 1118,35,0,0.648139763025986
588,bms ,218.3073452,-426.6146903,-426.2868215,34.87677265,35,11.8401737,0.00174023386049396
589,ous ,214.0748796,-418.1497592,-417.8218904,50.59227962,35,20.3051048,2.5262200717702e-05
590,ouma ,213.5183797,-415.0367594,-414.575221,32.56685074,35,23.5517742,4.98271306948566e-06
591,oumv ,218.3074152,-424.6148304,-424.1532919,34.87678307,35,13.9737033,0.000598849303158536
592,oumva ,218.3423549,-422.6847098,-422.0659253,a 35.2634999665223,35,16.0610699,0.000210887894323723
593,DensDep,216.017109990262,-428.034219980523,-427.969703851491,NA,35,10.157291348509,0.00403683384313423
594,JN,209.376624260635,-412.753248521269,-412.62351879154,NA,35,25.50347640846,1.87784234991468e-06
595,NIG,209.303091376308,-412.606182752617,-412.476453022887,NA,35,25.650542177113,1.74471382872125e-06
596,BM,212.2648422,-418.5296844,-418.3999546,NA35,36,21.5003343,1.47894534080817e-05
597,EB,221.0885836,-434.1771673,-433.959776,NA35,36,5.94051290000004,0.0353772776657064
598,OU,212.2648422,-416.5296844,-416.3122931,NA35,36,23.5879958,5.20741498841035e-06
599,kappa,212.3302503,-416.6605006,-416.4431093,NA35,36,23.4571796,5.55940823020988e-06
600,delta,217.1556406,-426.3112812,-426.0938899,NA35,36,13.806399,0.00069289742279736
601,lambda,212.2648422,-416.5296844,-416.3122931,NA35,36,23.5879958,5.20741498841035e-06
602,ts ,218.8315225,-431.663045,-431.5326102,NA 1133,36,8.3676787,0.0105116781112808
603,trc ,223.0856144,-438.1712288,-437.9526496,NA 1016,36,1.94763930000005,0.260474909589707
604,src ,223.0153619,-440.0307237,-439.9002889,NA 1013,36,0,0.689747914959974
605,bms ,218.8843224,-427.7686448,-427.4407759,23.58757996,36,12.459513,0.00135875615616663
606,ous ,212.5893358,-415.1786715,-414.8508027,50.29758591,36,25.0494862,2.50763071519091e-06
607,ouma ,212.4967534,-412.9935069,-412.5319684,34.22946926,36,27.3683205,7.86565892321639e-07
608,oumv ,217.7375111,-423.4750223,-423.0134838,33.69005944,36,16.8868051,0.000148513953855111
609,oumva ,218.0937557,-422.1875114,-421.5687268,a 30.7058831522537,36,18.3315621,7.21177658181238e-05
610,DensDep,215.904257367919,-427.808514735838,-427.743998606805,NA,36,12.156290293195,0.00158119524243336
611,JN,209.187008001734,-412.374016003469,-412.244286273739,NA,36,27.656002626261,6.81186026173884e-07
612,NIG,199.816071908694,-393.632143817388,-393.502414087659,NA,36,46.397874812341,5.80122747036177e-11
613,BM,213.9683973,-421.9367946,-421.8070649,NA36,37,21.0004726,1.89859734697734e-05
614,EB,222.3146503,-436.6293007,-436.4119094,NA36,37,6.39562810000001,0.0281730948481862
615,OU,213.9683973,-419.9367946,-419.7194033,NA36,37,23.0881342,6.6850231137442e-06
616,kappa,213.9683973,-419.9367946,-419.7194033,NA36,37,23.0881342,6.6850231137442e-06
617,delta,-1e+200,2e+200,2e+200,NA36,37,2e+200,0
618,lambda,213.9683973,-419.9367946,-419.7194033,NA36,37,23.0881342,6.6850231137442e-06
619,ts ,221.3211807,-436.6423613,-436.5119265,NA 1134,37,6.29561100000001,0.0296178135405817
620,trc ,224.4761391,-440.9522782,-440.733699,NA 1017,37,2.07383850000002,0.244511474704185
621,src ,224.4689861,-442.9379722,-442.8075375,NA 1014,37,0,0.689648114911631
622,bms ,219.4601043,-428.9202086,-428.5923398,39.18270387,37,14.2151977,0.000564724452842696
623,ous ,214.3123445,-418.6246889,-418.2968201,26.18185813,37,24.5107174,3.282410523245e-06
624,ouma ,222.7479321,-433.4958642,-433.0343258,18.49248098,37,9.77321170000005,0.0052047706574095
625,oumv ,219.4958418,-426.9916837,-426.5301452,36.38370958,37,16.2773923,0.000201389454532401
626,oumva ,219.9430891,-425.8861782,-425.2673937,a 34.5276844016909,37,17.5401438,0.000107110913044316
627,DensDep,217.556496539446,-431.112993078893,-431.04847694986,NA,37,11.75906055014,0.00192832396565085
628,JN,210.822714423031,-415.645428846062,-415.515699116332,NA,37,27.2918383836681,8.17109289547286e-07
629,NIG,207.854356707118,-409.708713414236,-409.578983684506,NA,37,33.228553815494,4.1989313244063e-08
630,BM,209.9787799,-413.9575597,-413.82783,NA37,38,32.7654368,5.53982921938484e-08
631,EB,209.7262107,-411.4524214,-411.2350301,NA37,38,35.3582367,1.51522466766971e-08
632,OU,209.9787799,-411.9575597,-411.7401684,NA37,38,34.8530984,1.95059191654001e-08
633,kappa,208.9637558,-409.9275117,-409.7101204,NA37,38,36.8831464,7.06882284787289e-09
634,delta,217.6356819,-427.2713638,-427.0539725,NA37,38,19.5392943,4.12588129597373e-05
635,lambda,209.9787798,-411.9575597,-411.7401684,NA37,38,34.8530984,1.95059191654001e-08
636,ts ,210.2108487,-414.4216974,-414.2912626,NA 1135,38,32.3020042,6.98440616577759e-08
637,trc ,227.405923,-446.811846,-446.5932668,NA 1018,38,0,0.721806147076549
638,src ,225.4082632,-444.8165263,-444.6860915,NA 1015,38,1.90717530000001,0.278152342579888
639,bms ,211.1678276,-412.3356551,-412.0077863,46.60553145,38,34.5854805,2.22986673469131e-08
640,ous ,207.3340809,-404.6681617,-404.3402929,22.48421279,38,42.2529739,4.82285130128996e-10
641,ouma ,212.359068,-412.7181359,-412.2565975,24.20680605,38,34.3366693,2.52526857512811e-08
642,oumv ,210.9402891,-409.8805783,-409.4190398,39.01254419,38,37.174227,6.11138647515698e-09
643,oumva ,211.1049634,-408.2099268,-407.5911423,a 39.7582261489584,38,39.0021245,2.45028640188293e-09
644,DensDep,206.930066988793,-409.860133977586,-409.795617848554,NA,38,36.797648951446,7.37755800873062e-09
645,JN,206.043243716326,-406.086487432653,-405.956757702923,NA,38,40.636509097077,1.08221797731726e-09
646,NIG,197.688804831671,-389.377609663342,-389.247879933612,NA,38,57.345386866388,2.54699467483248e-13
647,BM,212.3772558,-418.7545116,-418.6247818,NA38,39,24.5055729,2.38594358814696e-06
648,EB,224.0717402,-440.1434805,-439.9260892,NA38,39,3.20426550000002,0.100734979368546
649,OU,212.3772558,-416.7545116,-416.5371203,NA38,39,26.5932344,8.40098552636775e-07
650,kappa,213.2470309,-418.4940617,-418.2766704,NA38,39,24.8536843,2.00478932523253e-06
651,delta,216.6844028,-425.3688055,-425.1514142,NA38,39,17.9789405,6.23591791202651e-05
652,lambda,212.3772558,-416.7545116,-416.5371203,NA38,39,26.5932344,8.40098552636775e-07
653,ts ,216.5080146,-427.0160291,-426.8855943,NA 1136,39,16.2447604,0.000148413297207141
654,trc ,225.674467,-443.348934,-443.1303547,NA 83,39,0,0.500008876647034
655,src ,224.404453,-442.808906,-442.6784712,NA 91,39,0.451883500000008,0.398889366523741
656,bms ,217.6875703,-425.3751405,-425.0472717,45.8180376,39,18.083083,5.91951510467254e-05
657,ous ,213.4468538,-416.8937077,-416.5658388,27.29037557,39,26.5645159,8.52248762964225e-07
658,ouma ,218.6184836,-425.2369671,-424.7754287,28.90346002,39,18.354926,5.16721075714318e-05
659,oumv ,217.6879197,-423.3758394,-422.914301,45.81853889,39,20.2160537,2.03759295575118e-05
660,oumva ,217.8165198,-421.6330397,-421.0142552,a 45.8174899559084,39,22.1160995,7.88002739621519e-06
661,DensDep,212.734612491665,-421.469224983331,-421.404708854299,NA,39,21.725645845701,9.57885636674539e-06
662,JN,210.539375841629,-415.078751683258,-414.949021953529,NA,39,28.181332746471,3.79733631157482e-07
663,NIG,189.028944946882,-372.057889893764,-371.928160164035,NA,39,71.202194535965,1.72829399602489e-16
664,BM,215.1664825,-424.3329651,-424.2032353,NA39,40,23.5405991,3.82815040704101e-06
665,EB,227.1158386,-446.2316772,-446.0142859,NA39,40,1.72954850000002,0.208544361818365
666,OU,215.1664825,-422.3329651,-422.1155738,NA39,40,25.6282606,1.34790429757338e-06
667,kappa,215.4118426,-422.8236853,-422.606294,NA39,40,25.1375404,1.7227315026727e-06
668,delta,223.183344,-438.366688,-438.1492967,NA39,40,9.59453770000005,0.00408637057094063
669,lambda,215.1664821,-422.3329642,-422.1155729,NA39,40,25.6282615,1.3479036910166e-06
670,ts ,221.8777744,-437.7555488,-437.6251141,NA 1137,40,10.1187203,0.00314422012089104
671,trc ,227.9812068,-447.9624136,-447.7438344,NA 84,40,0,0.495182328485226
672,src ,226.3922217,-446.7844433,-446.6540086,NA 1016,40,1.08982580000003,0.287152414313337
673,bms ,222.7972425,-435.594485,-435.2666162,44.73866739,40,12.4772182,0.000966877893645601
674,ous ,217.4476628,-424.8953256,-424.5674568,24.97749915,40,23.1763776,4.59281219037776e-06
675,ouma ,220.8656537,-429.7313075,-429.269769,38.12739866,40,18.4740654,4.82139604062242e-05
676,oumv ,222.5101991,-433.0203983,-432.5588598,43.41383842,40,15.1849746,0.000249683474606466
677,oumva ,222.8700403,-431.7400806,-431.1212961,a 43.7020723289335,40,16.6225383,0.000121682131384201
678,DensDep,218.987808721386,-433.975617442773,-433.911101313741,NA,40,13.832733086259,0.000490936489909367
679,JN,210.845442230866,-415.690884461732,-415.561154732002,NA,40,32.182679667998,5.08610171640677e-08
680,NIG,209.930810301322,-413.861620602644,-413.731890872914,NA,40,34.011943527086,2.03781822207152e-08
681,BM,210.3397563,-414.6795127,-414.5497829,NA40,41,21.206872,1.55785652487477e-05
682,EB,221.9870231,-435.9740462,-435.7566549,NA40,41,0,0.627395214315248
683,OU,210.3397563,-412.6795127,-412.4621214,NA40,41,23.2945335,5.48526385227513e-06
684,kappa,211.0613424,-414.1226848,-413.9052935,NA40,41,21.8513614,1.12869957778875e-05
685,delta,218.4002527,-428.8005055,-428.5831142,NA40,41,7.17354069999999,0.0173710724164256
686,lambda,210.3397562,-412.6795125,-412.4621212,NA40,41,23.2945337,5.48526330374881e-06
687,ts ,213.3948607,-420.7897213,-420.6592865,NA 1138,41,15.0973684,0.000330513579735091
688,trc ,221.0386622,-434.0773244,-433.8587451,NA 91,41,1.89790979999998,0.24289318235772
689,src ,219.2044121,-432.4088243,-432.2783895,NA 92,41,3.4782654,0.110216208438531
690,bms ,216.6913027,-423.3826053,-423.0547365,44.12798116,41,12.7019184,0.0010948501098562
691,ous ,209.7148304,-409.4296607,-409.1017919,65.74312599,41,26.654863,1.02214202200311e-06
692,ouma ,214.241127,-416.482254,-416.0207156,37.54751727,41,19.7359393,3.25039719886945e-05
693,oumv ,216.6899404,-421.3798808,-420.9183423,44.12801493,41,14.8383126,0.000376220590003685
694,oumva ,216.6849087,-419.3698174,-418.7510328,a 44.128211509367,41,17.0056221,0.000127296740059507
695,DensDep,211.374222104042,-418.748444208084,-418.683928079052,NA,41,17.072726820948,0.000123096492098874
696,JN,205.531138000826,-405.062276001651,-404.932546271921,NA,41,30.824108628079,1.27107465266401e-07
697,NIG,207.437967278165,-408.87593455633,-408.7462048266,NA,41,27.0104500734,8.55650663268867e-07
698,BM,217.3549272,-428.7098544,-428.5801246,NA41,42,14.8897707,0.000232115521871421
699,EB,225.5621937,-443.1243873,-442.906996,NA41,42,0.562899300000026,0.299740052645663
700,OU,217.3549272,-426.7098544,-426.4924631,NA41,42,16.9774322,8.17286355542701e-05
701,kappa,217.3566755,-426.7133509,-426.4959596,NA41,42,16.9739357,8.18716426109969e-05
702,delta,223.7181334,-439.4362669,-439.2188756,NA41,42,4.25101970000003,0.0474110539806079
703,lambda,217.3549272,-426.7098544,-426.4924631,NA41,42,16.9774322,8.17286355542701e-05
704,ts ,223.0837853,-440.1675706,-440.0371359,NA 1139,42,3.43275940000001,0.0713777044413083
705,trc ,224.8065611,-441.6131221,-441.3945429,NA 1019,42,2.07535240000004,0.140708314734081
706,src ,224.8001651,-443.6003301,-443.4698953,NA 1017,42,0,0.39717034046894
707,bms ,223.1374446,-436.2748893,-435.9470204,40.58440368,42,7.52287490000003,0.00923432766294364
708,ous ,217.8584179,-425.7168359,-425.388967,42.80984931,42,18.0809283,4.70709664240335e-05
709,ouma ,217.580419,-423.1608379,-422.6992994,34.57834056,42,20.7705959,1.22658942630333e-05
710,oumv ,223.0465447,-434.0930895,-433.631551,42.80984795,42,9.83834430000002,0.00290139921294295
711,oumva ,223.2897682,-432.5795364,-431.9607519,a 40.5843959358494,42,11.5091434,0.00125834020866111
712,DensDep,221.161644131414,-438.323288262828,-438.258772133795,NA,42,5.21112316620503,0.0293356551275146
713,JN,217.692112303066,-429.384224606133,-429.254494876403,NA,42,14.215400423597,0.000325193478948343
714,NIG,211.729452611006,-417.458905222012,-417.329175492282,NA,42,26.140719807718,8.36742111048103e-07
715,BM,213.5115682,-421.0231363,-420.8934066,NA42,43,20.3466432,1.59782785127876e-05
716,EB,224.7287206,-441.4574411,-441.2400498,NA42,43,0,0.41855007150367
717,OU,213.5115682,-419.0231364,-418.8057451,NA42,43,22.4343047,5.62600420181994e-06
718,kappa,213.5115678,-419.0231356,-418.8057443,NA42,43,22.4343055,5.62600195141868e-06
719,delta,221.5165162,-435.0330324,-434.8156411,NA42,43,6.42440870000001,0.016854070122772
720,lambda,213.5115682,-419.0231364,-418.8057451,NA42,43,22.4343047,5.62600420181994e-06
721,ts ,216.0520399,-426.1040797,-425.9736449,NA 1140,43,15.2664049,0.000202623455368964
722,trc ,224.6247127,-441.2494254,-441.0308461,NA 92,43,0.209203699999989,0.376980958397386
723,src ,222.8781549,-439.7563099,-439.6258751,NA 1018,43,1.61417470000004,0.186738487951218
724,bms ,218.6555456,-427.3110912,-426.9832224,44.84359553,43,14.2568274,0.000335673213195329
725,ous ,213.7293849,-417.4587698,-417.130901,52.38973939,43,24.1091488,2.43507463484406e-06
726,ouma ,213.0859152,-414.1718303,-413.7102919,32.00723449,43,27.5297579,4.40287593905635e-07
727,oumv ,218.4893186,-424.9786372,-424.5170987,42.78485337,43,16.7229511,9.78148354177487e-05
728,oumva ,218.4926696,-422.9853392,-422.3665546,a 42.8165078945871,43,18.8734952,3.33749028857126e-05
729,DensDep,214.826944086408,-425.653888172815,-425.589372043783,NA,43,15.650677756217,0.000167203716590612
730,JN,212.095628342448,-418.191256684897,-418.061526955167,NA,43,23.178522844833,3.87788687142357e-06
731,NIG,208.554322075118,-411.108644150236,-410.978914420506,NA,43,30.261135379494,1.1236352747666e-07
732,BM,218.2720643,-430.5441286,-430.4143989,NA43,44,23.8621029,4.49555791911742e-06
733,EB,228.5692936,-449.1385872,-448.9211959,NA43,44,5.35530590000002,0.0469335607784737
734,OU,218.2720643,-428.5441286,-428.3267373,NA43,44,25.9497645,1.58290058954951e-06
735,kappa,218.4572026,-428.9144051,-428.6970138,NA43,44,25.579488,1.90483850395533e-06
736,delta,223.8116171,-439.6232343,-439.4058429,NA43,44,14.8706589,0.000402949716076677
737,lambda,218.2720643,-428.5441286,-428.3267373,NA43,44,25.9497645,1.58290058954951e-06
738,ts ,226.2383422,-446.4766844,-446.3462496,NA 1141,44,7.93025219999998,0.012952124790544
739,trc ,230.2655513,-452.5311027,-452.3125234,NA 1020,44,1.96397840000003,0.255800220507777
740,src ,230.2034683,-454.4069366,-454.2765018,NA 1019,44,0,0.682925619616996
741,bms ,223.9524012,-437.9048024,-437.5769336,37.11856774,44,16.6995682,0.000161476097749529
742,ous ,219.289664,-428.579328,-428.2514592,49.57253421,44,26.0250426,1.52442902506713e-06
743,ouma ,218.5604808,-425.1209616,-424.6594231,33.50775335,44,29.6170787,2.52991820746735e-07
744,oumv ,223.8008262,-435.6016523,-435.1401139,34.94171588,44,19.1363879,4.77484822059393e-05
745,oumva ,224.0464254,-434.0928508,-433.4740663,a 37.0234751677197,44,20.8024355,2.0757829071348e-05
746,DensDep,222.347768603165,-440.69553720633,-440.631021077298,NA,44,13.645480722702,0.000743523868894683
747,JN,216.274472101442,-426.548944202885,-426.419214473155,NA,44,27.857287326845,6.09874284972072e-07
748,NIG,214.032825411216,-422.065650822433,-421.935921092703,NA,44,32.340580707297,6.48194787053124e-08
749,BM,216.5386625,-427.077325,-426.9475952,NA44,45,23.9169373,4.57351527843985e-06
750,EB,223.6867666,-439.3735332,-439.1561419,NA44,45,11.7083906,0.00204786991638857
751,OU,216.5386625,-425.077325,-424.8599337,NA44,45,26.0045988,1.61034971026428e-06
752,kappa,216.5358278,-425.0716555,-424.8542642,NA44,45,26.0102683,1.60579123554379e-06
753,delta,222.6855302,-437.3710605,-437.1536692,NA44,45,13.7108633,0.00075243838792075
754,lambda,216.5386625,-425.077325,-424.8599337,NA44,45,26.0045988,1.61034971026428e-06
755,ts ,222.979444,-439.958888,-439.8284532,NA 1142,45,11.0360793,0.00286611036710073
756,trc ,228.5843587,-449.1687173,-448.9501381,NA 1115,45,1.91439439999999,0.274183691245423
757,src ,228.4974836,-450.9949672,-450.8645325,NA 1119,45,0,0.714080347678909
758,bms ,222.3675089,-434.7350177,-434.4071489,34.25980526,45,16.4573836,0.000190577505864153
759,ous ,218.0214287,-426.0428574,-425.7149885,34.25983342,45,25.149544,2.46940879256666e-06
760,ouma ,217.7850899,-423.5701797,-423.1086413,32.67764066,45,27.7558912,6.70859982791419e-07
761,oumv ,222.3674514,-432.7349028,-432.2733643,34.25983555,45,18.5911682,6.55731731715713e-05
762,oumva ,227.849859,-441.699718,-441.0809335,a 16.2896428924811,45,9.78359899999998,0.00536124373228742
763,DensDep,220.071442846314,-436.142885692628,-436.078369563596,NA,45,14.786162936404,0.000439513880256107
764,JN,211.82661049149,-417.65322098298,-417.52349125325,NA,45,33.34104124675,4.10990670758773e-08
765,NIG,212.075978437222,-418.151956874444,-418.022227144714,NA,45,32.842305355286,5.27389023426461e-08
766,BM,213.4768333,-420.9536667,-420.8239369,NA45,46,27.4671236,5.59328414857755e-07
767,EB,226.1060598,-444.2121195,-443.9947282,NA45,46,4.29633230000002,0.0601367957861823
768,OU,213.4768334,-418.9536667,-418.7362754,NA45,46,29.5547851,1.96941366973207e-07
769,kappa,213.4768334,-418.9536667,-418.7362754,NA45,46,29.5547851,1.96941366973207e-07
770,delta,220.6618068,-433.3236136,-433.1062223,NA45,46,15.1848382,0.000259855115047737
771,lambda,213.4768333,-418.9536666,-418.7362753,NA45,46,29.5547852,1.96941357126137e-07
772,ts ,216.6923733,-427.3847466,-427.2543119,NA 1143,46,21.0367486,1.39317307440483e-05
773,trc ,228.2548199,-448.5096398,-448.2910605,NA 1021,46,0,0.51531998967932
774,src ,227.0162618,-448.0325237,-447.9020889,NA 1020,46,0.388971599999991,0.424241236265476
775,bms ,217.1987998,-424.3975996,-424.0697308,40.22763533,46,24.2213297,2.83453662508188e-06
776,ous ,212.5379028,-415.0758056,-414.7479367,53.7264321,46,33.5431238,2.68089746071378e-08
777,ouma ,212.6146739,-413.2293478,-412.7678093,36.59580232,46,35.5232512,9.9609555411366e-09
778,oumv ,217.2456066,-422.4912131,-422.0296747,37.40459748,46,26.2613858,1.0220908946881e-06
779,oumva ,221.3566523,-428.7133046,-428.09452,a 18.9680413465552,46,20.1965405,2.12057649407266e-05
780,DensDep,213.669833324203,-423.339666648406,-423.275150519373,NA,46,25.015909980627,1.90520256367636e-06
781,JN,210.723301334556,-415.446602669112,-415.316872939382,NA,46,32.974187560618,3.56306001900226e-08
