,model,lnL,AIC,AICc,timing,tree.no,delta,w
308,kappa,69.62583978,-131.2516796,-130.8261476,NA16,17,6.7568107,0.031796829
309,delta,67.01860341,-126.0372068,-125.6116749,NA16,17,11.9712834,0.002344636
310,lambda,66.45882396,-124.9176479,-124.492116,16,17,13.0908423,0.001339573
311,TS,50.70238532,-95.40477063,-95.14945148,316,17,42.43350682,5.69E-10
312,TRC,73.00653293,-138.0130659,-137.5829583,85,17,0,0.932409332
313,SRC,60.66237084,-115.3247417,-115.0694225,92,17,22.5135358,1.20E-05
314,BMS,41.19960278,-72.39920557,-71.75404427,NAS 57.6563268877656,17,65.82891403,4.73E-15
315,OUS,50.30450794,-90.60901587,-89.96385458,NAS 52.7065302296863,17,47.61910372,4.26E-11
316,OUMA,56.78876638,-101.5775328,-100.6644893,NAMA 52.082855004693,17,36.918469,8.97E-09
317,OUMV,55.63635631,-99.27271263,-98.35966915,NAMV 51.8340989032845,17,39.22328915,2.83E-09
318,OUMVA,58.05765921,-102.1153184,-100.8845492,NAMVA 52.0828559945482,17,36.6984091,1.00E-08
319,DensDep,45.5431964,-87.0863928,-86.9613928,NA,17,50.6215655,9.49E-12
320,JN,67.04776282,-128.0955256,-127.8428941,NA,17,9.7400642,0.007154488
321,NIG,66.49683097,-126.9936619,-126.7410304,NA,17,10.8419279,0.004123936
322,BMJN,63.87298398,-119.745968,-119.3204361,NA,17,18.2625222,0.000100914
323,BMNIG,63.86510372,-119.7302074,-119.3046755,NA,17,18.2782828,0.000100122
324,BM,67.33410569,-128.6682114,-128.4155798,NA17,18,6.6770217,0.011225763
325,EB,69.8059826,-131.6119652,-131.1864333,NA17,18,3.9061682,0.04486411
326,OU,67.3341057,-126.6682114,-126.2426795,NA17,18,8.849922,0.003787709
327,kappa,70.53624308,-133.0724862,-132.6469542,NA17,18,2.4456473,0.093120895
328,delta,68.24599167,-128.4919833,-128.0664514,NA17,18,7.0261501,0.009427653
329,lambda,67.3341057,-126.6682114,-126.2426795,17,18,8.849922,0.003787709
330,TS,53.49564371,-100.9912874,-100.7359683,317,18,34.3566332,1.10E-08
331,TRC,71.62467501,-135.24935,-134.8192425,86,18,0.273359,0.275901177
332,SRC,59.56908184,-113.1381637,-112.8828445,1111,18,22.209757,4.76E-06
333,BMS,72.86888141,-135.7377628,-135.0926015,NAS 35.7628099002053,18,0,0.316309843
334,OUS,52.44871776,-94.89743552,-94.25227423,NAS 38.6897093393274,18,40.84032727,4.28E-10
335,OUMA,54.03592951,-96.07185903,-95.15881555,NAMA 39.7354506418065,18,39.93378595,6.74E-10
336,OUMV,56.26514202,-100.530284,-99.61724056,NAMV 52.373864202427,18,35.47536094,6.26E-09
337,OUMVA,74.85843999,-135.71688,-134.4861108,NAMVA 35.7627402774208,18,0.6064907,0.233568851
338,DensDep,48.4881601,-92.97632021,-92.85132021,NA,18,42.24128129,2.13E-10
339,JN,66.48856936,-126.9771387,-126.7245071,NA,18,8.3680944,0.004819523
340,NIG,65.11169587,-124.2233917,-123.9707602,NA,18,11.1218413,0.001216286
341,BMJN,66.54192931,-125.0838586,-124.6583267,NA,18,10.4342748,0.001715295
342,BMNIG,64.61769207,-121.2353841,-120.8098522,NA,18,14.2827493,0.000250411
343,BM,65.3641751,-124.7283502,-124.4757186,NA18,19,12.7297846,0.001188688
344,EB,68.31357297,-128.6271459,-128.201614,NA18,19,9.0038892,0.007658357
345,OU,65.36417513,-122.7283503,-122.3028183,NA18,19,14.9026849,0.000401078
346,kappa,72.81551754,-137.6310351,-137.2055032,NA18,19,0,0.690725233
347,delta,66.20230957,-124.4046191,-123.9790872,NA18,19,13.226416,0.000927311
348,lambda,65.36417512,-122.7283502,-122.3028183,18,19,14.9026849,0.000401078
349,TS,54.93609199,-103.872184,-103.6168648,318,19,33.5886384,3.51E-08
350,TRC,71.89974063,-135.7994813,-135.3693737,75,19,1.8361295,0.275800384
351,SRC,62.49822762,-118.9964552,-118.7411361,1112,19,18.4643671,6.76E-05
352,BMS,68.72145208,-127.4429042,-126.7977429,NAS 35.8125332034928,19,10.4077603,0.003795674
353,OUS,54.12553654,-98.25107308,-97.60591179,NAS 39.4097355532359,19,39.59959141,1.74E-09
354,OUMA,57.65875114,-103.3175023,-102.4044588,NAMA 39.2978944101064,19,34.8010444,1.92E-08
355,OUMV,66.1409831,-120.2819662,-119.3689227,NAMV 36.8123270950047,19,17.8365805,9.25E-05
356,OUMVA,72.1860821,-130.3721642,-129.141395,NAMVA 35.8124464068255,19,8.0641082,0.012251986
357,DensDep,51.51883424,-99.03766848,-98.91266848,NA,19,38.29283472,3.34E-09
358,JN,66.73505434,-127.4701087,-127.2174771,NA,19,9.98802609,0.004682017
359,NIG,63.63858671,-121.2771734,-121.0245418,NA,19,16.18096135,0.000211668
360,BMJN,66.85036301,-125.700726,-125.2751941,NA,19,11.9303091,0.001772848
361,BMNIG,62.52872682,-117.0574536,-116.6319217,NA,19,20.57358147,2.35E-05
362,BM,63.94570441,-121.8914088,-121.6387773,NA19,20,13.001457,0.000862682
363,EB,67.6543363,-127.3086726,-126.8831407,NA19,20,7.7570936,0.011875444
364,OU,63.94570444,-119.8914089,-119.465877,NA19,20,15.1743573,0.000291079
365,kappa,70.57595509,-133.1519102,-132.7263783,NA19,20,1.913856,0.220542745
366,delta,65.2066426,-122.4132852,-121.9877533,NA19,20,12.652481,0.001027141
367,lambda,63.94570444,-119.8914089,-119.465877,19,20,15.1743573,0.000291079
368,TS,48.66609331,-91.33218661,-91.07686746,319,20,43.56336684,1.99E-10
369,TRC,71.53517089,-135.0703418,-134.6402343,87,20,0,0.57422398
370,SRC,56.22009064,-106.4401813,-106.1848621,1113,20,28.4553722,3.80E-07
371,BMS,69.47946536,-128.9589307,-128.3137694,NAS 37.0112789633718,20,6.3264649,0.024283257
372,OUS,50.30579989,-90.61159979,-89.9664385,NAS 39.4854598485212,20,44.6737958,1.14E-10
373,OUMA,72.24813991,-132.4962798,-131.5832363,NAMA 37.0111689298519,20,3.056998,0.124526747
374,OUMV,51.41462773,-90.82925547,-89.91621199,NAMV 52.0391477397623,20,44.72402231,1.12E-10
375,OUMVA,72.17800512,-130.3560102,-129.125241,NAMVA 37.0111689202715,20,5.5149933,0.036434746
376,DensDep,41.37292084,-78.74584169,-78.62084169,NA,20,56.01939261,3.93E-13
377,JN,65.17219277,-124.3443855,-124.091754,NA,20,10.54848033,0.002941087
378,NIG,64.60933811,-123.2186762,-122.9660446,NA,20,11.67418966,0.001675187
379,BMJN,65.18428644,-122.3685729,-121.943041,NA,20,12.69719333,0.001004433
380,BMNIG,61.26842608,-114.5368522,-114.1113202,NA,20,20.52891406,2.00E-05
381,BM,64.23632535,-122.4726507,-122.2200191,NA20,21,14.197525,0.000551733
382,EB,68.23687605,-128.4737521,-128.0482202,NA20,21,8.3693239,0.010169664
383,OU,64.23632536,-120.4726507,-120.0471188,NA20,21,16.3704253,0.000186161
384,kappa,70.3914061,-132.7828122,-132.3572803,NA20,21,4.0602638,0.087701521
385,delta,65.30787944,-122.6157589,-122.190227,NA20,21,14.2273171,0.000543575
386,lambda,64.23632536,-120.4726507,-120.0471188,20,21,16.3704253,0.000186161
387,TS,52.65391194,-99.30782388,-99.05250473,320,21,37.36503937,5.14E-09
388,TRC,72.42382581,-136.8476516,-136.4175441,88,21,0,0.667855042
389,SRC,62.90487041,-119.8097408,-119.5544217,93,21,16.8631224,0.000145513
390,BMS,69.28596201,-128.571924,-127.9267627,NAS 40.61854719805,21,8.4907814,0.009570452
391,OUS,52.83371367,-95.66742734,-95.02226605,NAS 42.6740630953566,21,41.39527805,6.85E-10
392,OUMA,73.28613535,-134.5722707,-133.6592272,NAMA 40.6175430379929,21,2.7583169,0.16815946
393,OUMV,69.29393225,-126.5878645,-125.674821,NAMV 40.617543045291,21,10.7427231,0.003104056
394,OUMVA,73.23842875,-132.4768575,-131.2460883,NAMVA 40.6175430406819,21,5.1714558,0.050317013
395,DensDep,49.65761588,-95.31523176,-95.19023176,NA,21,41.22731234,7.45E-10
396,JN,64.35771518,-122.7154304,-122.4627988,NA,21,13.95474531,0.000622942
397,NIG,61.754961,-117.509922,-117.2572904,NA,21,19.16025367,4.61E-05
398,BMJN,65.48410802,-122.968216,-122.5426841,NA,21,13.87485998,0.000648328
399,BMNIG,64.26840295,-120.5368059,-120.111274,NA,21,16.30627011,0.00019223
400,BM,64.62960743,-123.2592149,-123.0065833,NA21,22,16.9097779,0.000201041
401,EB,68.94728388,-129.8945678,-129.4690358,NA21,22,10.4473254,0.005088483
402,OU,64.62960745,-121.2592149,-120.833683,NA21,22,19.0826782,6.78E-05
403,kappa,68.5779183,-129.1558366,-128.7303047,NA21,22,11.1860565,0.003517021
404,delta,65.75086031,-123.5017206,-123.0761887,NA21,22,16.8401725,0.000208161
405,lambda,64.62960745,-121.2592149,-120.833683,21,22,19.0826782,6.78E-05
406,TS,60.44137221,-114.8827444,-114.6274253,321,22,25.2889359,3.05E-06
407,TRC,74.17323437,-140.3464687,-139.9163612,102,22,0,0.944487538
408,SRC,69.84878709,-133.6975742,-133.442255,1114,22,6.4741062,0.037098977
409,BMS,57.38292268,-104.7658454,-104.1206841,NAS 60.7674099836061,22,35.7956771,1.59E-08
410,OUS,61.43226624,-112.8645325,-112.2193712,NAS 37.6497335226258,22,27.69699,9.14E-07
411,OUMA,69.11517565,-126.2303513,-125.3173078,NAMA 36.3433849880099,22,14.5990534,0.00063834
412,OUMV,66.99021793,-121.9804359,-121.0673924,NAMV 36.3433849623022,22,18.8489688,7.62E-05
413,OUMVA,69.12083429,-124.2416686,-123.0108994,NAMVA 36.3433851538039,22,16.9054618,0.000201475
414,DensDep,58.43131379,-112.8626276,-112.7376276,NA,22,27.1787336,1.18E-06
415,JN,67.90134377,-129.8026875,-129.550056,NA,22,10.36630524,0.00529885
416,NIG,67.21683474,-128.4336695,-128.1810379,NA,22,11.73532331,0.00267241
417,BMJN,65.63396751,-123.267935,-122.8424031,NA,22,17.0739581,0.000185197
418,BMNIG,65.6352611,-123.2705222,-122.8449903,NA,22,17.07137091,0.000185436
419,BM,64.20250825,-122.4050165,-122.1523849,NA22,23,15.6355152,0.000390681
420,EB,68.42460293,-128.8492059,-128.4236739,NA22,23,9.3642262,0.008987015
421,OU,64.20250827,-120.4050165,-119.9794846,NA22,23,17.8084155,0.000131821
422,kappa,67.93367495,-127.8673499,-127.441818,NA22,23,10.3460821,0.005500576
423,delta,65.71810217,-123.4362043,-123.0106724,NA22,23,14.7772277,0.000600063
424,lambda,64.20250827,-120.4050165,-119.9794846,22,23,17.8084155,0.000131821
425,TS,58.8569479,-111.7138958,-111.4585767,322,23,26.3293234,1.86E-06
426,TRC,73.10900383,-138.2180077,-137.7879001,9,23,0,0.970579981
427,SRC,67.20660827,-128.4132165,-128.1578974,101,23,9.6300027,0.007868697
428,BMS,54.56114466,-99.12228933,-98.47712803,NAS 57.5863552889755,23,39.31077207,2.82E-09
429,OUS,59.52974131,-109.0594826,-108.4143213,NAS 37.8985844694933,23,29.3735788,4.06E-07
430,OUMA,69.11817274,-126.2363455,-125.323302,NAMA 36.1919004971614,23,12.4645981,0.001907121
431,OUMV,58.43147954,-104.8629591,-103.9499156,NAMV 52.5721338503734,23,33.8379845,4.36E-08
432,OUMVA,69.06280102,-124.125602,-122.8948328,NAMVA 36.1919778589442,23,14.8930673,0.000566295
433,DensDep,56.04046374,-108.0809275,-107.9559275,NA,23,29.8319726,3.23E-07
434,JN,65.63378114,-125.2675623,-125.0149307,NA,23,12.77296939,0.001634618
435,NIG,65.22524705,-124.4504941,-124.1978625,NA,23,13.59003758,0.001086406
436,BMJN,65.7114056,-123.4228112,-122.9972793,NA,23,14.79062081,0.000596058
437,BMNIG,62.10679423,-116.2135885,-115.7880565,NA,23,21.99984355,1.62E-05
438,BM,65.7258701,-125.4517402,-125.1991086,NA23,24,17.6352626,0.000141271
439,EB,70.70839956,-133.4167991,-132.9912672,NA23,24,9.843104,0.006951813
440,OU,65.72587011,-123.4517402,-123.0262083,NA23,24,19.8081629,4.77E-05
441,kappa,70.35441456,-132.7088291,-132.2832972,NA23,24,10.551074,0.004879377
442,delta,67.26849741,-126.5369948,-126.1114629,NA23,24,16.7229083,0.00022293
443,lambda,65.72587011,-123.4517402,-123.0262083,23,24,19.8081629,4.77E-05
444,TS,60.54946146,-115.0989229,-114.8436038,323,24,27.9907674,7.97E-07
445,TRC,75.63223937,-143.2644787,-142.8343712,103,24,0,0.953895847
446,SRC,69.48419234,-132.9683847,-132.7130655,1115,24,10.1213057,0.006049052
447,BMS,56.64981312,-103.2996262,-102.654465,NAS 59.2140770871952,24,40.1799062,1.80E-09
448,OUS,59.17716206,-108.3543241,-107.7091628,NAS 35.704920557943,24,35.1252084,2.25E-08
449,OUMA,73.62747961,-135.2549592,-134.3419157,NAMA 35.0336760047623,24,8.4924555,0.013658018
450,OUMV,68.95669726,-125.9133945,-125.000351,NAMV 49.4003401140241,24,17.8340202,0.000127907
451,OUMVA,73.57865652,-133.157313,-131.9265438,NAMVA 35.0336886594005,24,10.9078274,0.004082219
452,DensDep,57.27583576,-110.5516715,-110.4266715,NA,24,32.4076997,8.76E-08
453,JN,69.97395424,-133.9479085,-133.6952769,NA,24,9.139094304,0.00988489
454,NIG,62.22443972,-118.4488794,-118.1962479,NA,24,24.63812334,4.26E-06
455,BMJN,54.19827834,-100.3965567,-99.97102476,NA,24,42.86334644,4.70E-10
456,BMNIG,63.68206181,-119.3641236,-118.9385917,NA,24,23.8957795,6.17E-06
457,BM,65.25913265,-124.5182653,-124.2656337,NA24,25,13.7310424,0.000695013
458,EB,69.01193887,-130.0238777,-129.5983458,NA24,25,8.3983303,0.009999469
459,OU,65.25913265,-122.5182653,-122.0927334,NA24,25,15.9039427,0.000234506
460,kappa,69.39607576,-130.7921515,-130.3666196,NA24,25,7.6300565,0.014682685
461,delta,66.47430688,-124.9486138,-124.5230818,NA24,25,13.4735943,0.000790492
462,lambda,65.25913265,-122.5182653,-122.0927334,24,25,15.9039427,0.000234506
463,TS,60.69749206,-115.3949841,-115.139665,324,25,22.8570111,7.25E-06
464,TRC,73.21339183,-138.4267837,-137.9966761,76,25,0,0.666271422
465,SRC,69.16573385,-132.3314677,-132.0761485,81,25,5.9205276,0.034516357
466,BMS,71.36205946,-132.7241189,-132.0789576,NAS 42.458752210202,25,5.9177185,0.034564871
467,OUS,64.12862615,-118.2572523,-117.612091,NAS 42.8654989527488,25,20.3845851,2.50E-05
468,OUMA,74.02889674,-136.0577935,-135.14475,NAMA 42.4586853058446,25,2.8519261,0.160089667
469,OUMV,64.81600536,-117.6320107,-116.7189673,NAMV 55.7989150730018,25,21.2777088,1.60E-05
470,OUMVA,74.02416934,-134.0483387,-132.8175694,NAMVA 42.458684346725,25,5.1791067,0.050006039
471,DensDep,60.18585721,-116.3717144,-116.2467144,NA,25,21.7499617,1.26E-05
472,JN,68.94897916,-131.8979583,-131.6453267,NA,25,6.351349367,0.027827436
473,NIG,59.78830511,-113.5766102,-113.3239786,NA,25,24.67269746,2.92E-06
474,BMJN,56.23339296,-104.4667859,-104.041254,NA,25,33.95542209,2.82E-08
475,BMNIG,62.97131284,-117.9426257,-117.5170938,NA,25,20.47958234,2.38E-05
476,BM,61.74345152,-117.486903,-117.2342715,NA25,26,5414.431246,0
477,EB,66.19833339,-124.3966668,-123.9711349,NA25,26,5407.694382,0
478,OU,61.74345152,-115.486903,-115.0613711,NA25,26,5416.604146,0
479,kappa,68.44113809,-128.8822762,-128.4567443,NA25,26,5403.208773,0
480,delta,63.11229564,-118.2245913,-117.7990594,NA25,26,5413.866458,0
481,lambda,61.74345152,-115.486903,-115.0613711,25,26,5416.604146,0
482,TS,42.9160272,-79.83205441,-79.57673526,325,26,5452.088782,0
483,TRC,68.69703863,-129.3940773,-128.9639697,89,26,5402.701547,0
484,SRC,57.66693097,-109.3338619,-109.0785428,102,26,5422.586974,0
485,BMS,62.04140223,-114.0828045,-113.4376432,NAS 40.9697898030452,26,5418.227874,0
486,OUS,38.77998414,-67.55996828,-66.91480699,NAS 45.5961484264358,26,5464.75071,0
487,OUMA,2772.28928,-5532.578561,-5531.665517,NAMA 51.3191229420308,26,0,1
488,OUMV,62.04281912,-112.0856382,-111.1725948,NAMV 40.969730246803,26,5420.492922,0
489,OUMVA,65.14145764,-116.2829153,-115.052146,NAMVA 41.5526295071732,26,5416.613371,0
490,DensDep,36.52227095,-69.0445419,-68.9195419,NA,26,5462.745975,0
491,BM,52.39651815,-98.7930363,-98.54040472,NA26,27,38.96352218,2.56E-09
492,EB,71.38669746,-134.7733949,-134.347863,NA26,27,3.1560639,0.152558088
493,OU,66.92413695,-125.8482739,-125.422742,NA26,27,12.0811849,0.001759421
494,kappa,70.06701685,-132.1340337,-131.7085018,NA26,27,5.7954251,0.04076667
495,delta,68.47003679,-128.9400736,-128.5145417,NA26,27,8.9893852,0.008255542
496,lambda,66.92413695,-125.8482739,-125.422742,26,27,12.0811849,0.001759421
497,TS,58.18390252,-110.367805,-110.1124859,326,27,27.391441,8.33E-07
498,TRC,72.96701723,-137.9340345,-137.5039269,77,27,0,0.739206548
499,SRC,64.21320346,-122.4264069,-122.1710878,82,27,15.3328391,0.000346164
500,BMS,54.21424387,-98.42848775,-97.78332646,NAS 61.6959675148868,27,39.72060044,1.75E-09
501,OUS,56.60101522,-103.2020304,-102.5568691,NAS 43.0376994380962,27,34.9470578,1.91E-08
502,OUMA,72.29200878,-132.5840176,-131.6709741,NAMA 38.8184283105191,27,5.8329528,0.040008862
503,OUMV,69.61523674,-127.2304735,-126.31743,NAMV 52.8490271447355,27,11.1864969,0.002752003
504,OUMVA,72.29437287,-130.5887457,-129.3579765,NAMVA 38.8186015399945,27,8.1459504,0.012586215
505,DensDep,55.735516,-107.471032,-107.346032,NA,27,30.1578949,2.09E-07
506,BM,65.48956363,-124.9791273,-124.7264957,NA27,28,15.7970711,0.000363852
507,EB,69.63610501,-131.27221,-130.8466781,NA27,28,9.6768887,0.007760792
508,OU,65.48956363,-122.9791273,-122.5535954,NA27,28,17.9699714,0.000122768
509,kappa,68.43452583,-128.8690517,-128.4435197,NA27,28,12.0800471,0.002333817
510,delta,66.81052323,-125.6210465,-125.1955145,NA27,28,15.3280523,0.000460014
511,lambda,65.48956363,-122.9791273,-122.5535954,27,28,17.9699714,0.000122768
512,TS,59.88371088,-113.7674218,-113.5121026,327,28,27.0114642,1.34E-06
513,TRC,74.47683718,-140.9536744,-140.5235668,11,28,0,0.979976586
514,SRC,67.47709928,-128.9541986,-128.6988794,1116,28,11.8246874,0.002651658
515,BMS,70.12960005,-130.2592001,-129.6140388,NAS 33.5984115746833,28,10.909528,0.004190268
516,OUS,59.0655346,-108.1310692,-107.4859079,NAS 34.0198171981071,28,33.0376589,6.56E-08
517,OUMA,70.24753068,-128.4950614,-127.5820179,NAMA 33.5983143178584,28,12.9415489,0.00151703
518,OUMV,65.5019254,-119.0038508,-118.0908073,NAMV 49.0996523010843,28,22.4327595,1.32E-05
519,OUMVA,70.26761978,-126.5352396,-125.3044703,NAMVA 33.5983143135139,28,15.2190965,0.00048577
520,DensDep,56.14350474,-108.2870095,-108.1620095,NA,28,32.3615573,9.20E-08
521,BM,66.85767711,-127.7153542,-127.4627226,NA28,29,10.3108384,0.004295169
522,EB,71.45522364,-134.9104473,-134.4849154,NA28,29,3.2886456,0.143823575
523,OU,66.85767712,-125.7153542,-125.2898223,NA28,29,12.4837387,0.001449242
524,kappa,70.07240098,-132.144802,-131.71927,NA28,29,6.054291,0.036080937
525,delta,68.59646845,-129.1929369,-128.767405,NA28,29,9.006156,0.008246857
526,lambda,66.85767712,-125.7153542,-125.2898223,28,29,12.4837387,0.001449242
527,TS,56.95867742,-107.9173548,-107.6620357,328,29,30.1115253,2.15E-07
528,TRC,73.10183427,-138.2036685,-137.773561,91,29,0,0.744646922
529,SRC,61.39072276,-116.7814455,-116.5261264,1117,29,21.2474346,1.81E-05
530,BMS,47.27658958,-84.55317915,-83.90801786,NAS 62.5522460635467,29,53.86554314,1.50E-12
531,OUS,54.9485707,-99.8971414,-99.25198011,NAS 37.0408902210211,29,38.52158089,3.21E-09
532,OUMA,72.73240508,-133.4648102,-132.5517667,NAMA 33.9454849862985,29,5.2217943,0.054708168
533,OUMV,69.28585993,-126.5717199,-125.6586764,NAMV 50.9757343199027,29,12.1148846,0.001742756
534,OUMVA,71.15303968,-128.3060794,-127.0753101,NAMVA 35.1756461800774,29,10.6982509,0.00353879
535,DensDep,51.55994411,-99.11988821,-98.99488821,NA,29,38.77867279,2.83E-09
536,BM,65.36435127,-124.7287025,-124.476071,NA29,30,7.9249138,0.013256792
537,EB,68.39918115,-128.7983623,-128.3728304,NA29,30,4.0281544,0.093026997
538,OU,65.3643513,-122.7287026,-122.3031707,NA29,30,10.0978141,0.004473003
539,kappa,67.87390176,-127.7478035,-127.3222716,NA29,30,5.0787132,0.055015246
540,delta,66.42365587,-124.8473117,-124.4217798,NA29,30,7.979205,0.012901769
541,lambda,65.36435129,-122.7287026,-122.3031707,29,30,10.0978141,0.004473003
542,TS,57.75379191,-109.5075838,-109.2522647,329,30,23.1487201,6.56E-06
543,TRC,70.41554618,-132.8310924,-132.4009848,78,30,0,0.697126538
544,SRC,59.83407377,-113.6681475,-113.4128284,94,30,18.9881564,5.25E-05
545,BMS,69.73654282,-129.4730856,-128.8279243,NAS 32.510752402457,30,3.5730605,0.116796919
546,OUS,58.0998581,-106.1997162,-105.5545549,NAS 34.8044995165129,30,26.8464299,1.03E-06
547,OUMA,66.7508461,-121.5016922,-120.5886487,NAMA 34.6379967678489,30,11.8123361,0.001897997
548,OUMV,65.0756545,-118.151309,-117.2382655,NAMV 48.4541708619257,30,15.1627193,0.000355442
549,OUMVA,66.78448755,-119.5689751,-118.3382059,NAMVA 34.6379967657613,30,14.0627789,0.000616053
550,DensDep,52.99338871,-101.9867774,-101.8617774,NA,30,30.5392074,1.63E-07
551,BM,55.49121751,-104.982435,-104.7298034,NA30,31,33.712813,3.40E-08
552,EB,71.59638198,-135.192764,-134.767232,NA30,31,3.6753844,0.113297707
553,OU,67.21273538,-126.4254708,-125.9999388,NA30,31,12.4426776,0.001413929
554,kappa,70.35187715,-132.7037543,-132.2782224,NA30,31,6.164394,0.032639204
555,delta,69.27373569,-130.5474714,-130.1219395,NA30,31,8.3206769,0.011104747
556,lambda,67.21273538,-126.4254708,-125.9999388,30,31,12.4426776,0.001413929
557,TS,59.87821216,-113.7564243,-113.5011052,330,31,24.9415112,2.73E-06
558,TRC,73.43636197,-138.8727239,-138.4426164,79,31,0,0.7117389
559,SRC,67.3374424,-128.6748848,-128.4195657,1118,31,10.0230507,0.004740705
560,BMS,57.25579296,-104.5115859,-103.8664246,NAS 65.7428300757602,31,34.5761918,2.21E-08
561,OUS,62.92288922,-115.8457784,-115.2006171,NAS 43.5036360270178,31,23.2419993,6.39E-06
562,OUMA,73.63286664,-135.2657333,-134.3526898,NAMA 41.8979183420238,31,4.0899266,0.092088294
563,OUMV,69.53127414,-127.0625483,-126.1495048,NAMV 43.5034761856799,31,12.2931116,0.001523721
564,OUMVA,73.67107909,-133.3421582,-132.1113889,NAMVA 41.8979183270739,31,6.3312275,0.030027012
565,DensDep,58.79297718,-113.5859544,-113.4609544,NA,31,24.981662,2.68E-06
566,BM,69.59842436,-133.1968487,-132.9442171,NA31,32,8.2405184,0.010911542
567,EB,73.37522964,-138.7504593,-138.3249274,NA31,32,2.8598081,0.160802393
568,OU,69.59842447,-131.1968489,-130.771317,NA31,32,10.4134185,0.003681687
569,kappa,70.75913992,-133.5182798,-133.0927479,NA31,32,8.0919876,0.011752741
570,delta,71.10401362,-134.2080272,-133.7824953,NA31,32,7.4022402,0.016592656
571,lambda,69.59842447,-131.1968489,-130.771317,31,32,10.4134185,0.003681687
572,TS,63.04084574,-120.0816915,-119.8263723,331,32,21.3583632,1.55E-05
573,TRC,74.80742153,-141.6148431,-141.1847355,92,32,0,0.67188036
574,SRC,67.31415622,-128.6283124,-128.3729933,1119,32,12.8117422,0.001109833
575,BMS,73.91285644,-137.8257129,-137.1805516,NAS 35.3052725496585,32,4.0041839,0.090739099
576,OUS,61.39537526,-112.7907505,-112.1455892,NAS 38.9819335807735,32,29.0391463,3.32E-07
577,OUMA,72.5778454,-133.1556908,-132.2426473,NAMA 36.769654605382,32,8.9420882,0.0076832
578,OUMV,70.20791207,-128.4158241,-127.5027807,NAMV 51.0920393479015,32,13.6819548,0.000718279
579,OUMVA,74.7145774,-135.4291548,-134.1983856,NAMVA 35.3050955818715,32,6.9863499,0.020427976
580,DensDep,60.24817644,-116.4963529,-116.3713529,NA,32,24.8133826,2.75E-06
581,BM,68.36131552,-130.722631,-130.4699995,NA32,33,16.9022654,0.000190345
582,EB,74.43541403,-140.8708281,-140.4452961,NA32,33,6.9269688,0.027902857
583,OU,68.36131552,-128.722631,-128.2970991,NA32,33,19.0751658,6.42E-05
584,kappa,69.38203231,-130.7640646,-130.3385327,NA32,33,17.0337322,0.000178235
585,delta,70.59939693,-133.1987939,-132.7732619,NA32,33,14.599003,0.000602126
586,lambda,68.36131552,-128.722631,-128.2970991,32,33,19.0751658,6.42E-05
587,TS,64.18537862,-122.3707572,-122.1154381,332,33,25.2568268,2.92E-06
588,TRC,77.90118619,-147.8023724,-147.3722649,111,33,0,0.890883351
589,SRC,74.15026718,-142.3005344,-142.0452152,1120,33,5.3270497,0.062096439
590,BMS,74.64945161,-139.2989032,-138.6537419,NAS 38.7482075061395,33,8.718523,0.011392463
591,OUS,64.8955139,-119.7910278,-119.1458665,NAS 41.7357063300387,33,28.2263984,6.62E-07
592,OUMA,75.22652974,-138.4530595,-137.540016,NAMA 38.7480919177917,33,9.8322489,0.006527924
593,OUMV,70.89734373,-129.7946875,-128.881644,NAMV 51.4227976646044,33,18.4906209,8.60E-05
594,OUMVA,69.60582814,-125.2116563,-123.980887,NAMVA 41.6354374669869,33,23.3913779,7.42E-06
595,DensDep,61.80122511,-119.6024502,-119.4774502,NA,33,27.8948147,7.81E-07
596,BM,67.85476271,-129.7095254,-129.4568938,NA33,34,12.4843618,0.001836484
597,EB,71.98677381,-135.9735476,-135.5480157,NA33,34,6.3932399,0.038606246
598,OU,67.85476271,-127.7095254,-127.2839935,NA33,34,14.6572621,0.000619652
599,kappa,70.34287183,-132.6857437,-132.2602118,NA33,34,9.6810438,0.007459677
600,delta,69.08324762,-130.1664952,-129.7409633,NA33,34,12.2002923,0.002116763
601,lambda,67.85476271,-127.7095254,-127.2839935,33,34,14.6572621,0.000619652
602,TS,61.27073897,-116.5414779,-116.2861588,333,34,25.6550968,2.54E-06
603,TRC,75.18568156,-142.3713631,-141.9412556,93,34,0,0.943913013
604,SRC,68.822005,-131.64401,-131.3886909,103,34,10.5525647,0.004824715
605,BMS,57.81131579,-105.6226316,-104.9774703,NAS 57.7556104639141,34,36.9637853,8.88E-09
606,OUS,60.14954311,-110.2990862,-109.6539249,NAS 53.3353955535037,34,32.2873307,9.20E-08
607,OUMA,62.23459026,-112.4691805,-111.556137,NAMA 50.5157354796086,34,30.3851186,2.38E-07
608,OUMV,61.82269833,-111.6453967,-110.7323532,NAMV 50.0832352012648,34,31.2089024,1.58E-07
609,OUMVA,61.30255781,-108.6051156,-107.3743464,NAMVA 52.7368440180533,34,34.5669092,2.94E-08
610,DensDep,58.96997055,-113.9399411,-113.8149411,NA,34,28.1263145,7.37E-07
611,BM,66.01103278,-126.0220656,-125.769434,NA34,35,12.4035029,0.001854625
612,EB,70.32234843,-132.6446969,-132.219165,NA34,35,5.9537719,0.046644181
613,OU,66.0110328,-124.0220656,-123.5965337,NA34,35,14.5764032,0.000625773
